-8.024541789076653497e-01	-8.135950331891775300e-02	2.902292811852433263e-01	-1.043599299058970420e-01	3.127507420109522096e-01	5.583259218426252224e-02	-6.947976754919178710e-02	8.316287448811628125e-02
2.977555513902667705e-01	1.742684180618134793e-01	-1.937960967578407356e-01	-1.169395613337298606e-01	1.525349907561942275e-01	1.037506087384967024e-01	9.942674108387337950e-02	-1.283436209016309004e-01
-7.172042475113133975e-01	8.238101908520326089e-02	2.677396718898770733e-01	-3.010708263509642019e-02	2.494938392931161375e-01	6.033501830077255684e-02	2.164924492228425743e-02	5.137903824339962872e-02
-1.029193244556920073e+00	-3.959522973193218554e-01	3.097258747051291339e-01	-2.983816748770894423e-01	5.397535911167897910e-02	6.487754394623064524e-02	9.428133204864612427e-02	9.970336803204764287e-02
8.118683485210888007e-01	-2.555317183468036601e-01	2.822733384850795862e-02	-1.755977378374298514e-01	3.846637488161334245e-02	-3.848135782922833259e-02	4.789827916886331416e-02	-8.804851874361376007e-02
1.165315946972592220e+00	-7.766493813210366415e-02	4.868487342010087149e-01	1.111877505961634538e-01	-1.407729453977180356e-01	-3.737472301427802179e-02	2.418479632157943121e-02	-7.927578233270683727e-02
1.284877528865277174e+00	2.246466717283118197e-01	8.597707386436908017e-01	3.821329467657303414e-01	2.302420519559385259e-02	2.263342208169858705e-01	2.398684832930798039e-01	-1.567406438338181940e-01
1.018951406469555288e+00	1.357427294640917992e-01	8.851662488730784040e-02	5.244609212648353169e-02	2.411277254514541668e-01	-2.808085042238759321e-01	-4.964169213440167844e-02	-1.671578246848471894e-01
8.503273840708750475e-01	1.317414518675273372e-01	-2.416681262306720826e-02	-1.189621986596297726e-01	1.097531811728292284e-01	-1.771275266273031057e-01	-8.522677369544864878e-02	-6.005015908959070170e-02
9.970108122080074686e-01	4.007855103258289309e-01	1.244874228113676401e-01	3.144884709489110391e-03	2.008851776418008883e-01	-1.651295990217349907e-01	1.292683650022522501e-01	-8.134676878077762296e-02
1.045237024230863065e+00	3.081179260006421394e-01	2.215173410339176252e-01	-5.617649441008436273e-02	1.601912138213199277e-01	-1.821229663995952569e-02	-6.408125303020581476e-02	8.050693296618018080e-02
3.145391123593996863e-01	-1.890174129523840285e-01	-2.742444526216517575e-01	1.509430676243611602e-02	1.062982253387670245e-01	-4.321570036578308710e-02	8.090576659426561290e-02	-1.999096456043017722e-01
3.673625698771466053e-01	6.292514301076257421e-01	-1.364574567757896595e-01	-3.682009891979000360e-02	1.170002752716383515e-01	6.120475119760997867e-02	-1.685967906308286426e-02	6.846918998316285643e-02
-5.573940782658705073e-01	-3.755151353222960231e-01	-1.026171124976736210e-01	2.998597102422811619e-02	-2.728151934007560717e-02	4.785844998001235334e-02	-7.750027778421543501e-02	-2.330740911640529216e-04
-9.738486430346882106e-02	4.376167118437070819e-02	-1.862178351346216731e-01	1.655056706950635836e-01	-5.428755851559516343e-02	-7.890759320436906143e-02	1.866253481857472474e-01	-1.868251829415885912e-01
4.856805774626173355e-01	-2.529194087754148973e-02	-2.567989582956839989e-01	1.427997509490460115e-01	1.096617876374081230e-01	-2.255671725006429540e-01	1.039969834259818066e-01	-3.365442177438807136e-02
4.779120475048646566e-01	1.658247942394644736e-01	-1.738123547561919724e-01	-1.599442094174547135e-01	-1.518015701243667359e-01	-8.291977037015238472e-02	-5.929429525978558574e-02	1.338083389223443040e-02
-9.016297152576797924e-02	5.268109850734408184e-01	-5.807911009861022739e-02	1.855107517507809112e-01	-4.683561814244768806e-02	-5.402107326931117337e-02	5.242821224944985321e-03	6.180020912964478974e-02
-5.680578110008442927e-01	6.058607059424942973e-03	4.592700189919402681e-02	-8.287726638150237635e-02	-4.866436516798949841e-02	1.266672302892333513e-01	-2.286934455411277212e-01	-1.288734821793182939e-01
-9.982806420791663637e-02	-2.270513696460785547e-01	-2.759785171978375029e-01	-7.976463643239692369e-02	-1.298138774200682799e-01	1.194118192723406802e-01	2.377150368940233321e-02	-7.284998243166652954e-02
4.901539441201577252e-01	-1.798511460345623147e-01	-2.285183351513833394e-01	-1.058684596683442114e-01	-1.363348522196416723e-01	-1.849879721234617136e-01	2.336672909743390744e-02	3.583016472887933651e-02
7.176465572628754064e-01	2.234064283231900760e-01	-3.756537336417203193e-02	-2.804192366720526519e-01	-7.165405572582537498e-03	-5.213368581374804543e-03	-5.598680060042159068e-02	-3.873505508818583798e-02
9.297208547204202089e-01	-6.289869994500259069e-03	1.827267701992706453e-02	-3.612516884072830559e-02	-1.873595896786329346e-02	-2.856181228060512556e-01	-1.644341321726567606e-01	3.236679927237210569e-02
8.870039568111039996e-01	-4.601147276809696707e-01	-4.089727618780479579e-02	7.186301415769273671e-02	2.240977981938852281e-01	-1.471476533459238623e-01	-5.806332912186715906e-03	1.246077648805986454e-01
1.169128782178396220e+00	-4.800199548004335237e-01	7.784006772705198696e-01	4.795588425576023939e-01	-2.592734562072454008e-01	8.688747602712203200e-02	1.122872129265151675e-01	1.225004854366166379e-01
