28.894886	-26.136797	26.900837	58.20838	-0.79208255	-1.8459828	1.4241087	0.094925284	2.9604166	2.6777623	2.2767534	0.7530059	2.760249	-0.9537081	-4.2738686	-2.428229	-1.0482881	0.25397873	0.024907336	-0.73637474	-1.4434782	-0.9388279	1.3098807	-1.6694255	-0.9382299	-0.3252946	0.90815395	2.384001	-0.3141929	-0.736103	0.03796351	-1.990106	-0.45095122	2.6551692	-0.8537812	2.760554	1.0291499	2.2071316	-0.17286444
-0.40536094	13.554091	-30.598751	12.137569	6.8946247	4.9009366	-0.40649477	-0.39542282	3.246105	-0.17520177	-3.68797	-5.887146	2.2553573	1.5148115	5.137061	6.1592984	-3.1989996	1.9365731	-4.3582635	-6.5885873	0.7655319	1.1825657	-3.279676	2.0211833	-2.4094672	0.23553404	-2.2120588	-1.489821	2.5111396	0.9522541	-1.6309144	-0.840794	0.100952566	2.381403	-2.5557926	0.7336301	0.12820882	1.3338914	-0.108305976
-23.287216	4.356232	-11.013443	4.9273944	6.641778	1.7337823	7.9730816	-10.71751	5.4865484	-9.363351	-0.5851243	-6.111658	-0.3033638	1.5389731	3.918007	6.1509295	-2.4871848	1.992017	-5.086204	-3.7823176	2.6571121	0.7545397	-0.7807167	0.5728472	-0.78661513	-1.8438324	-2.5447924	-2.509528	4.694107	2.0871742	-3.662272	-0.20407738	0.48753208	0.7332673	-0.32170045	-0.3380903	-2.2172432	0.36143494	3.7587128
6.054298	11.212982	-37.45806	11.662965	5.223342	4.395759	2.5606651	-2.5703926	6.213091	-4.79045	0.5623379	-7.5028696	1.6736383	3.3644452	-0.30374274	4.1323357	-4.021291	0.23612738	-3.2782388	-3.2977796	2.7051237	1.4390212	-2.6330166	0.9326005	-4.609238	-2.0126762	-0.7108228	0.51965415	0.9510057	1.2386928	-1.6342108	-1.6876135	0.26953548	1.3939085	-1.2496313	1.6622071	-2.1263378	1.3212177	1.1656511
5.4134355	15.092123	-31.513763	13.212951	9.715933	4.4492984	-4.517857	-0.94800687	2.0651574	-0.6398274	0.79242414	-5.2219524	0.9580456	-0.34703708	3.4385042	6.7991123	-3.402768	1.146492	-1.2071996	-5.970063	-3.6174154	0.736781	-2.5379634	5.0679603	-2.328908	1.6793253	-0.2020402	-2.9524035	-1.1993406	1.3268169	-2.564324	-2.8926847	0.34439167	3.5092144	-0.27671814	1.0249288	-1.027259	2.2479718	-0.76278627
-33.219303	-5.161669	-0.9756789	-0.4512576	-1.4400692	1.6460747	-0.27654508	-9.689231	-2.8375723	-6.3898783	0.24391158	-4.019149	3.5711362	-2.8183603	-5.2691984	3.5779257	1.4788141	3.4866016	2.0673945	4.2124996	-1.8311286	2.0928519	1.383938	0.5949239	1.4820131	-1.9497231	2.1013477	-0.274338	-1.5161374	-0.5605951	3.7730958	-1.4514807	-3.7174187	1.9059615	-2.213463	-0.052593887	2.2291908	1.4836712	2.1185815
-43.583473	-9.135646	9.792607	-3.7572513	-4.0305977	0.507995	8.274677	-7.3902392	-0.42930067	-8.952428	1.0116475	-3.6823165	1.812647	-3.014706	-1.168959	0.2839262	2.3653545	1.1585389	0.7792682	2.169227	0.29609567	-0.48703456	-0.22416002	-0.32547575	3.8836064	-2.62404	-0.2409867	-0.40640637	-0.8431612	1.0481459	4.0354533	0.34407744	-4.5152392	2.4363365	-0.25963888	1.7957894	0.9549354	3.1075196	2.5403488
-47.84292	-9.020222	15.486197	-6.769361	-5.6088066	-0.11698532	13.549526	-0.5252271	4.9903126	-5.6116657	8.459634	-7.5490956	1.7364168	0.9774844	0.40630615	-1.7521908	-0.02064991	-0.48024678	2.7697158	0.69227546	-2.099239	-0.62236786	-1.1353736	2.1415062	2.960083	-0.1639396	2.0782883	0.067459136	-1.4943334	-3.2096817	3.8732204	-0.34679556	-4.282115	3.8521094	-3.1130652	-1.1397135	2.0539567	2.2313137	3.8611617
-42.218693	-12.406544	7.171349	-5.029384	-9.177564	0.71255887	8.389479	4.760026	-4.852114	1.7986289	0.9995364	-2.0716197	-5.704631	-4.8046956	1.4771204	-4.6022053	-0.6396971	2.9466734	-9.321125	0.04818183	3.9972124	-1.2575314	-2.2279677	1.9863918	-0.6262381	-2.2458355	0.24020088	-3.0014203	-4.3605886	-3.602444	-1.6084813	-0.6406991	2.4494092	-0.06424081	0.06433681	-2.5470576	-1.3355986	1.4482908	-1.4878026
-41.655834	-10.021006	2.5230145	-3.604577	-8.986202	5.18122	6.8026314	-1.0984571	-6.68084	4.2030034	-2.2545872	-3.1807296	-5.3972893	-7.4084086	3.2637806	-0.9309466	0.7345033	3.4871528	-7.505356	0.029585242	4.1474023	1.4691273	0.3499506	3.1246092	0.6875076	-0.037631713	-0.134691	-3.319973	-2.425636	-2.3684525	-1.3408943	-1.4582906	4.5824947	-0.40171784	-0.9577341	-2.2049932	-2.123479	-0.16213645	-3.298286
-34.51021	-13.255374	-2.3917994	-2.1174936	-13.067035	4.919075	9.649199	7.3657165	2.6092649	2.126761	5.26227	-4.8509607	-5.6441307	-4.7667866	2.8409047	-8.404279	-0.6843382	1.2079464	-3.746328	-2.0600512	1.7192205	-1.901774	-0.5301242	3.407506	0.2790488	1.6319255	-0.16052365	0.5454216	-3.6381857	-4.8377547	0.92983335	0.27315515	0.4960999	1.1262175	-1.0911987	-0.6150973	-3.854889	1.1668795	0.11816555
-28.553555	-11.447977	-3.7447548	-0.43243486	-10.829598	7.4759064	9.406211	3.6265142	10.784362	-8.364305	3.5170884	-0.30429262	1.5864631	5.1805577	0.7859549	-2.8016737	2.7309134	-5.930603	3.513686	-1.8465382	-2.4368637	-1.6196544	-5.0687227	-0.7569164	5.4370975	1.5784347	0.20405203	-0.9121419	-0.48096943	-1.0643595	-1.2103049	-1.1717101	-0.26740143	1.2433469	0.15154254	1.2464566	-4.306715	-1.230342	-0.43601656
