Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51
ADCYAP1R1	Coupled	Not-coupled	-	-	VIP and PACAP receptors	classB	-4.6423898092144915	-2.600705991682129	-0.02407214583042428	2.879710243120354	1.7757908660942932	1.5966514109103376	2.1395007193365614	2.9197887659546815	1.118065805342074	-2.144828754180134	-1.804858907520896	0.9101868358203238	1.67817369099334	0.3097888822735017	-1.3907013481483967	-0.6402093594115965	0.4722539005545746	-1.3841923563990048	-0.7808015257619288	0.39492594279447546	0.3953970513661349	0.16307835271174664	-2.028965373980751	-1.53576837681668	-0.593948792957493	-0.11891046156204065	-0.49636294719582486	0.8558473806649538	-0.27284168303390594	0.9636682792322161	-2.04209159531092	1.6113306705348804	-0.014853282133068569	1.2006903450675515	-0.9813347229114514	-0.87942919785189	0.38117141472588667	-0.8618499701517698	0.48721501087972297	-0.018723714202497983	-1.8065321297359274	0.4492981282794255	-0.1414296927515955	-0.42527162136243174	0.03118415121715833	0.8017246525999298	0.05198498053018845	-0.6672707373479738	-0.6173585909406738	0.20323429418416733	1.278424494934045
ADORA1	Coupled	Not-coupled	Coupled	-	Adenosine receptors	classA	-5.994676912186255	4.367576713986306	-0.46403532753590604	2.3064717324702464	1.1203690633135224	2.1571612538366414	-1.1644093534371598	2.7516772227242123	1.6855941521810616	1.0420378729298436	-2.3360433891228003	-0.22341570533222846	0.36864613375389316	1.149548412070365	-2.8993842152381912	0.3431808665471168	-0.6833444736177421	-0.7646938907683273	-1.1044966949292496	-1.3894215997314014	0.4404325997739565	-0.24687181149492377	-0.03907145821140344	-0.7320753416552455	1.7284769512467455	-1.492608232945851	0.901414801835861	-0.17507381888020151	0.7289157802806254	-0.09070505636241717	-0.3689883388760332	0.20974697709750428	0.09231724851192889	0.8242077777145603	0.11505367572373021	0.7384308745219741	0.25618752564231656	0.5615622020185674	0.37504243817609284	-0.6277830660593665	-1.1618649541213115	1.424363848976957	-0.6913123490125204	-1.0981355749864221	-0.2966333970053944	-0.7894803146394604	0.5290796436738291	-0.032699701691794016	0.0181375589967181	-0.17923739927397825	0.33656109306032783
ADORA2A	Coupled	Not-coupled	Not-coupled	-	Adenosine receptors	classA	-8.26603325862381	-1.3591687388003022	-0.020819116299426736	1.9192296943537015	1.4632831227940113	1.6096011766400418	-0.5352232118910687	-0.0030238071612375557	2.0853561462448242	1.478443003354678	-1.6769265404865927	1.5063175175386447	-0.27829727743987787	1.753775083500772	-1.3203881969145275	-0.21762407260185174	-0.5254420354083987	0.05381481021499416	-1.2667239162699313	-0.9569052110475419	-0.28505573537227047	-0.39602784447497835	0.14562943293807448	0.8364416492141727	0.9787840748919504	0.1769314595976955	-0.20280174267021847	0.8306382140872807	0.9443346863993791	2.2988564896638035	0.2931100915559852	1.7994947631999878	-1.010039377759253	1.6630706008532838	-0.8896613848747809	-1.4898731241196481	0.04744972619689472	0.7390510799617896	0.7648843259750773	-0.6711099698763111	-0.5281771489118566	0.454817855165742	0.27261298111854787	-0.7885254453205235	-0.18295028666448163	-0.26019806879761115	0.1822156342207201	0.06448979284189676	-0.1859825677063834	1.334746121698304	0.2427618758279659
ADORA2B	Coupled	Not-coupled	Not-coupled	-	Adenosine receptors	classA	-8.4620934219783	-6.108535946507589	0.41181154654407515	5.135446730980517	2.2597776473628035	0.8491867467309988	0.7776296917195784	1.8750460576158983	-2.0023785968292906	-0.25806670092209466	0.38593572094797024	-0.6190869983811165	-0.6173655271766376	-1.916757982771711	-1.6036380731855198	-0.06524843500725315	-0.8143125420995685	-0.4896729603780564	-0.4684898227727297	0.4589890140140956	-0.06246744942165346	0.7778055379322363	-1.4687172839719187	0.8504926460683913	-0.78641022317648	-0.04257006002522169	-1.652004427006558	2.388907833915786	0.1478906835178015	-0.08745492811433153	-1.5912916730934428	0.113397695910706	-0.2055632221740679	0.6617895483205877	0.22029274027028947	0.8689745520658627	1.1901811786401584	-0.4784860014437183	-0.12655399861070019	0.051014595840173566	-1.8711760118913061	1.2230807174220675	-0.563854744883154	-0.6019203137774215	1.1307175748831444	-0.4150674476642381	-0.18374589823813206	0.613365451469502	-0.8589645191651692	-0.5681620034740219	0.43726795532926704
ADORA3	Not-coupled	Not-coupled	Not-coupled	-	Adenosine receptors	classA	-4.416107686027541	3.5689107560228917	-3.016798979376401	1.256770742216766	-0.8726250143828487	-0.08106038397889262	-1.879804883578457	2.626370438537881	0.9036041402638805	1.6454760911886883	-1.1200448611132194	0.894771025164516	0.041801063027479254	0.005263824120947957	-0.7127828428737147	0.7971764500732869	-0.12955944838150965	1.7367719550889866	0.38582848743414505	1.0047955076991153	1.3804433015237874	2.3636018501832954	-0.7116369043710402	-0.7130210202175795	0.30652581307139337	-0.8934924693640875	-0.40512106427148115	1.0958679374157596	-0.1075672753457166	0.7797523977749446	1.3932747120594864	-0.06743769197061864	1.8948139704639382	-0.6022101037815938	-0.6601451357310111	0.16873583893498648	-0.8295456600679144	-0.12576525699053442	-0.6171546914051209	0.30118565388157204	-0.9431429808645074	-1.3117124717989925	-0.3138473952801964	0.19375303974996258	0.07111699667554985	-1.4910609882788275	0.214004131345427	-0.5675951462891176	0.48356741205479464	0.8756381256574713	-0.5065308141993928
ADRA1A	Coupled	Not-coupled	Not-coupled	-	Adrenoceptors	classA	2.75445358472986	6.723254821317593	-2.4148206591633996	0.7997249783865862	-0.2762981152605961	-0.12381612560990983	-2.0854058311768084	1.0592785944564884	0.44782269088614374	1.5907078860636577	-0.4309113248150122	0.535079412113268	-0.2511367845148336	-1.2405737957470204	-0.5249783003922041	0.7317190543038185	0.13405286522471596	-0.9320777261309645	1.2616966058073804	1.0385313037713313	0.9121605218701624	0.8183042935860398	0.5576343753226101	-2.339683019368515	0.4053918830154724	-1.1052806786454894	-1.0879800170456038	-0.40172387600386283	-0.4583298876658103	0.4234966568470212	-0.07131295809804586	-0.5123703168544519	0.4301587078389944	2.3724373032376613	-0.17675702266962193	0.5800814797919431	0.27791495538922567	0.7406666206658308	-1.410503109749195	-0.740613281289608	-0.2503911874864415	-0.4873547080703563	0.6342415710908875	0.3794425398825024	-0.5682058775340763	-0.06301760740418991	0.051697255452489835	0.2522401852317263	0.2071378977545345	0.008841412005718882	0.5371203912393667
ADRA1B	Coupled	Not-coupled	-	-	Adrenoceptors	classA	0.9279358773887147	9.177696752295404	-0.1698307834391737	1.9631426611913076	1.8796061585507657	3.2457805362021177	-3.038425077216828	-2.234679572808049	-1.8380318080230804	2.712619458218685	-1.0008526243642066	1.6674586372841296	-1.3940827238865725	-0.9131030965297188	-0.4067139473106326	3.1023973800659563	0.8803292984681246	0.9193453711195028	-0.6709884865083966	0.7701194506746876	0.6215262660879578	0.7771551932974861	1.3212616698866433	-1.996666350717766	-1.3201061127434037	-0.26743882633348276	-1.7099147112735877	1.3772188372289427	-0.8024050827794753	2.8558101244344214	0.3042983594953001	-1.797340552784285	-0.6723437490454179	0.6156311260341246	1.0829481066544846	-0.12992328441503212	-0.29648666128601864	-0.5863829928105408	-0.6129514706591672	-0.3140149805226352	0.7908138951110388	0.16520961392607894	-0.3820384562902408	-0.0905376832776571	-0.3531053303281148	0.6702752538266266	-0.11102208884427775	-0.3205536424980384	2.037414014203258	0.3496393278911524	0.2589429359343458
ADRA1D	Coupled	Not-coupled	-	-	Adrenoceptors	classA	16.0142698383591	6.653314524487027	-2.147950220376225	2.6939877202946256	0.3824279155753285	0.47755408838542285	1.6667212623412493	0.9015049124595187	-3.6066276299223357	1.2597934787562437	-0.8891823768502631	2.1597448989293495	1.0783385395734044	2.2962087795353026	-0.27164073657352716	1.1901926640322702	-0.0837075988155072	-1.6444579681864435	2.898204876221917	-1.0008495459356432	-0.8088101016259864	-2.10114073553058	-1.7366571622277158	-0.5433298850038929	-0.12710381212059677	1.4820121560667843	-0.18988741515530508	-1.9027411827026965	-1.0423872284717155	-0.21745074384016977	0.5227349333393345	0.12995126424166978	0.41934298612408755	-0.8064956309969932	0.6687141784062818	0.7679034661812476	0.8749320080150903	0.1417320906788614	-0.3078669997927447	-0.31680993724766415	-0.9874128452944353	0.06484134255031616	0.40348483647870775	-0.9990027562035179	0.061440137834410165	-0.03602717755705114	-0.24491401889592782	0.3707633083957748	0.5059732279103448	-0.9708668113453093	-0.4615672337940226
ADRA2A	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	9.061528128138788	6.56449907125909	-0.23396453593065786	1.3921034620608144	-0.3359485933143519	-2.1996671558998813	2.5299464269109553	2.243703130650212	-2.54044329972838	-0.03759897721534206	-0.39481023275334093	2.5283520071351986	-0.6844953443983284	3.2273912542399916	0.3173796119978818	0.5509364857852869	0.5316317580444467	-1.1711143361847904	1.9747426117624094	-1.3168634227609508	-0.166756714330188	-1.9895149569147978	-2.1348438482602536	-0.3977563222477348	1.555204795535939	-0.3293395678394061	0.3450464610017435	0.21466245271804973	-1.7440493539303437	1.166953373045258	-0.15504045344515263	0.3561981096079005	-0.5024168394228594	-1.1737550485553054	-0.6242820654903913	-0.4025802470703922	-0.5604556763275533	-0.5487635552776401	0.478890040755496	-0.12690625455727111	-0.5124551166460819	-1.4280970747675097	0.020725716269842334	-0.3225481187499446	0.8439412734172134	-0.45279797153438067	-0.9950211845390752	0.16793031183095147	-0.4340106142057495	0.03930550406415765	-1.5326467033238607
ADRA2B	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	18.695410011958163	5.08273481081845	0.48791939828038317	3.2467671576971098	0.6960934802109178	1.091232636985761	0.8549924548404734	-2.45795639933109	-3.5568956246166925	0.8652766857292311	0.7211405420724688	1.2943548363276756	-0.2472568709980987	0.17841765270065807	-0.5111428440291206	3.6590574433695835	-0.8070570360385254	-0.3875249051082208	-0.646969959677966	-0.8000297623183499	0.7272722796570248	-0.4495236343450856	0.8205814768217181	-0.2208959446658631	-0.35932109986048166	1.4122967003178386	0.6646061984723918	-0.5979883560895595	-0.2670565503419708	0.005710796873961517	-0.7062770578505752	0.7092803270715273	-0.37732120669202607	-0.5553309959490124	-0.2623027706628481	0.07761034874697907	0.9581067136702889	0.08692049040092528	0.7666281350527514	-0.453854265163807	-0.7283217772187043	-0.45228366757421046	0.6857977884111216	-0.7235156661088773	0.3419351611203417	-0.2841214295485379	-1.5062731938291303	-1.021290561391275	1.7686784363387533	-0.2225238627724793	-0.1524979870959734
