-2.7326171	4.2431912	-0.013047675	5.0384827	0.49984246	-3.5788474	0.86299026	0.38732657	2.5524006	0.9763696	0.76255566	-0.031433746	0.17072693	1.3057413	-0.46918407	-0.9773531	-1.3063269	-0.9423915	0.81930727	-0.37367874	-0.80187213	0.37684834	-0.32568982	-0.54618764	-0.53924537	-0.7521101	-1.8235861	0.69305706	0.31166667	0.54773283	-0.7888363	0.7824065	-0.23132734	-0.029563207	0.0040028943	0.36949658	0.22003788	-0.28290325	-0.91038394	-0.72702783	0.005075246	-0.07013529	-0.35193086	-0.34777316	1.0967168	0.77902246	0.00042179413	-0.6910556	-0.45554942	0.7347179	0.09860706	-0.6350513	-0.5637547	-0.7014675	0.25991789	-0.15063071	0.37019527	-0.23007691	-0.31258318	-0.4330985	0.9285103	0.14985922	-0.063327655	-0.5085269	0.07845533	-0.20863591	-0.25485808	0.7780929	-0.11934426
-2.5185838	-1.7859333	-2.6879416	-0.50689924	2.8737965	-2.0704222	0.8778873	-1.8121624	-1.6207311	-2.099971	-0.5966334	-1.434207	-0.5191761	-0.932756	0.596917	-0.123230875	-0.8955778	0.20553815	0.12701172	0.40082377	-1.3421626	0.6948904	0.28152788	0.65780145	1.0187565	-0.21128803	-0.80785024	-1.4217002	0.55037093	-0.004683882	-0.48351917	-0.18006341	0.34556848	-0.3311578	0.07581617	-0.6548073	-0.052758604	0.09425998	-0.5128575	1.1940938	0.7389262	0.34088326	0.1467564	-0.6599469	-0.9952544	0.35682428	-0.2538688	-0.37454996	1.1096585	0.009532746	-0.3951574	-0.7664501	-0.6352195	-0.04886604	0.6554732	0.07669704	-0.080887154	-0.43317342	0.013771899	-0.4112853	0.43801108	-0.13124996	-0.73020387	-0.4884656	-0.2278323	0.03184604	0.48978627	-0.21724018	-0.50138855
-2.119655	1.2132671	2.9016156	-1.1352013	3.0604818	-1.1986157	0.6511444	0.42966267	0.2714331	-0.29822254	-0.3257776	-0.09976034	-2.3217692	-1.9566373	0.5451386	0.025774442	-1.5269233	0.45919132	-0.921736	-0.79333913	1.3415048	-0.31611887	0.455841	0.627908	0.38410556	-0.031193942	0.436334	-0.11644778	-0.52935535	0.047443133	-0.61151576	0.3254347	0.05306988	0.0056902617	0.2836395	-0.5711483	-0.0024947375	0.40015724	-1.0074468	-0.4881875	0.25524068	-0.014572915	-0.3339191	-0.4632592	-1.014193	0.026353933	-0.43396205	-0.15098974	-0.0895087	-0.612221	0.56129295	-0.7392939	0.8401779	0.53894544	-0.25304094	0.83141017	0.0002425611	-0.24557015	-0.17799196	-0.96265996	0.23948526	0.08080603	0.5939485	0.1972889	0.3072185	-0.29230917	-0.46096712	-0.2752934	-0.51505226
-8.895021	-0.732382	1.0228903	-1.0765696	3.5349252	0.81937146	0.98544353	-1.4887958	0.44613487	0.11201134	-1.159547	-0.4454596	-1.1575265	-0.032242157	-0.4280613	0.5150528	0.048645794	-1.3667715	-0.6593499	-0.21310143	-0.5147109	-0.18212637	0.45211893	2.1791084	-0.35528022	0.81134015	0.24138883	-0.5941694	-0.4606752	0.3654676	-0.2523208	-0.4396327	0.35489538	0.8556873	0.46362233	-0.70348763	-0.034814663	-0.36775962	-0.09242342	0.42639565	0.0050549805	0.06418373	-0.14958715	-0.41244596	-0.17466968	0.57746077	-1.0532589	-0.24841596	0.15428689	0.024902895	-0.42717287	-0.439462	0.20845556	0.37713975	0.21608023	0.7056302	0.15523274	-0.29385567	-0.64084274	0.779828	0.20744483	-0.120340645	0.4902939	-0.24159549	0.23293707	-0.27469808	0.4494965	-0.34147668	0.07285051
-5.308007	-3.6269162	-5.4216056	-2.593116	1.2754109	-1.2885364	-0.07903445	0.78141403	1.086948	-0.86204946	1.470228	-1.0438759	-0.03155981	0.18325919	0.2090761	0.9553317	-0.707407	0.35141563	0.57217896	0.9178998	-0.89295805	0.52653605	-0.056395262	0.8064754	0.71601087	0.96112293	0.06860684	-1.4996543	0.8949573	-0.29885605	-0.7445484	-0.0671414	0.022604272	-0.084640935	0.00072428584	-0.07679844	1.4622607	0.20158733	0.25330326	-0.31555498	1.0381452	0.032745697	-0.581509	0.5548011	-0.38459736	-0.432646	0.10646659	-0.66351813	0.23497733	-0.2013315	0.9775175	-1.0175081	-0.57155216	0.7512042	-0.43838465	0.006722085	-0.45963877	-0.26194382	0.7882348	-0.65392184	-0.41554955	0.13575314	-0.4594822	-0.115594074	0.25034267	-0.5726819	0.203574	0.5009767	-0.5205493
-5.6170306	3.760951	3.4041934	-1.9170003	-0.21151581	-0.18848532	0.99097043	1.0218654	0.1837985	-0.012354169	-1.4675242	0.7639895	-1.41699	0.3853065	1.4900455	-0.08185828	0.34941602	1.7141131	-0.04542274	-1.6082724	-1.1151743	-1.1167281	-0.034228757	-0.6524188	-0.0015607029	-0.743065	0.4271096	-0.616691	0.21526714	-0.35717934	-1.4537859	0.60422266	0.58500546	-1.0333198	-0.7612504	-0.27985516	-0.3172253	-0.81111807	0.57314414	0.5010252	0.60730606	-0.22735521	0.86795706	0.25628796	-0.13638282	0.41953492	-0.3009709	1.0793155	0.0940952	-0.26209724	1.1087507	0.20098332	-0.46711877	-0.05554841	0.5546168	0.49251154	0.5755242	0.21275756	-0.6132416	0.027540632	-0.30795524	-0.30355334	-0.45611545	0.21198277	0.06380743	-0.12557971	0.262949	0.0010002591	0.2928247
4.736894	4.258012	3.8760123	-1.1708721	-0.10747974	-0.82616556	-0.23659226	0.8957971	0.99259204	-0.019048214	-1.2143102	-0.32858914	-0.4169163	-1.1348583	0.88599885	-0.6204629	0.30548602	1.7833872	-2.0682144	-0.47500739	-1.5149126	1.4381428	0.15667711	-0.083165675	0.1301167	-0.9445567	0.6403693	-0.5813775	0.0028630197	-0.12784177	0.6157747	-0.08947832	-0.057950526	1.0895653	0.15934257	-1.3580577	0.5777823	0.5027297	0.6607725	0.51471955	0.28343734	-0.7144866	-0.2176269	0.19217743	0.26164025	0.08877942	0.35578436	0.19130161	-0.6022566	-0.27613044	1.1916972	0.057392478	-0.18916693	-0.34524828	-0.066166095	0.3418504	0.31137007	-0.2081495	-0.4199218	0.62589973	0.16833164	-0.3250036	-0.2356523	0.5559029	0.46277893	0.07010566	0.2418436	0.8627237	0.51835984
2.5163035	3.681427	7.2896013	-1.7176634	2.6470342	1.1553664	-0.3175925	2.343893	2.9472458	-0.9719018	-0.9654876	-1.088475	-1.1057336	2.7093308	0.4232763	-1.1592199	-0.26878405	0.0076779425	-0.32565355	0.95385695	-2.2025118	0.3251158	1.0684204	-1.0344756	-0.039093673	0.496944	0.98147905	-1.3956221	0.44442093	-0.4901178	0.404477	-0.80448765	0.43244433	0.6787115	-0.9218695	-0.7895224	-1.254523	0.048475023	0.91782314	0.61495614	-0.32745042	1.4213784	-0.04613833	-0.39242417	0.64808536	-0.9701488	-0.3676616	0.56752145	-0.64333653	0.6441847	-0.29623488	0.008932203	0.43243584	0.20671706	-0.7716865	-0.7289879	-0.5757214	0.4762845	-0.04227444	-0.5591701	0.20033967	-0.15879068	-0.4730994	-0.24744359	0.41702235	-0.2732615	-0.15486872	-0.24145696	-0.25513095
19.521502	3.3771238	-0.7756041	-1.528863	1.2007854	-0.920539	0.048402637	-0.48841256	2.7862163	-2.5270417	-1.5981579	-1.019981	-1.3322072	-0.85356355	-0.9024354	-1.5407321	0.42325217	0.47702286	0.41255632	-0.8124794	2.2615	0.44298995	-0.39120755	-1.1781187	-0.7298696	-0.32353538	0.010325223	0.34360912	1.6062262	-1.3884091	1.1399901	-0.9543686	0.33978093	-0.021026328	1.4555461	0.07834249	0.76243746	-0.021285608	-0.20707272	0.37313578	-0.04995054	0.1648722	-0.17015308	-0.0927878	-0.2925811	-0.7291399	-0.27256528	-0.25514832	0.38036764	0.013087295	0.34989175	-0.51511717	-0.16750573	0.13388953	0.19426051	-0.3564973	0.6379357	0.41854435	-0.34564716	1.2012327	-0.107178316	-0.090530336	-0.08501121	0.22375993	-0.16160735	-0.11635738	-0.2531886	0.07166439	-0.5551392
14.408441	1.3889227	0.055908084	-0.7910097	-0.305012	-2.8695607	-0.16144878	-1.2599102	0.3985982	-2.102497	-1.6738774	-0.30123997	-1.4031231	-0.42963824	-1.8293686	-0.9559001	0.074551225	-0.6903685	-0.41402286	-1.2757595	1.8981223	-0.66244555	-0.114188775	-0.010576367	0.020692527	-0.18979096	0.40133834	-0.44673732	1.6004928	0.35633144	-0.026935235	-0.3902908	-0.5175083	-0.87078553	0.49071872	0.5143907	0.07278985	-1.2091172	0.26855636	0.8051838	-0.1407578	-0.3930065	0.2977478	-0.7596551	0.07772252	-0.22147393	-0.4227649	-0.17351757	-0.2797982	0.6664959	-0.41189057	0.3420943	-0.20361292	-0.19049034	-0.818701	0.86996424	0.7250534	-0.44017673	0.71718544	-0.7435492	-0.3188513	0.19360113	0.36122286	-0.32121876	-0.092174515	0.08139439	0.21552612	-0.608906	0.64985067
