-2.541898907135186292e+00	-1.754245963635786998e+00	-2.687620020403195031e+00	-8.199017198155084118e-01	2.790827663871985997e+00	2.291141671346444308e+00	-1.168145327870179662e+00	1.645143488530430798e+00	1.732617057870934063e-01	-2.436669368934532454e+00	-6.827058533610669278e-01	-1.430049113212889189e+00	-5.226915947636474602e-01	-7.230505912815375913e-01	1.009703168398203843e+00	1.456945696989169481e-01	-7.721006510292993674e-01	1.048412398167149207e-01	6.884435502581844057e-02	4.890639936579002089e-01	-1.149242538013813375e+00	9.736547016963346124e-01	1.879574789193343143e-01	5.638978016617759437e-01	1.086190973542324079e+00	6.939001879568863903e-04	-1.329863350179536052e+00	-1.068148643854585966e+00	-1.824397266067944723e-01	-2.360096200858853230e-02	-5.576838266244275033e-01	2.012738773105422485e-01	2.401160102343449509e-01	-3.350705016848299911e-01	7.645232203075694177e-02	-6.312071198274948891e-01	-8.434580420395070000e-02	1.323005992000481079e-01	7.990491091407363466e-01	9.972688730032852611e-01	7.385098998898067535e-01	3.426662249923449477e-01	1.467594126809642352e-01	-7.967359372670445028e-01	-1.036652905988726170e+00
-2.136002405890389255e+00	1.259881830169301553e+00	2.901173020559939975e+00	-1.346859652414626130e+00	2.978518713674603635e+00	1.166838345092461315e+00	-7.084301250351617840e-01	-4.480602101735665643e-01	5.708471324374289058e-01	2.180387430790146630e-01	-2.138581440436307102e-01	-1.038937903166895632e-01	-2.292941226476240324e+00	-1.589759073260974986e+00	1.277152730535417779e+00	3.395909969926739769e-01	-1.537298051435419532e+00	9.680668416790527350e-03	-8.286813719598896677e-01	-8.833529582172543471e-01	1.151587045100225026e+00	-5.325313935533493304e-01	4.949660306880656613e-01	6.133110288377741082e-01	4.446019144343461016e-01	1.255119466506855463e-01	3.458650198312427371e-01	1.884823494515664444e-01	-7.762781121969725140e-01	-2.636085254232876651e-01	-3.539765288585047798e-01	3.426339671548818688e-01	-8.490879901051699707e-02	4.987475766794004055e-03	2.836491661910143791e-01	-6.259538136926601215e-01	-8.560088975573829084e-02	5.465318668549937753e-01	7.746947060680079433e-01	-7.428825193342858402e-01	2.569269597892328560e-01	-3.248323373676617609e-02	-4.498188712917197685e-01	-6.673933104033010766e-01	-7.125686062416227706e-01
-8.920125794082728987e+00	-6.441949154831094759e-01	1.022747171703407787e+00	-1.042071904764493073e+00	3.526639338435876514e+00	-8.437935690817930379e-01	-9.482344326169139803e-01	1.505667621556244340e+00	2.590500718290104087e-01	3.662930151659617439e-01	-1.134296801163852342e+00	-4.429498778516051671e-01	-1.159965402708489579e+00	-1.938524084968575589e-01	-3.885357373168757400e-01	5.479730493782295486e-01	4.463693430552008734e-01	-1.327267043052750894e+00	-5.642271259024108643e-01	-2.200151214260221144e-01	-6.567007946170348998e-01	3.120716915247005729e-02	3.626076815455105962e-01	2.142312527792085586e+00	-2.418357203283175438e-01	-7.087137884556061751e-01	1.930162902025742144e-02	-1.068101013737044469e-01	-9.650876343711861649e-01	1.195295276192788747e-01	-3.566621167146161175e-01	-2.138278293775753014e-01	4.921153639990338280e-01	8.613724021585150714e-01	4.629934080160171272e-01	-7.474379654653922067e-01	-1.100775372953961273e-01	-3.280818828664406883e-01	1.140936408607372554e-01	5.092122812969808177e-01	3.832488429861846419e-03	7.961305802009362165e-02	-8.852476128467530458e-02	-4.034369769389730132e-01	-4.346041769816197942e-01
-5.340633441405078230e+00	-3.553834157282250938e+00	-5.421031941969099321e+00	-2.892213879498452211e+00	1.116590825739734782e+00	7.856592867247418344e-01	1.612201972681766016e-01	-7.181778281632503758e-01	1.343605697131053267e+00	-8.896942571462289340e-02	1.491216808436345076e+00	-1.049227864217725514e+00	-2.244345697701464679e-02	3.140029124421830908e-01	5.742203411474503666e-02	1.003780194086921984e+00	-6.700842069334638218e-01	2.261169380246255411e-01	5.949413462282044929e-01	9.413648914107650700e-01	-7.899554216583102306e-01	7.446358601391070975e-01	-1.613678674013111214e-01	6.628922636925714817e-01	6.915474127226625134e-01	-8.862601173632356222e-01	-4.110150640310029635e-01	-1.638271675298111463e+00	-5.612576811728725579e-01	-6.036141303008106807e-01	-6.085446480149673265e-01	2.768278192593396497e-02	2.079172827258880113e-02	-8.241001330278516224e-02	4.145544555517571535e-04	-1.696542694783532701e-01	1.458793253992366035e+00	1.527208467955353255e-01	-3.057350812230824610e-01	-2.535563317566651431e-01	1.038316873271770691e+00	3.332732424743637539e-02	-6.362630892995485565e-01	4.566697987420460514e-01	-2.448054557165197376e-01
-5.629745791454632275e+00	3.850222024362597306e+00	3.402979536542990235e+00	-1.787295914265016439e+00	-2.751393059395291774e-01	-3.907624510712114779e-02	-9.630729092008408765e-01	-1.025846942729174538e+00	2.727180455151627658e-01	3.028802573439747237e-01	-1.414126524483582781e+00	7.663115835390268415e-01	-1.414378189149568366e+00	9.783952190257855230e-01	1.178857715539347373e+00	-1.961194778466336108e-01	-1.238833088431725432e-01	1.782995490772261160e+00	-2.330887493566948798e-01	-1.531030401805385077e+00	-1.354591132206720117e+00	-8.422927797115656867e-01	-4.220737343176729495e-02	-6.640176076374951775e-01	-7.179215397252869391e-02	8.475164292679564504e-01	-1.190761981830320559e-01	-5.625547632933514119e-01	-3.345144609343236874e-01	-5.873935718502540926e-01	-1.136350937556501961e+00	1.221752551801799314e+00	-4.205742581157022840e-03	-1.048903120305536341e+00	-7.593096247330261006e-01	-1.622707752705172812e-01	-2.763269755668749106e-01	-9.104986258148490830e-01	-2.106954179581234377e-01	4.311614715465420522e-01	6.078051351182365281e-01	-2.428415065164505060e-01	8.406335537253322165e-01	2.439712424980431393e-01	-2.910055169743521741e-01
4.728089384511511284e+00	4.295645632058688435e+00	3.874871771358937789e+00	-1.153650220985295238e+00	-1.680974882665419168e-01	7.166977395432738707e-01	2.533723162483343394e-01	-8.540129219176288977e-01	9.410171941987303112e-01	8.703196157726750259e-01	-1.071219777832369990e+00	-3.308415710634683982e-01	-3.886631112491619189e-01	-6.016226214671449579e-01	1.174774920599354511e+00	-7.129226751691839503e-01	-3.139523088299490672e-01	1.655855464603177785e+00	-2.229596995311754704e+00	-3.092335665343726170e-01	-1.119986574335811724e+00	1.705294455416618726e+00	5.184249214683860074e-02	-1.532826478823908212e-01	6.063545964927115339e-02	1.115348585227574851e+00	-1.221055259439479262e-01	-3.401714043620464589e-01	-3.252820470720113599e-01	-1.333767545400395271e-01	5.307656943779526237e-01	-2.419307938773398170e-01	5.155177701432010068e-02	1.088748860463063295e+00	1.595338041007763885e-01	-1.356638559011840162e+00	5.325569911423073677e-01	4.356324802332934842e-01	-6.832248982479166566e-01	8.671707243777937446e-01	2.808969734310801658e-01	-6.879191286916853665e-01	-1.313936556689650204e-01	2.653041399991353799e-01	3.259324634910593793e-02
2.506378790267361101e+00	3.726411418869585379e+00	7.288568055337783846e+00	-1.690523063375115376e+00	2.610242729179135690e+00	-1.551620734234977039e+00	6.203040068023708553e-01	-2.151898782088107254e+00	2.857307519111571548e+00	9.860286394659580900e-01	-9.109009661639466682e-01	-1.086421456607811642e+00	-1.129702095699171904e+00	2.597408618149308790e+00	-6.088131255940938402e-01	-1.346236065692336226e+00	-6.553205668708762532e-01	-4.468343114419049411e-01	-1.531322312944559949e-01	1.007193000082351686e+00	-2.213186812881676513e+00	9.207011280338779358e-01	8.891797252688136144e-01	-1.220329839055384946e+00	-3.582909093055606786e-01	-1.052511217183620673e-01	-2.387073755386461271e-01	-1.165971361318790533e+00	-5.200184975168469226e-01	-5.082497872140185891e-01	3.941512073343518552e-02	-5.290336586973538591e-01	6.904910123606918804e-01	6.812089914328219864e-01	-9.218153209445058005e-01	-6.641067362193987522e-01	-1.251996353501555692e+00	-3.062746045121730182e-02	-8.587517240537896335e-01	9.617100583973301475e-01	-3.290961269849649873e-01	1.446200304580274043e+00	8.427854592542335932e-02	-2.705109948754915172e-01	9.532605115158897524e-01
1.951175470139880375e+01	3.359084513240719438e+00	-7.763554016110492118e-01	-1.707017671456259711e+00	1.103189166230817309e+00	6.105786910096195896e-01	4.396615225232981122e-02	6.059441819883946145e-01	3.805902600348747722e+00	-1.176663876309890638e-01	-1.487596242972770932e+00	-1.019339358268323670e+00	-1.323447241931554164e+00	-1.179201199355900620e+00	-4.480404819948457518e-01	-1.600901997274135402e+00	6.401456377372984063e-02	4.109664893659398244e-01	4.660278938574949903e-01	-9.378547992290460211e-01	2.271891242476192119e+00	-5.378958726219688902e-02	-2.902201290807729928e-01	-1.092921162946792091e+00	-8.156833644490019131e-01	3.421929346147109530e-01	3.215456878107138261e-02	-8.556800530597779009e-01	1.828397143520982926e+00	-8.578840853465767857e-01	6.535819495045864791e-01	-9.577146081074686679e-01	8.548804161844053562e-01	-5.694017077276843780e-03	1.454046144392496354e+00	-1.769728840965963113e-02	7.396043778857899209e-01	-1.109529182593744709e-02	3.105727926112527015e-01	2.794567078922332026e-01	-4.985839273247136272e-02	1.638477181927636417e-01	-2.000650977296413446e-01	-1.674143515763025225e-01	7.707738297523765436e-02
1.439584243477597703e+01	1.361988211126427872e+00	5.567966290997377471e-02	-1.135864510516108261e+00	-4.338400963690242640e-01	2.805672469042876926e+00	-1.293253732244405499e-02	1.218625770369291317e+00	1.765402562054448232e+00	-1.138534948176541439e+00	-1.654000074596832182e+00	-2.970493209009352209e-01	-1.409968354106143407e+00	-1.184861681640633435e+00	-1.441115707226317655e+00	-9.657195028800084069e-01	7.072704290391508553e-02	-8.363902639248720350e-01	-2.722592488387001186e-01	-1.413299324379259314e+00	1.601171385226774380e+00	-9.929866429762880253e-01	-3.742642572285282548e-02	4.761753827829933589e-03	2.648080457823495659e-02	2.796962066695823923e-01	3.161493148886632132e-01	-1.623355001757945892e+00	4.141811672360216079e-01	3.356657823626229553e-01	-1.410651654547200873e-01	-5.630266824954047733e-01	-3.022548724479577342e-01	-8.680067210242691234e-01	4.905043228433543789e-01	5.022842694392501972e-01	9.391137845232445935e-02	-1.263778155763950251e+00	1.130619828333082610e-01	7.795540922224821756e-01	-1.418523782586766924e-01	-3.845197810382307013e-01	3.556668390745739150e-01	-7.170441222915828750e-01	1.685961338009386024e-01
1.858393066087557699e+01	7.849418967540560121e-01	4.505006438946810299e-01	-1.404091791826977076e+00	4.369238681614825981e-01	-1.331215794648547890e+00	1.162558441562677514e+00	-4.040587949935628975e-01	3.167529524294337318e+00	1.505308270282005978e+00	-4.464595037702557834e-01	-1.947415609267199921e+00	-1.072620531550729561e+00	1.380187803226449850e+00	-2.762896025245268561e+00	-8.668288899147814641e-01	-1.153034706916985508e+00	1.205510062847190006e-01	1.133565818668957892e+00	4.939687522909098072e-01	1.494918489351297064e-01	-6.609775814068125088e-01	-8.816725432345027050e-03	-4.475481959524871267e-02	5.571139640845420571e-01	-7.266694068504621074e-01	-2.782454937405601791e-01	8.336497936359142935e-01	-4.444088526265073669e-01	-3.706490617619519201e-02	-2.273575372017620499e-01	-6.171326493822799630e-01	6.091473129297381162e-01	7.208486819926382058e-04	6.808974602110997587e-01	-4.026514363263827834e-01	-1.158576112980059358e+00	-5.029445975878616970e-01	2.953840211165416063e-01	3.514463352321150480e-01	-3.715773830061570027e-01	6.041606505043578546e-01	-3.125181624849355799e-01	6.022469120799891495e-01	-6.228474313205698693e-02
