-4.835236500535071968e+01	-2.426960317086842345e+00	6.527483256724323724e+01	6.026140672965225598e+00	-1.078655776180979053e+01	1.144603081458382299e+01	7.259471508653676963e+00	-3.582106632793016665e+00	9.418758833621854620e+00	-3.171679978117521781e+00	-8.838851900726794497e+00	-6.589703547458342747e+00	4.282567459786083219e+00	1.369685600426653416e+01
-6.441500178933337395e+01	2.553143506061328338e+00	2.686010872414383499e+01	4.520832416047798619e-01	-3.512006593096947071e+00	-8.795152619647440773e+00	-4.977341872813425994e+00	4.967469788087822136e-01	1.109252849077829595e+01	-1.584893320136260897e+01	-1.794636117654236429e+01	4.477608798013977598e+00	2.747725312187745850e+00	9.058683906838568944e+00
-4.164499401738261497e+01	-5.230272582583149088e+00	6.458548927570473097e+01	6.681289593019119621e+00	-9.848586811143256625e+00	1.294758593144740821e+01	3.478042258745832171e+00	1.836486243530289553e+00	1.154072868955642939e+01	-2.091539526400860272e+00	-1.008594408990309610e+01	-3.844179710527238503e-01	1.968911888819865563e+00	1.082306240280656873e+01
-4.732252556484198180e+01	5.121557481612910578e+00	7.142433830820280605e+01	1.139905654855106221e+01	-8.959454856065478978e+00	1.734283002084355374e+01	2.996770926575630156e+00	-6.192052378300134663e+00	5.255780836924433430e+00	7.661330250171320966e-01	-1.424320551995625728e+01	-4.286948893874966693e+00	4.341680130089804912e+00	1.312931858227812931e+01
-5.758275174533000040e+01	-1.443251652463357892e+01	-1.187039577975146187e+01	-1.387797451724749997e+01	4.776350707187993372e+00	-6.348182286312033185e+00	-3.280564022139331293e+00	-3.679009592526999661e+00	-4.933060026398988995e+00	-1.085574960489878116e+01	-5.353079131859795892e-01	1.347983560196938413e+01	-1.276414439368546638e+01	-3.944449252080030277e+00
-6.113244162816108229e+01	-1.541027746355347361e+01	-2.479049575900104330e+01	-1.573177458715600530e+01	7.235570811302881822e+00	-1.483373199512581486e+01	-8.145448490887579496e+00	6.265202314830345287e+00	-9.170224877462592739e-01	-9.832104361498522849e+00	9.256181529662687035e-01	9.855873586474062975e+00	-7.244382203989461644e+00	-4.470690953738622575e+00
-6.086157876707969194e+01	-1.136122392038260109e+01	-3.086579644613759399e+01	-1.270960061195774315e+01	9.231915692912444626e+00	-2.321862627874140728e+01	-1.855289653595763255e+01	2.135610688064903684e+01	4.828906824611720161e+00	4.826307245710824145e-01	-9.481190389542012653e+00	7.183342125912074216e+00	-2.097190656983627832e+00	3.286974264942521096e+00
-5.894386863874122895e+01	-1.822173189743840993e+01	-1.447919031318966887e+01	-2.575896578935694947e+01	1.308527865957233516e+01	-1.195486446914624068e+01	-1.466273463355124207e+01	1.590219061429452019e+01	-9.646919243724416670e-01	-1.783945757540611243e+00	1.176638092311543105e+01	-4.567974496122838346e+00	-3.269738230078516050e+00	-3.724973220785852579e+00
-5.579353160904648945e+01	-2.262347406325543631e+01	-1.059342320818248062e+01	-2.697441568887448327e+01	1.079072756571218861e+01	-7.266315851765317468e+00	-4.364746992995363506e+00	1.264381948753423224e+01	6.979670897945262631e-01	-1.043466932419713800e+01	1.063890633778402162e+01	-3.897432007622171568e+00	-7.754478789169400699e+00	-5.720254516500693498e-01
-4.804071571387702022e+01	-2.702187019803481149e+01	-8.181010657426480037e+00	-2.379159392267327178e+01	9.450236288419931796e+00	-6.728945229069418943e+00	-1.119029099321235776e+01	2.269625019449519243e+01	2.967258894183497198e+00	2.982497661378811671e+00	3.604131507230030174e+00	-3.033262770771175010e+00	-1.868101596967356448e+00	6.590835677601646347e-01
-5.635125288933781462e+01	-2.191717561419987348e+01	-1.522427387705063317e+01	-1.499177507525349817e+01	3.529098700481927864e+00	-2.988012600298203036e+00	-2.297782976582955605e+00	2.437305646549352645e+01	7.672069797660426183e+00	7.806773804598498678e+00	-1.059997053960802127e+01	4.404503689835789437e+00	5.257777591918682880e+00	6.229351097766686607e+00
-5.613330358834113554e+01	-2.172131689017524891e+01	-3.276686094617499823e+00	-1.403164101429747213e+01	1.194771837413213467e+00	8.946394440899883449e+00	5.979451319900314310e+00	-2.850540864844026689e+00	-1.802731463627889497e+00	5.209499615258292415e+00	-8.233505613408112822e+00	8.190120168613194807e+00	-3.364814197367826054e+00	1.182723316328470498e+00
-4.418689114941179241e+01	-2.159735288109517271e+01	5.190955615091474407e+00	-1.061061591776880064e+01	4.771919770667708782e+00	3.774290940549321682e+00	6.888805225206422023e+00	2.456838922969931716e+01	6.741787804844370235e+00	9.600022632005446255e+00	-4.070484367449854979e+00	2.348166507282068327e+00	1.068941262643828827e+00	7.405867103483655178e+00
