-3.794704812737127497e+01	-2.230824327725929734e+01	-4.351712420070189324e+01	1.166656163102279997e+01	9.637678703910244948e+00	-7.403684196082824798e+00	4.329447215040958419e+00	-2.108576256871405707e+00	-7.987620004759329873e-02	4.826429862770361900e+00	1.707478199392964413e+00
-5.912546743851061137e+01	-7.191082145479500198e+00	-1.435418764456680840e+01	-1.503570097777665371e+00	2.399021876865148784e+00	5.831144854700235136e+00	5.047241385590673701e+00	6.953019635043284907e+00	-7.942982361598367458e-01	8.665671161446443449e+00	-1.011183674979163527e+01
-2.823309592372822863e+01	-2.835722758275156252e+01	-4.431062054153327523e+01	1.050559739821268757e+01	1.036060040514386671e+01	-1.254969540368383107e+01	3.814654731861260029e+00	8.317158774445977398e-01	2.581607817159131457e+00	5.082725473586124032e+00	-3.032333118419885398e+00
-3.535591712226030836e+01	-2.054313891105985945e+01	-4.733005426256232795e+01	1.826708661936464750e+01	5.730609575188974070e+00	-7.028777624068554886e+00	3.987718640323328678e+00	-6.934146575329798168e+00	-1.056711530919052455e+00	3.764608975927601797e+00	-6.445018351906156573e-01
-5.818057207518820206e+01	-5.593068633211556673e+00	6.248931735615292027e+00	-1.239279046815593333e+01	-4.596345786439782088e+00	5.991715195896898383e-01	-8.636639414067962539e-01	3.933740195270266859e+00	-7.591037601095133702e+00	5.187051613272442019e+00	-9.373321203010302582e+00
-6.513467863019620552e+01	-1.682226858023333271e+00	1.670608329340534581e+01	-1.606059478066300628e+01	-8.081639265863101329e+00	3.995577641414662651e+00	-8.951693948726601180e-01	1.164742410687879293e+01	-3.747195095123432851e-01	1.676566637006269733e+00	-9.597218630107068549e+00
-7.301447148610014892e+01	6.535235475608821787e+00	2.371599109249417481e+01	-1.803422826765011777e+01	-1.042517276923207703e+01	1.261608428404730908e+01	-4.012443778858657772e+00	1.174000091248377231e+01	9.889225672351788177e+00	-3.569909341331593128e-02	-5.462804656163087635e+00
-6.095774803205976156e+01	-4.588489885419781089e+00	1.372978608416558011e+01	-2.117952659187546871e+01	-1.564284811031728850e+01	2.583394737644019834e+00	-6.288549777320090683e+00	2.465797720283909644e+00	7.844859699260173791e+00	-2.387262997255700903e+00	7.081573643986955879e+00
-5.714143459084333898e+01	-7.285821661196201227e+00	9.559505354951646439e+00	-2.084268878870760133e+01	-1.269707868374525717e+01	-1.049561654581514514e+00	-5.415781282924663209e+00	5.486528033643361724e+00	7.995558109822324955e-01	3.068428171642159974e+00	6.891679723394823931e+00
-5.224749591803600879e+01	-1.507320896977048008e+01	9.812420949249712976e+00	-1.982554372336522874e+01	-1.249008184134047639e+01	-3.564299012041326709e+00	-7.119031384018658315e+00	4.972869422553008789e+00	1.126285856361921134e+01	-2.312265753414180836e+00	7.008233197714369034e+00
-5.722584796060345269e+01	-1.571844395608303557e+01	1.354178202215851101e+01	-1.138746820459484965e+01	-5.674015795576474730e+00	-8.267295516024461222e+00	-6.602666206855920095e+00	9.449378964291696548e+00	1.146762315107154429e+01	-1.983409172967795175e+00	-4.217001742642778161e+00
-5.074727006599768941e+01	-2.064302369022007966e+01	-5.376510495278093160e-02	-7.953350642872700327e+00	-1.777413024713633272e+00	-1.050636896384656360e+01	-1.745682246550202654e+00	-2.961239433307760294e+00	-1.911319651958575561e+00	2.117543697671903757e+00	-8.648812632869756101e+00
-4.398930368180587891e+01	-2.283411915823058536e+01	-3.934297137496319596e+00	-3.475336172229462672e+00	-2.016163363660916641e+00	-1.250752830033589902e+01	-9.245765108040021829e+00	8.354504210965453481e+00	1.078200491489963930e+01	3.263248654469260157e-01	2.018438071683966051e+00
6.728323542106132038e+01	-2.345903934918453970e+01	-1.605619549064432050e+01	-2.660902663083153374e+00	-1.552077720078206902e+01	9.754517040092379077e+00	1.211757245443934039e+00	-4.540032342176574254e+00	-3.751750636838477870e+00	6.886601487883894812e+00	-2.639339800464463037e-02
5.383912506588522717e+01	-3.154301974040924961e+01	-6.135117481390654604e+00	-6.512477221198025745e+00	-1.167166871985973842e+01	6.690900868063193840e+00	9.499688271042510124e-01	-8.777261862421541494e-01	-2.175478338758323638e+00	4.893614228219937523e+00	-2.897120354795604147e+00
1.247012753494264992e+00	-3.150396896268981006e+00	2.184681345052238299e+01	3.006988099350227017e+01	-1.261325932752487233e+01	2.002251924736478284e+00	-1.717120622633470362e+01	9.158557625600092678e+00	-1.082962922476544776e+01	-8.824954241400517319e+00	-2.984372084029129901e+00
-2.410046558279554052e+00	-4.233549872093922417e+00	2.656513306823698528e+01	3.219893876424058732e+01	-1.062325202178320183e+01	8.237967907970505932e-01	-1.989035576118021353e+01	1.205094328269074744e+01	-1.042519031813187347e+01	-5.376513789437989743e+00	-3.934023528250004897e+00
