-8.358812	29.506397	51.235725	57.868492	46.82135	24.734896	-24.915173	-2.4420946	6.7008166	-8.02619	2.521309	2.0673585	-1.0690715	-2.271958	1.0785372	0.073495865	-0.87755364	3.7720187	-1.290873	-1.7595145	1.441821	-0.24680209
-41.249	-27.991562	-44.95458	17.47822	-10.240158	12.541835	-4.1395917	-1.2495464	1.4384941	-2.9729536	0.56573004	-8.6661215	3.4284534	1.2084782	6.464812	7.0517406	1.4283143	0.10608637	6.116929	-0.36118776	2.1177971	-6.600032
-64.75052	-10.325558	-17.738413	-0.59521496	-2.6564956	-3.25899	-6.969178	6.9038553	-1.0523248	2.4639602	12.257862	-13.159151	0.85534	2.1547258	7.6981535	6.240776	-1.8051068	2.1684523	8.707021	-3.5193315	-2.0193527	-5.0899916
-32.65097	-32.481083	-43.1223	17.1708	-11.174612	17.394953	-1.9217045	2.0872867	3.9015927	-0.3420155	5.180461	-7.053526	0.349504	-1.606562	8.752123	5.3710923	-2.8291297	5.049957	4.0530553	-2.073573	-1.3784297	-4.3181353
-39.60205	-25.49683	-47.49934	26.60711	-8.554138	11.436529	-2.2194977	-5.700534	0.91200256	-0.84368074	2.7295995	-5.149962	2.0070162	0.8794547	5.346838	6.2201157	3.036046	1.8256111	4.0839267	-0.69046855	3.1478057	-6.337371
-63.995636	-5.746066	1.797446	-15.32968	6.991847	-1.608923	2.2082934	2.334825	-9.198902	-0.309269	11.404626	-3.9603221	-1.5870233	-9.107537	-0.9761189	-4.8957	1.2410749	3.2320106	5.191575	2.1037216	-2.7807002	5.3152685
-70.51459	-0.84125996	11.76823	-20.965754	11.358114	-7.568188	0.13808286	9.569771	-2.3551576	5.329852	8.844115	-7.113238	-1.2822037	-5.135357	0.97371376	-3.21393	-0.0967319	0.21348923	5.018404	-0.8259224	-3.5995507	0.23941976
-77.37087	6.4518857	18.474318	-23.601034	11.950636	-15.354734	2.5788274	11.274286	9.164591	7.5026155	4.1064425	-5.2284265	-7.8805704	-3.1989024	1.1992961	4.5963316	0.5540092	3.9715896	1.5608287	-0.30312598	-3.4294314	1.4635841
-62.892155	-7.5979395	6.516399	-24.028404	20.39779	-6.6594543	7.0103626	2.267242	7.782203	1.0575607	-9.75858	-6.7568827	3.5345273	5.6083164	-9.03157	-0.08648342	-5.914177	4.3802776	1.2397418	-5.0665703	2.3001902	-2.4123428
-59.818707	-10.443788	2.3296733	-23.816916	17.61641	-2.6030598	6.0014277	5.8881	0.9087156	-3.7431917	-7.0633464	-10.21019	5.5061464	4.8464327	-11.078541	-0.6277776	-1.5271938	2.2306566	5.3018045	-7.193569	2.6487458	-2.0573676
