0.77144367	-0.3344866	0.05487214	-0.2335906	0.035039224	0.023987394	0.14860445	0.23015152	-0.0026424378	-0.0266251	-0.03600908	0.04011535	0.13072753
-0.8070302	-0.08510108	0.29038936	-0.10213537	0.3103722	0.053184092	-0.089259334	-0.08255033	0.03915719	-0.039753836	-0.059095595	-0.06541024	-0.13766262
0.29207915	0.17748165	-0.1934298	-0.121925846	0.15254678	0.10450719	0.111318015	0.10005486	0.036030352	-0.034925476	-0.071020514	0.10470838	-0.16865125
-0.7226532	0.07890986	0.26831314	-0.032235242	0.24904284	0.059461556	0.010959268	-0.05695306	-0.026449729	0.019749407	0.017002966	0.091990545	-0.025869804
-1.0306317	-0.40286714	0.30991504	-0.29563123	0.050384346	0.062928975	0.06862293	-0.12600723	0.023709577	0.02923794	0.10111065	-0.026313812	0.00572167
0.80941474	-0.24947228	0.027112337	-0.17325252	0.03670469	-0.03868178	0.054476243	0.069563426	-0.13400471	-0.03266822	-0.012948424	-0.065805875	0.010897921
1.160836	-0.068233244	0.4850303	0.11745543	-0.1400499	-0.036460474	0.035158228	0.07170122	0.00047728792	-0.14815648	0.08248791	-0.08873531	-0.006234242
1.2784829	0.2344062	0.85835123	0.37983236	0.028490417	0.23025228	0.2617962	0.1158793	-0.090088144	0.024399549	0.018269887	-0.061423477	-0.04317621
1.0133421	0.144013	0.087769754	0.050521225	0.24182257	-0.27997422	-0.021732867	0.17400455	-0.063510776	-0.14817502	0.002417799	0.029587213	0.0033864314
0.8446492	0.13902873	-0.024669053	-0.11629048	0.10784298	-0.17813429	-0.077937774	0.067952186	0.0012264401	-0.0102624735	-0.15638676	0.09485082	-0.06730951
0.9901352	0.40799558	0.124702625	-0.0027087182	0.20209277	-0.16348001	0.1444671	0.068041764	-0.1545357	-0.13477251	-0.16709512	-0.012562893	0.1266273
1.0380782	0.31694674	0.22096951	-0.05120821	0.15826234	-0.020145223	-0.07842192	-0.07159074	-0.031895094	-0.13406712	-0.0037832148	-0.14526288	0.09039464
0.3110785	-0.18509388	-0.2749744	0.010610513	0.10775054	-0.04129906	0.10828841	0.17871761	-0.006435659	0.112141535	-0.09798667	0.16507803	-0.118890375
0.35737956	0.63477534	-0.13573785	-0.035682615	0.115911424	0.059833083	-0.031761426	-0.07224302	0.07316307	0.011824582	0.15701434	-0.08599709	-0.02364954
-0.56044996	-0.3763215	-0.103567794	0.033241242	-0.0275495	0.047305793	-0.077293605	0.011583339	0.14717752	-0.25152048	0.01860677	-0.03862981	-0.062469613
-0.10242573	0.04487714	-0.18613829	0.15629262	-0.05005728	-0.07472052	0.22062904	0.16502078	0.029854301	0.087662846	0.0060396865	0.056037404	0.12286605
0.48004544	-0.018511372	-0.25791758	0.14327545	0.11091977	-0.22452068	0.10906268	0.016501859	-0.028956208	0.114054	-0.040290438	0.012186147	-0.037096117
0.4715758	0.17136836	-0.17402205	-0.15432702	-0.15433894	-0.08418888	-0.06478099	-0.01098869	0.050299555	0.06887303	0.17994344	0.0905054	0.006174704
-0.09984023	0.52990824	-0.05758343	0.18499963	-0.045061838	-0.053359106	0.0023666434	-0.05136997	-0.07115491	0.044029143	-0.074759126	-0.012075199	0.05051412
-0.57296443	0.003779309	0.046312124	-0.083164126	-0.049330518	0.12605612	-0.20814267	0.15991616	0.05676542	-0.12190415	-0.08031222	-0.020367155	-0.08503526
-0.103474066	-0.2253041	-0.27660665	-0.07800381	-0.13035698	0.11963217	0.028972493	0.05805467	-0.04227146	0.088538975	0.026473558	0.09950554	-0.12635355
0.48574105	-0.17345586	-0.22981606	-0.09722629	-0.13888115	-0.18616551	0.011660792	-0.050022624	-0.0026248079	0.043567844	0.07943115	-0.03868061	-0.092265666
0.7118109	0.2289824	-0.037379265	-0.27764133	-0.010410706	-0.006737627	-0.056964096	0.035560258	-0.1223041	0.03963711	0.1160953	-0.07215291	0.049024895
0.9241431	0.0028701092	0.016836952	-0.026358344	-0.021295408	-0.28762168	-0.16856569	-0.008537244	-0.02103664	0.03438308	0.042981725	0.08468543	0.005415123
0.8841053	-0.45047233	-0.043648366	0.08202713	0.22234437	-0.14929739	-0.029309105	-0.1286064	-0.12447131	0.023829298	0.068970524	0.032314062	-0.011147365
1.1654117	-0.4675526	0.77420247	0.4965937	-0.25678614	0.0874487	0.091182426	-0.14273901	0.078345105	0.12932108	0.09817883	-0.01458969	-0.11023182
0.9697715	-0.20614664	0.09585126	0.06388423	0.18017283	-0.049608998	-0.2011824	-0.18366137	-0.04837226	-0.02597691	0.07505717	-0.021719359	0.039808266
1.1953427	-0.3481616	0.4689051	0.30754057	-0.08165434	0.021138713	-0.1904459	-0.11369978	0.051522408	0.10358143	0.030549243	-0.006200224	-0.01054056
0.764051	-0.3900972	0.05315048	-0.21135148	-0.002929343	0.117527306	-0.034420066	-0.0603474	-0.059129946	-0.06807676	-0.022739042	0.028025292	0.07428765
-0.37991512	0.20335104	0.00586891	0.04762411	-0.1765005	0.018267311	-0.0032228027	-0.0018345681	-0.051974393	0.005365966	-0.048185647	0.0027506398	-0.016088353
-0.69410837	-0.41031325	0.09209392	0.123861246	0.103324816	-0.15494612	-0.032858245	0.076937735	-0.009540962	0.07145305	-0.035289638	-0.097097464	-0.029681409
-0.6677302	-0.2828884	0.042964563	-0.018970981	-0.13930258	-0.019643702	-0.08193776	0.061808925	-0.020367082	-0.11682692	0.0024387715	-0.05304862	-0.024583478
0.6841382	-0.24573249	-0.14702547	-0.11806683	0.072917305	-0.062740736	0.12119956	-0.17734447	-0.101970986	-0.02531396	-0.01018189	-0.019032642	0.039149635
0.6511493	-0.32923353	-0.20628992	-0.088411555	0.09731327	-0.095199995	-0.18041581	-0.071532324	0.047010403	0.10714137	-0.021387871	-0.061923668	0.043554746
0.15370575	0.02190601	-0.27041364	0.06196437	0.008564712	0.015234187	0.014975645	0.015066123	-0.027212609	0.19117415	0.06932405	0.020805364	-0.02736441
