26.246773	-2.0907643	48.050205	58.985935	-16.605255	-8.643524	1.6997461	-3.9974349	4.0574455	-0.6882806	1.4002614	0.62604505	1.4095004	2.227582	-1.5735152	3.105192	3.111599	2.8074799	1.892232	-1.6708817	-2.4671588	2.159739	-1.430015	-1.09824	-2.1494718	-0.013377309	-0.2806338	1.4110264	1.0771339	0.10006845	1.3711061	1.5820873	0.15689635	0.27577662
-9.268516	-5.481931	-33.22154	18.554317	1.540673	3.2990577	0.9212595	-4.2490516	3.6394005	-0.65774494	-0.11987978	-6.1762333	2.415092	4.363559	5.313245	1.2806802	0.23712492	-2.5520277	-3.912748	1.35211	8.452709	0.9377107	1.8717872	5.4198103	-0.62749064	-0.11486545	1.7227263	1.2476918	-1.9864482	0.844394	-2.8416033	-0.16203523	1.509125	-1.5382831
-33.490757	-7.1099706	-10.579113	4.7211194	3.6176343	-3.247138	9.877775	-10.765165	-2.346728	-8.781033	-5.7853003	-7.602187	-2.000754	2.7865515	4.09441	1.2650621	1.350804	-2.1726012	-4.609557	2.6413088	7.4664593	-1.9936323	1.5220319	2.388742	0.9669509	-3.090957	-0.18350384	-0.00938946	-2.9659133	4.1041336	-5.6246595	-1.9127705	0.99815524	0.1489765
-2.2892427	-10.333492	-37.250366	18.13377	-1.2058853	4.2964973	3.7374406	-5.876169	2.6671247	-4.857319	-4.61729	-8.327545	-0.4132753	6.7368774	2.8806539	2.1298506	3.2990582	-1.5926409	-0.2667868	2.1531315	5.0774884	-1.1854672	2.147346	3.9871354	-3.3287017	0.041535914	-1.5531125	-0.02551879	-0.41719118	1.8877455	-3.8916926	-2.0635316	0.8308854	1.0955015
-5.4645452	-3.2431347	-32.47171	23.406048	4.443015	4.963812	-3.6022437	-2.6668718	0.45903075	-3.3741572	-0.20869887	-4.819849	0.41051033	3.3240993	5.943549	2.399349	-1.8621693	-1.035131	-2.6962876	1.518688	6.515378	4.8421936	0.029345453	6.2020545	-0.61942166	3.4665735	-0.41066164	-3.7268732	-2.623977	-1.5338058	-2.5282235	-0.8160175	2.4951968	0.43885645
-37.646065	-13.074511	2.5669565	-4.6414623	-2.1947975	-0.17189574	1.7951064	-8.528052	-7.1552505	-2.7688012	-6.242999	-3.8575735	1.4079196	-0.7100091	-2.4157195	5.0607767	-3.4149058	2.7649124	-4.3397183	0.36134285	-4.5111504	-0.8532184	-0.2240169	-0.18029618	1.6163669	0.47062513	-3.9334326	-2.1702225	-1.3864502	-1.3303496	3.952332	3.7775555	-0.68880284	0.22574466
-46.64466	-13.430826	13.166058	-10.119923	-3.1904747	-2.8301878	10.528873	-3.8866048	-4.8401117	-5.8481836	-6.6775184	-3.8692894	0.1531564	-3.4071224	-0.83769727	1.3183377	-1.8033667	1.2726579	-1.5513631	0.9513997	-2.2496352	-2.0113719	1.1277978	-1.1690475	3.201014	-1.813622	-2.959146	-0.43761498	-1.4561962	-1.712806	4.919921	4.514746	-0.9799044	0.11033699
-54.15638	-10.466818	20.31794	-15.235716	-1.4775016	-2.996529	14.382216	4.1388617	-0.5632112	-9.561031	-2.598202	-5.8923388	0.29395598	2.061395	3.833476	-0.81499493	-0.05082822	2.7658975	2.0685997	1.4387727	-3.8627892	0.5161935	1.2335865	0.6971481	1.5378866	1.6259731	-0.54392797	0.65689343	-2.8890347	-2.7834404	6.4161854	4.5716457	0.8904779	-0.5788814
-46.710316	-15.344233	15.057286	-9.404393	-7.415843	1.635533	6.118097	10.892452	-3.9168193	2.8024414	4.9890995	-3.328156	-4.7299194	-6.589629	-0.11960296	0.973218	8.707626	-0.22433162	-1.1768894	-0.26839638	3.4191244	-3.995932	4.899946	-1.2256005	-2.0632272	2.9617364	-2.3496597	1.5736549	-2.6059554	-3.293395	-0.7715314	-2.604403	1.8788528	2.7623541
-44.55703	-16.222736	9.08779	-6.841807	-8.291926	4.4171653	6.789131	3.536398	-5.863732	4.6071415	6.9693303	-4.7264814	-3.9924045	-9.508554	1.404978	2.670655	4.7558355	-0.3298509	-4.3759155	-1.4341989	5.326118	-4.4858	1.920784	-0.16536069	0.14324841	2.845924	0.082187116	-0.93313205	-3.1760097	-1.6390723	-1.4653463	-0.78391874	0.74126244	2.3030972
