-3.072866371983967504e+00	-4.652989400931220487e+00	-2.742402822114366145e+00	-1.268117752079681138e+00	-1.890788208894252476e+00	-2.942134012464133530e+00	-1.395521580607215206e+00	7.302488508970963466e-01	-6.676153420894537227e-01	1.772247471260483431e+00	4.574137847451350325e+00	-1.273312650273906943e+00	-2.482347816912024441e-01	-9.174396378985946177e-01	-8.990877842089969874e-02	-1.960713595593471803e+00	6.188371586472948271e-01	1.588162779175344097e+00	9.788551441059737401e-01	3.142988106611309895e+00	8.538338184172913903e-02	2.919398683951651918e+00	2.634852878716582580e-01	2.522408500808173692e-02	-1.883405109372176645e+00	-8.562434089310204666e-01	1.110253998605961856e+00	-8.015458394475697412e-01	-4.353839930708645056e-01	-1.043655828308249545e+00	6.554353817249919389e-02
1.253371850821821099e+01	3.230248527822389804e+00	-1.097277118253098038e+00	-1.908084703687809025e+00	-1.712174094362579169e+00	6.805758841685366489e-01	-1.778311375662474880e+00	7.274872118228739026e-01	-4.996476661170850875e+00	1.326628307491686032e+00	3.030868838969484336e-01	5.991503932988782033e-01	-3.712783984786142133e-01	-1.436639541234755679e+00	1.284871918008247516e+00	-1.456883086926675119e+00	1.096136690731141394e+00	1.315393512093834705e+00	1.454052413253228648e+00	2.321161006502681534e+00	-4.616150476492393850e-01	9.606244259190839241e-01	-3.862972874139667390e-01	-1.698722949660501705e-02	-5.712105838221459564e-01	1.926690558184687707e-01	1.547058660093321825e+00	-5.060787864178210027e-01	1.345558578277457729e+00	3.145570525231918269e-01	-6.632861737312514272e-01
3.571714437368360251e+00	-3.662199603722539720e+00	-3.799521032937071663e+00	-2.411236260690909017e+00	-2.857417451755948523e+00	-3.294151777492036359e+00	4.198000427300480064e-01	3.419337894895362329e+00	-1.240849802717805206e+00	1.851611856470719353e+00	-3.068215862742618705e-01	1.393287195435281678e+00	3.759260516993713774e-01	-1.485010390855462825e+00	1.485000074167432516e+00	1.119204200318022480e-01	1.781955209825960340e+00	7.565946388638546960e-01	3.294218153692690110e-01	1.633899304438062527e+00	5.022882673355508754e-01	1.191811848158111253e+00	-5.725094536585010330e-01	1.449043046076408769e+00	-1.319140866360752007e+00	1.063030679009549680e-02	-3.667250795475227032e-01	-5.129873393727431008e-01	2.344561905674628299e+00	-3.361662003106845598e-01	-7.877845572055480750e-01
-2.464764196537255980e+00	-8.281035798805779891e+00	-4.367869222932743156e+00	-2.605030947988997148e-01	-2.671831418949436099e+00	-4.553725765816155402e+00	-1.753826499606798262e+00	2.923387499120769228e-01	-1.119739187565143013e+00	-1.321854619824512689e+00	2.981760782181032798e+00	-1.733799367520012291e+00	-1.399362851859781154e+00	-9.461171614195770241e-01	1.244974590864265762e+00	-1.425647937252204844e+00	-9.035439210577759228e-01	9.612462447166151280e-01	4.635264900923636300e-01	-3.017786979979883433e-02	1.027109002680128835e-01	2.618369042699814297e+00	-5.045674562725569468e-01	3.486883805637052136e-01	7.830822370484178396e-01	-1.141213183401382780e+00	1.015731535911472694e+00	-1.783311670958225736e+00	-1.066963728942848633e+00	-2.131270288191187134e+00	-8.006113622085150316e-01
1.060158476258196814e+01	6.451111314637538285e+00	-2.678655970622052074e+00	-1.111154624632304522e+00	-3.150610101885359615e+00	1.412884176728537611e+00	1.049556806509008844e+00	-3.249169084952637787e-01	-3.272200281482726680e+00	1.172664553587549507e+00	1.372321929456437328e-01	5.852227534355537442e-01	1.049584359118569399e+00	-2.028627152860436045e+00	-5.415914441579740002e-01	7.948921097171504080e-01	-4.789133491478249627e-01	-4.057197776332085448e-01	1.371193810077425967e-01	4.684308068490773413e-01	2.960318609437028403e+00	-1.048974973331188831e+00	-7.207910313073887520e-01	-1.418557103212912063e+00	-1.658223889445050947e+00	8.546874096620760142e-01	8.914795855725421436e-01	1.162197592499924159e+00	-7.912532823884195210e-01	-2.487128653103817897e-03	-8.600774876148985226e-02
1.085755862547815198e+01	1.136464495491313542e+01	-5.163066142249315149e-01	-1.621121685183231298e+00	-1.004732046885285612e+00	2.616827336894970824e+00	-7.061781149577958105e-01	2.013345890524012860e-01	-2.921202891983018191e+00	-2.136718171710198788e-01	-1.146033921488027962e+00	8.473392207622523209e-01	-6.345095449722436554e-01	-1.587729938114566197e+00	-9.798701411717704313e-02	-2.302798581883991891e-01	-7.343687640596504584e-01	2.078147207254414375e-01	-9.055233627375496031e-02	-2.237230270626353879e-01	1.899656713024789667e+00	-4.652081543910800421e-01	3.047150491113153059e-01	-1.081099592113586860e+00	-1.155264425946918472e+00	4.550458576810816891e-01	2.180163724157569760e+00	1.140463010713637981e+00	-6.262338093170409792e-01	1.825567104713614608e+00	7.173983574624517301e-01
2.136763273752563563e+01	1.157998750644057928e+01	-4.223123942087973481e-01	-4.142508866386990007e+00	2.923568456574105578e+00	2.573206750432076362e+00	-4.086386199923009777e+00	4.546515944452050206e+00	-5.261393454916637839e-03	-2.785446205118356833e+00	-2.091699296565185939e+00	-1.121905545856686448e+00	-2.793170802739591174e+00	-1.236444967459988220e+00	-3.933344742468515287e-01	1.484451064108152363e-01	-1.835644291353221921e-02	-4.401504912756217247e-01	-2.895839693471690679e-01	1.210969566240115647e+00	2.832615970808418648e+00	-1.816262632917820863e+00	-1.004242359415815217e-01	5.180243970334682535e-01	-8.071713456470118730e-01	4.911547651343839416e-01	6.178912348102729712e-01	6.241523182964047178e-01	-1.309341503529692030e+00	1.008776792865760275e+00	-3.924625014976898529e-01
-9.399828907028741298e+00	1.696889729349320675e+01	3.509378386257441029e+00	-1.798418094989559846e+00	-2.497170172746370209e+00	1.987747459890427004e+00	1.845532199478008950e+00	-6.149376625962795773e-01	1.855118277999721899e-01	-4.157325532789267086e+00	3.243511058392635427e+00	1.009116339058406142e+00	-2.462959147894685952e+00	-2.663025274188609792e+00	-2.861502906778621735e+00	-1.494167332848410412e+00	1.220744825633625519e+00	-1.239677030108036870e+00	-5.618973903081068144e-01	-9.862144853530128985e-02	3.900879027247612374e-01	-6.649226087318836909e-01	1.177947153516359702e+00	1.341166575226335533e+00	1.309325656262633863e+00	-2.291781192951213519e+00	3.859424043107879676e-01	6.344641547801403714e-02	1.450304065455842562e+00	-1.071134804076434799e+00	2.061507138525422000e+00
-5.236006815057701935e+00	1.496160422873406048e+01	3.289224242999293502e+00	-1.428494037117945981e+00	-2.545110024314505726e+00	-7.256977632980835535e-01	3.480630590078300557e+00	-1.813974809866255367e+00	-3.594946149830872684e-01	-1.884658595410181547e+00	2.154822840050783839e+00	3.726267171676621998e-02	-9.299767884486070946e-01	-9.203540766455551303e-01	-1.910473685569631375e+00	-6.323941231585145095e-01	2.589391111590224476e-02	-1.005537448502914488e+00	8.985191380823815965e-01	1.771313829076347712e+00	1.335541294006305613e+00	-1.767955164220518238e+00	9.639915183681373456e-01	4.922069830781101718e-01	8.012830548471256975e-01	-2.314602429498851421e+00	1.083929184402413481e+00	3.285406158990809011e-01	2.059323538348523996e+00	-1.352732033580267057e+00	1.978885240020277880e+00
-8.381507435775795045e+00	1.389369370203128362e+01	-3.601103866584028923e-01	-3.005983001560768919e+00	4.227187863000212431e+00	-1.597899701881319245e+00	-1.008487173865782127e+00	2.702867107254391055e+00	2.645887506208122186e+00	-3.567629477069162114e+00	9.514551476277300912e-01	-1.404227102248806203e-01	-3.231445659216596766e+00	3.366930444573688064e-01	-9.354601478269518600e-01	-1.810676893386088837e+00	1.629411701723747719e+00	1.153484888311132384e+00	7.846166932125097082e-01	-2.969867684438256550e-01	1.746703459269707936e+00	-2.436510365921279231e+00	-2.246888752880497331e-01	5.987597121717505022e-01	1.922469719727824433e+00	-6.910482341518014993e-01	-5.647609355092009231e-01	2.534757966132442086e-01	-4.523005671541587835e-01	-8.625750141310701835e-01	7.284225358970953801e-01
