-6.169790685384932694e+00	-4.385031249600134906e+00	-2.163687015640380906e+00	-1.160465405396942318e+00	2.783034392095986576e+00	2.547127005168934866e-01	-1.577413857084430937e+00	1.674536944888548984e+00	-1.489689072086648573e-02	1.867257523733233171e+00	5.018234634737964051e+00	-1.092201315293468422e+00	-4.944297387974870284e-01	2.718000774198094452e-02	1.887673420655102685e-01	2.147661159820347443e+00	-2.519951441335885334e-02	1.538357537515453011e+00	5.546786849286550192e-01	1.572031236953641553e+00	-9.653916049405398825e-01	6.170457837898288833e-01	3.259212808119024363e+00	3.204686905137265618e-01	-5.669167443687798125e-01	1.070398363222826443e+00	2.685981385060129401e-01	1.176578379428811161e+00	9.619003406971060599e-01	1.211534600048983945e+00	1.438339643574937821e+00	-2.113339799473415770e+00
6.464395822706843653e+00	2.051574858793719702e+00	-4.774028339011368027e-01	-1.257978044822774200e+00	1.743705535043637234e+00	2.245116314264264723e+00	-1.685636781126675476e+00	-1.132289938870704726e-01	-3.154269039767601868e+00	-3.261820122532260502e+00	2.781728464916742194e+00	-3.500330343512353948e-01	1.242930165847852875e+00	-3.915416667472367274e-01	1.091577067883411578e+00	1.547180049982328942e+00	-1.759087635920399073e+00	1.655749540801055186e+00	-2.098005390381822433e-01	1.201437497746651539e+00	-1.105038211942224180e+00	1.858449965540550086e-01	1.632415096285457112e+00	3.318599450602813805e-01	-2.045562838224841140e-01	5.403206412997865193e-01	-1.431870077931108876e+00	1.115524453904529700e+00	1.210286790597162376e+00	-7.616708230888920642e-03	5.581195851863384183e-01	-4.238064200484355504e-01
-1.842438811526481812e+00	-3.521877135639727818e+00	-3.195367179767376165e+00	-2.956453207268209038e+00	3.784028977407571936e+00	3.251675946367575398e-01	1.821178628268000699e+00	2.468394874367831893e+00	8.456282024596149804e-02	-2.015483567137497545e+00	1.590830718587478598e+00	4.866098944470005905e-01	6.620925648010212994e-01	-1.135704158184337453e+00	1.980800068517664547e+00	6.086653561397568080e-01	-1.446605302450340691e+00	1.485662784782900481e+00	4.401462057319935339e-01	7.624111142775463756e-01	6.182245270234292267e-01	-1.091731750309109517e+00	1.988711822352658976e+00	3.500789141869325438e-01	2.550688836401101556e-01	6.745159497647792435e-01	-1.701065931954351962e+00	-1.572236300155473998e+00	1.094138647897014538e+00	-6.924141552848067649e-01	5.611207893478552533e-01	-5.261797879954863699e-01
-4.097608737017456981e+00	-7.919881655322007497e+00	-3.513127922290126826e+00	-2.196499431013774206e+00	5.045731669232528027e+00	-7.903398527453459055e-01	-1.638886038394597566e+00	2.366349360401599267e+00	-1.512713671530462323e+00	2.307216774604051945e+00	2.262768849094968893e+00	-1.634014332818419790e+00	1.211702283992686979e+00	1.075461769739461282e+00	1.172616876598783442e+00	6.269305614269454763e-01	1.652472584237028030e+00	2.975710240890511171e-01	-2.412529869121672610e-01	-6.900693919434018886e-01	-4.563712809984343810e-01	4.533928827526469418e-01	2.792633804824195209e+00	8.609987708283899366e-01	-1.111072818128489903e+00	-1.016287001291197756e+00	5.998507285892004104e-01	1.760177674178173168e+00	-3.606423478908243885e-01	-1.310844608420465851e-01	8.257213628184852938e-01	-8.697276176365854594e-01
8.355580604164256187e+00	4.814222939189969352e+00	-2.803345239139330314e+00	-2.140048882509706096e-01	1.881093716137218541e+00	2.203599280844168451e+00	1.147407360112741470e+00	-1.389391269625785297e+00	-3.009141130849452228e+00	-2.155838518824213068e+00	2.034345281115508719e+00	-9.427179605357527414e-01	-1.817966071815593082e-02	-2.346950867707250588e+00	-5.480322971381296204e-01	-1.110332170257623208e+00	-5.203536260186974322e-02	2.274179789648813343e-01	-6.314167458750549189e-01	2.406223282448154421e+00	1.912366572087853767e+00	2.710607441042569565e-01	4.850111464409802287e-02	-2.105125984312294474e+00	3.377686237164507221e-01	6.159954577896015193e-01	4.718627291568295301e-01	8.754336104819484543e-01	4.873680088469389271e-01	-9.403883078464507772e-01	-1.904569495526474698e+00	-6.599085484087747755e-01
9.093438820310026927e+00	9.844579713906561835e+00	-1.230786356421970762e+00	-5.747551023652149871e-01	3.623606548006707007e-01	2.831999543522705665e+00	-5.888614324581916692e-01	-1.202298159947061684e+00	-2.568434238247227608e+00	-2.841717748896565698e+00	4.518243114380873227e-01	-2.914885623703408757e-01	1.398777084967997242e+00	-8.390790700551840064e-01	-2.035547163696329875e-01	-2.636161438216913858e-02	7.895800118316339544e-01	1.074583850207740665e-01	-7.146978109047755767e-01	1.459898952952364271e+00	1.627064394204124742e+00	6.726498222674983651e-01	-1.752655322897535561e-01	-1.080994086545286059e+00	-4.322396430290562086e-01	2.429084165282510144e-01	-9.323508971752024754e-01	1.954304487965819570e+00	9.178467433309056567e-01	5.150189883091644827e-01	-6.130183412730914050e-01	-1.046252947385874599e+00
1.678564883759605308e+01	1.032921889611418287e+01	-9.579020391990920036e-01	-4.776481357623126200e+00	-3.032309976091114745e+00	4.640666880314251230e+00	-2.794779911976212006e+00	3.699573974339088522e+00	-1.033517593957980596e+00	-1.894231346349836809e+00	-2.767951586232186401e+00	-9.319956704922970347e-01	2.498557349998157040e+00	2.086409713635775987e+00	-7.965654872429880351e-01	5.173825562385264698e-01	2.507971792602058936e-01	-5.321343517640926279e-01	-4.599953101922567567e-01	2.940562845462574071e+00	2.385345036282845665e+00	-2.720669004052224671e-01	-1.779465776167949709e-01	1.695140884560639438e-01	1.832809035216428906e-01	-1.977410623295684511e-01	6.224346617163957207e-01	1.246116376513203949e+00	2.572663560401981520e-01	-7.327011253586059869e-01	-1.978116774095193264e+00	-5.660871229890319656e-01
-5.102029874684389732e+00	1.645294597477695575e+01	2.008369101003665946e+00	1.290913404200582093e+00	9.705474057247986952e-01	2.498180053428216585e+00	1.194782704564994580e+00	-8.154476020047927154e-01	-2.782056443955271519e+00	4.728521685539063490e+00	8.343675206317361370e-01	-2.332694870736389814e-01	3.547572625890770937e+00	-7.291511726874577715e-01	-2.400919238809917644e+00	1.668670206245293830e+00	-1.244696137861495577e+00	-1.326118507647364719e+00	8.722579328576002267e-01	1.033773740832395899e-01	1.979159465081920199e+00	-1.234973220457263182e-01	-5.795396803463341850e-01	1.739454519069404848e+00	-8.062497917351628685e-01	7.867092403021466174e-01	-2.060429132566332200e+00	-9.098474171372946673e-01	-1.575154217328547990e+00	4.421444825288023406e-01	1.932780697345875875e+00	-1.948569439487556343e-01
8.066478444597718900e-01	1.358411077154696933e+01	1.994846599038325063e+00	3.097139215926492106e-01	2.037286261662583531e+00	-1.903249272575646819e-03	2.713844200256451789e+00	-2.308226641853833527e+00	-1.722898562425490443e+00	3.199765817765805487e+00	8.194040629319819802e-01	-7.198099918707114853e-01	1.341128219867616655e+00	-2.929443787934750687e-01	-2.730833570479585859e+00	6.710392603700382486e-01	-9.990554942860218057e-01	-8.506257694419370186e-01	2.740952868120625774e-01	3.160905720466760105e+00	5.681287660262840378e-01	7.303335405081291531e-01	-7.059858987380593920e-01	7.726167202951083057e-01	-1.081000432712458492e+00	1.051995700086475027e+00	-2.813443246102453443e+00	-6.948186981359237846e-01	-1.756535655683406860e+00	1.267710682697818614e+00	3.004543294028135580e+00	-1.276114009250855774e-01
-6.278899868311017540e-01	1.273851656852570002e+01	-1.199517252568147452e+00	-4.433345849296652652e+00	-2.805183979608676381e+00	9.610970896735219204e-01	-5.379127030749027982e-01	3.051607290420719654e+00	2.899225154990969777e-01	3.263465718290362805e+00	-1.395819299787678602e+00	3.396207752924094159e-01	2.019141404852111688e+00	2.559161919387382245e+00	-1.747930802926277671e+00	1.545522312839612278e+00	-1.450540791465386725e+00	6.598342710326570160e-01	-2.028289000771735573e+00	1.220884409723064223e+00	1.931574623255780221e+00	-8.760191512278827641e-01	-1.292085605817558713e+00	6.897217933544332880e-01	4.062817036549882799e-01	-8.061419313840794132e-01	6.210234960641271978e-02	-2.250248496391454578e-01	-1.565820595668697024e+00	-4.889198844367849683e-01	3.136162376503378035e-01	1.614906291451301046e+00
