-10.008429	33.66656	52.845062	-24.898975	-27.532661	76.08909	-6.120099	-16.491598	15.296848	7.3889647	-4.7978964	-11.1359825	-5.9668665	2.4073353	0.26092392	3.7184439	-0.3215508	-0.15579408	-3.9918368	-1.916602	-2.2080503	-1.0319396	-2.5647366	-3.7671256	0.51864886	3.9368987	1.0462155	-3.0098221	-5.2032065	2.0737844	0.49277806	-1.2694085	-3.079218
-43.523693	9.421715	-62.6511	-10.290319	-4.569127	6.1081443	8.186638	-5.3603344	14.479973	0.5722928	-12.902496	1.5059685	-4.0417967	6.156955	3.6481671	-15.459558	0.29093075	0.23639601	-1.9970007	1.3593019	16.934586	4.6448064	2.9757824	7.8339305	-3.4857907	1.7525642	2.0010655	0.25886875	-1.7768083	0.4383766	0.68396777	2.5667737	3.820525
-54.164913	15.706522	-25.983372	7.673893	11.881664	-4.4573765	-10.218848	-5.739685	12.094141	-3.5194323	-21.499813	-0.9862531	12.439372	0.23880398	-2.253914	-13.95443	4.901623	-1.4667199	1.6677012	3.6411648	15.329498	3.166217	-1.2824893	3.2764761	-4.1632156	1.0724226	3.4706776	3.0772388	-1.0991013	-1.8726716	-3.4344187	0.67165864	0.8310568
-40.12812	6.9803815	-61.585056	-5.7672653	-2.7041621	10.020249	8.222628	-13.119552	11.146178	6.2152715	-12.569359	3.910609	3.054112	5.869421	1.829809	-15.09754	0.8194916	1.2173824	1.5267763	1.288953	13.205563	3.6367133	-0.6639308	1.1460981	-2.2393668	3.1641436	2.1247597	0.3668313	-3.8664925	1.2039242	-0.32569444	-2.2510977	0.76064456
-45.075413	14.973611	-67.65637	-19.82066	-17.618822	8.576874	6.486851	-6.626033	6.466544	2.1278338	-15.327057	3.4026859	-4.421954	5.2248797	1.5463697	-14.768454	2.9192934	2.405786	-2.1024466	1.3134595	13.591786	2.330217	0.5542171	3.4833786	-6.9442706	4.3743544	-0.5237367	-0.7914337	-1.1456425	2.0342617	0.79788756	3.7190707	4.9361086
-60.63787	-6.1738167	10.850683	23.194	-5.4360733	1.6677859	-3.589157	5.4416924	-2.2013383	1.1370229	0.7630489	-0.15556127	24.113482	1.3649627	-1.8675531	2.7170148	8.10363	-1.2033231	1.9344864	-2.7170894	2.2666488	-3.9707768	-0.58737516	-5.878271	-2.5015028	9.682233	-2.1627443	-2.0693452	0.6768041	-1.2105061	-5.3614516	-0.67020416	-3.1332095
-60.473816	-7.947545	22.674175	28.384823	8.906804	-6.4781065	-8.627371	-0.5203767	-4.3115635	-0.44252288	0.51562905	-2.0245976	15.781132	-2.076296	-1.1494387	3.4480653	3.7118077	3.1147797	0.81841093	-0.83308697	6.236911	-4.3525524	0.5162163	-6.329386	1.4794204	10.069269	-0.18139005	-7.9528465	-0.123610854	-5.7466526	-6.3203254	3.0825	-4.747193
-56.175102	-1.1192074	29.244709	29.833248	24.777836	-10.010101	-16.05537	-15.690062	-13.381405	8.60365	-11.883837	1.1283045	7.0026374	-3.164843	2.1908221	2.2000449	-0.27195883	3.3473327	0.99532074	6.2613454	3.2778182	-5.6507816	0.5585499	2.626203	-0.44343877	8.826608	-4.780879	-10.076748	-3.4065993	-5.6940074	-7.2480993	0.93442476	-6.1928134
-52.157974	-6.9722166	13.813984	43.57668	21.356735	3.47188	-5.656404	-9.53886	-4.899933	0.15775788	6.8251796	-1.2602736	-0.21626157	-1.2141724	3.1083176	16.909315	2.0575042	9.337452	4.802412	2.011578	6.9785476	8.317038	-1.1872982	5.9678965	-0.7123258	-9.805737	4.120125	-3.6732168	-1.7595948	1.61652	-3.0169873	-2.8359482	7.5774426
-50.256985	-13.728876	9.127588	41.547783	18.281704	7.638198	3.2629657	-3.4475281	0.20798111	-3.1838632	1.7677362	-5.308694	5.8737493	-1.376124	8.405348	15.551271	9.4742775	8.535102	6.70201	3.192205	5.956098	6.8916435	0.9320917	3.0153072	2.8673153	-7.617627	3.2779741	1.0008725	1.5065573	5.3495398	-2.084146	0.83079815	10.047319
