-13.506461	-8.056568	69.29428	45.92521	-21.156546	-20.192017	0.5757141	5.875991	-1.0788949	1.1340858	1.172184	1.067763	2.294178	3.3208463	-0.89580345	1.3189203	-1.8383621	-3.610096	-0.2535218	-1.1123948	-2.858912	-0.68510085	0.71777475	0.90725917	0.22807884	-2.0173197	0.023964405	1.4398831
17.510826	2.5467215	-28.287706	25.444208	-0.2947515	0.44458997	-0.59675527	3.2760806	-1.3463856	-0.77044994	0.7004806	-4.4647083	4.8479185	-0.85660654	7.533602	3.5911226	-0.028005153	3.0013554	-1.107588	3.0047126	6.273409	-5.87354	-2.9753594	-4.1313367	0.17284852	1.9669962	4.6313105	1.3262372
44.36925	9.376698	-10.12329	5.374504	4.521961	-4.5227213	8.736817	2.2356696	-10.540884	5.846587	-1.4050472	-11.4700985	0.27990222	-0.22412443	6.1561546	4.211282	-1.7940183	2.19064	-0.72026956	5.0180216	6.740947	-3.0377223	-2.039806	-2.721393	-2.3006032	-0.1879152	4.0519423	-2.3829794
6.8380938	7.1256733	-30.622238	27.41672	-3.2048879	2.1494155	2.892217	3.5812588	-2.4359472	3.6905744	-1.9860346	-8.177145	3.299849	3.066369	6.321083	4.880448	-4.3021326	2.3224552	1.6656754	2.857898	4.66591	-2.597056	-3.1758046	-1.9966077	2.2537014	-1.3014933	4.5333424	-0.7229918
15.245909	-1.2332076	-25.42457	30.494404	1.4949069	1.3706856	-5.4054112	-0.14716285	-1.658664	0.9856129	2.0594785	-4.175764	3.02903	-0.37817463	6.025756	4.5290494	1.5312916	2.0087388	-0.47074252	-1.2090894	4.6634755	-7.0854197	0.462182	-3.9833467	1.7566166	4.537393	6.4155493	-1.0791945
48.611168	17.334803	0.628771	-6.2217855	-1.7145147	1.5478663	1.2076497	-1.1176059	-11.872776	3.209436	-5.737255	-5.576932	2.3685727	3.7121117	-3.2865908	3.765873	5.9925027	-1.9338243	-3.128703	0.06135863	-0.8306519	2.859443	1.9438725	1.040137	0.36364257	0.53758997	0.2028715	-4.882862
56.6543	20.37658	8.894592	-14.136398	-1.2554226	-0.82982314	10.750732	-1.6816696	-6.896508	4.5172215	-4.7374325	-8.217361	0.22322085	-0.5224277	-2.9198663	0.83573437	2.757716	-1.1156452	-0.20554145	0.93176275	0.51606834	2.408981	-0.23350358	0.5578905	-2.4645865	1.1508721	-1.3911307	-4.495263
67.891335	18.13488	13.812624	-21.727411	2.4224532	-1.2927856	15.257904	-4.60623	1.3146664	5.5131845	2.4842362	-8.628813	2.5633087	1.2921417	3.4445553	1.7576584	0.41020775	-3.262121	1.8938395	-1.8694787	-1.8526641	4.0641627	-0.11711383	-0.6564862	-0.5981829	3.0407095	1.4037592	-0.8156981
55.023148	21.295525	9.880569	-14.455107	-7.229588	3.143323	7.477331	-7.57207	5.6279774	-8.753459	4.3224015	-1.1811821	-3.8768718	-4.76039	-3.3689795	2.308887	-7.7760406	-3.9452868	-3.1595569	2.4076328	2.4141097	-0.31070575	-6.552841	2.8863325	-0.705938	0.742427	2.1028452	-1.2462535
50.366997	22.240105	4.757664	-10.712254	-8.21864	5.0866203	7.1274242	-3.6445882	-1.5541601	-12.029483	4.5191464	-2.3404489	-3.7142556	-8.042657	-4.1483374	3.5005164	-2.7178183	-2.8750157	-5.0721955	4.6458683	2.7897272	-3.1371398	-3.5624661	2.0602553	-1.1110431	3.3587914	2.7194731	-0.8145878
