Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21
ADCYAP1R1	-	-	-	-	VIP and PACAP receptors	classB	0.10048790878007349	11.333075786054575	-32.38479438986729	10.037318305846448	5.824339764332617	4.658007818025194	-0.29710269539138984	-0.3911819464166433	3.4528622075429998	0.1341309606962756	-3.4647892862171936	-5.912676185617881	2.3312352407692245	1.3260067298364124	4.38166200912814	7.184590104658113	-1.696247542314627	1.8843121874742141	-4.362008163775499	-6.559093793114611	0.6554591953523364
ADORA1	-	-	Coupled	-	Adenosine receptors	classA	-22.984403495645797	3.73880860406689	-11.792166373056505	4.585081865719427	6.173321518708814	1.6490082162458695	8.037531686606359	-10.71384620443873	5.769146111868706	-9.084442277389352	-0.5123081833258369	-6.09349966196064	-0.30015077243174987	1.4039404488072458	3.2095871582091307	6.923636409449684	-1.0656936987674408	1.9459470711374411	-5.089128488667719	-3.765902087418157	2.6177167425340118
ADORA2A	-	-	Not-coupled	-	Adenosine receptors	classA	6.6080219107920835	8.335838607287599	-38.91978047660077	8.786381340143699	4.293538451917564	4.218006167453115	2.6341609863379656	-2.5694573209709373	6.381066537238484	-4.619804732747707	0.6345356942256287	-7.512618623744562	1.6167198047957025	3.3344069228462265	-0.6420935063880203	4.751039197721424	-3.214102276988927	0.22719747785489985	-3.2789493248064177	-3.3165655405554824	2.628769900403912
ADORA2B	-	-	Not-coupled	-	Adenosine receptors	classA	5.923662687159172	12.781103915481733	-33.456385394578646	11.329726681031218	8.51789619889869	4.168328547695466	-4.396654055589529	-0.9437327785371136	2.237891489675133	-0.4623038625355277	0.9897510387491865	-5.175320869516794	1.101970179188765	-0.49874919205822416	2.594355311997594	7.638539691410916	-1.8952068950009469	1.098935103022942	-1.2107975359051693	-5.922350716954853	-3.770468194716122
ADORA3	-	-	Not-coupled	-	Adenosine receptors	classA	-33.07523535751221	-5.000097437902017	-0.7352270128925694	-0.6912064037273559	-1.3709913072302093	1.6637602248852261	-0.29190057372076333	-9.688274302493827	-2.847625941106464	-6.551451948360192	-0.06754427405597686	-4.162552185167419	3.213572281978193	-2.70168066887224	-5.672296551042647	2.6571465434940515	1.8048637525132865	3.4864225935686375	2.0681270641102945	4.232922875158757	-1.797438240316229
ADRA1A	-	-	Not-coupled	-	Adrenoceptors	classA	-43.554392999858926	-8.080476869792024	10.453493136712634	-3.4180265581924156	-3.6749389587452765	0.6105126768323551	8.240099262880094	-7.389509857794142	-0.3779605322383862	-9.044861649366796	0.7387679149096318	-3.773441010709078	1.5313571937684587	-2.9622277679169686	-1.2101012398658697	-0.23488749734159906	2.344649975013553	1.1493858812230577	0.7788028670227666	2.194938069757269	0.37950822156111297
ADRA1B	-	-	-	Not-coupled	Adrenoceptors	classA	-47.833434168618766	-7.557126105017091	16.276024500077302	-6.608311673566716	-4.895619302137919	0.12015696303677838	13.441439654201522	-0.5312889898795505	4.908576713512692	-5.822967125998468	8.343669324301743	-7.50698477980498	1.677898853794857	0.9897481097050553	0.724493724777838	-1.5862144979973762	-0.26613611853873015	-0.48191358919390626	2.769208737946143	0.7215661185181533	-2.085822263054608
ADRA1D	-	-	-	-	Adrenoceptors	classA	-42.16785721011823	-11.659671552103797	8.269354851969407	-5.072805776241832	-8.670896017838212	0.8340384936057607	8.34769556757457	4.76223271586302	-4.877931447925935	1.7688938203217188	1.160511698661618	-1.9558676587119934	-5.779623279203226	-4.7582148773682835	2.0693669159509844	-4.195940658516803	-1.3717258115688906	2.9722390398928016	-9.318911377965428	-0.01872448219219935	3.919243951846646
ADRA2A	-	-	Coupled	-	Adrenoceptors	classA	-41.53186368474095	-9.643412077791966	3.3756789509616314	-3.7995107979778817	-8.626422468552972	5.255426364890933	6.770160592518824	-1.0943162118773038	-6.683086142908783	4.274996024698714	-1.9886313260809363	-3.088223922499021	-5.4753913420214095	-7.439690373805105	3.234857984620109	-0.7063217613030538	0.7370928735976837	3.482373634560583	-7.504879697458261	-0.0139439622183751	4.045538466046444
ADRA2B	-	-	Coupled	-	Adrenoceptors	classA	-34.432033517383005	-13.231461325644919	-1.3730526545778923	-3.4891205742169036	-12.755062470868316	5.017244086220538	9.589248328972134	7.362711271286599	2.5540245242288195	2.096390286362333	5.512536100896466	-4.662387435110008	-5.615195231212997	-4.7373779263263325	3.8778999526300386	-7.7415405384094225	-2.022078527073066	1.2426279212941944	-3.7442396943648637	-2.1151734399353925	1.643430350005326
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	-28.467327375055422	-11.535574327880228	-2.9359243514689988	-1.558609604507655	-10.724419694682458	7.52419894432691	9.360825283831911	3.6215765236504573	10.886584721115083	-8.294037371167862	3.39429309007021	-0.29378888045946217	1.6932935878055038	5.146402131360206	1.0200068085477505	-3.189263981925612	2.192913308348004	-5.926646019946735	3.5130931661373084	-1.8506969925903212	-2.545749299660614
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	-23.395008047822817	-8.461357146991714	-11.258997235718468	4.060933475489874	-5.997509475561613	3.257880528415047	-6.272720124555425	-3.392855500932879	5.489505538387728	-9.961849793044367	-1.6424814770418246	1.9095036250464446	6.657392529409014	6.10134495683686	-0.01186214461530958	-0.6917308563160984	1.0218828729185276	-0.748019122649201	-1.179613100252173	0.22354799894257646	0.027935828413403883
ADRB2	-	-	Coupled	Coupled	Adrenoceptors	classA	-16.245288563790258	-6.026555639074458	-12.7213653361687	-2.231290028155761	-8.364651877537218	9.624940302602004	8.33957727117674	5.209902086668018	4.93072411394093	-1.8203337548671066	-2.0037069090561865	0.014242461882394506	5.138941222518125	6.187400205082993	-4.436209596162503	1.4577047373233571	6.051498569519286	-7.230947473343946	3.797053132290942	1.982416931600718	-4.117119000131478
