-4.242903356316107732e+01	-2.386417800223257757e+01	-5.404366021427423306e+01	1.090275206831102928e+01	-7.973193273886681531e+00	-1.822550765644805182e+01	8.282361372937641519e+00	3.430453856215205932e-01	3.855892373190623196e-02	-1.268310502681764618e+01	5.046908028309982086e+00	1.546740525418620926e+01
-6.182762929047650147e+01	-7.869005214403218318e+00	-2.233661628848703629e+01	-4.280655965426639398e+00	-5.493493487154536226e+00	5.241354007018683703e-01	3.174035589851524453e+00	3.992101084702688762e+00	-6.108213567711679559e+00	-1.595224411836587386e+01	1.917115802439254324e+01	9.736296403935160271e+00
-3.471545682506312147e+01	-2.768289878863726017e+01	-5.200930249406476946e+01	1.181990578978142103e+01	-7.327393390565231535e+00	-2.093839258600217690e+01	4.828276918905312520e+00	4.008938414365174729e+00	2.555362541365600926e+00	-1.157691553900420089e+01	9.642348103115308433e+00	1.023326691132595023e+01
-3.991765882778055641e+01	-2.111664138472776386e+01	-5.911288795629135251e+01	1.761627173764611953e+01	-3.289211538215107034e+00	-1.889116035608472899e+01	8.342978179180198239e+00	-4.508847231788722709e+00	1.441408513988414963e+00	-1.278274141968499400e+01	7.198882136856037839e+00	1.216036822309448873e+01
-6.059382936729384284e+01	-2.996203500570562728e+00	5.827566957294203043e+00	-1.578905315904010820e+01	2.175989059837286632e+00	4.472473051383425435e+00	-1.254927882500337821e+00	-3.149184568222431313e+00	-1.180999981951377009e+01	5.340530137269805522e-01	7.774573912521920427e+00	-8.600331203964266535e+00
-6.580064037018073009e+01	2.292445532732418634e-01	1.647470629447006729e+01	-2.186805990370355346e+01	4.697126472800173147e+00	1.209989661457342081e+01	-5.282404524330795326e+00	4.295391270279663942e+00	-5.044396989246294538e+00	2.296520827856557201e+00	9.613641474305255841e+00	-5.778727586858703802e+00
-6.810298487545829005e+01	5.328891730566817309e+00	2.400886586904897513e+01	-2.345310264267541100e+01	4.126695784231264597e+00	1.893481308266222030e+01	-1.398214122217838273e+01	9.085070984981683750e+00	9.737176612216924099e+00	-1.438498164057418816e+00	1.213489780365360460e+01	6.962355323077347169e-01
-5.941073966558899855e+01	-7.714210063661553818e+00	9.891557993363967682e+00	-2.733249035028032026e+01	1.283084521848976678e+01	8.794396660186546200e+00	-1.052819940528312870e+01	3.798799291749364482e+00	7.542057837420643729e+00	3.799033769542870420e+00	-7.235363919619021367e+00	3.497393622478280673e+00
-5.720517103239794210e+01	-1.148954220126206316e+01	6.841919386174358131e+00	-2.727926433860223199e+01	1.084402861118256922e+01	3.023007869552776672e+00	-8.357264640331150574e+00	6.672913749326428778e+00	-2.558616066346023121e+00	1.945650117460284712e+00	-6.831694174615507542e+00	3.805572962343219068e+00
-4.951721515142889274e+01	-1.847038809147020544e+01	6.991324271912158217e+00	-2.574588065523316160e+01	1.182785485463073094e+01	1.392637153889906276e+00	-1.411585383541496341e+01	9.736757750313175919e+00	1.143764609616901673e+01	3.529094633901928013e+00	-4.117247337786380079e+00	2.542706061428973374e+00
-6.101386514677887618e+01	-1.125162670750218474e+01	1.395834502433310753e+01	-1.374602539678200053e+01	5.257874531717251720e+00	-3.008728465036194066e+00	-1.343837232626962042e+01	1.304920454818699227e+01	1.126461815799267541e+01	-2.511716350646421514e+00	5.934148771166542602e+00	5.325475258044347626e-01
-5.856228949828314967e+01	-1.520629739781403877e+01	-3.333439820824830591e-01	-7.414658080626350234e+00	3.267044382248194712e+00	-1.009100881710372555e+01	7.748344477780527706e-01	-3.210452079630041311e+00	-8.542622927224119422e-01	-4.130824164287369982e+00	4.287184642828448133e+00	-7.460115670006670641e+00
-4.903480264585774506e+01	-1.780311208675010093e+01	-4.249646838830794415e+00	-2.942197732611707472e+00	3.586485535512746292e+00	-1.035965652423629457e+01	-1.430478340156787098e+01	1.243260473638968300e+01	9.572396416474312275e+00	-2.290528744751515688e+00	1.463657589613461152e+00	2.931463383427352021e+00
7.240586697130007110e+01	-3.393459601831644079e+01	-1.368613735178089996e+01	-4.855097717929169887e-01	7.630659481151377932e+00	9.863259615435964633e+00	1.844242652560289075e+00	-7.713410685089875152e+00	-6.342465227214422185e+00	-7.478373240795757049e+00	-4.030935725997331076e+00	-4.610317228277118318e+00
5.324558736688100424e+01	-3.761860001628366490e+01	-1.890491084151939116e+00	-4.356147654302392702e+00	6.986201823269914790e+00	8.297183577852955239e+00	-1.138118184291880386e+00	-4.018722332601188718e+00	-4.897692272737003805e+00	-7.334682193340743339e+00	4.126067427562132295e-01	-4.168725373502236486e+00
