-6.5339036	2.9030633	-4.9094877	6.4181166	2.2149842	1.7394822	2.53058	0.68302333	-0.6434635	1.1914563	3.6573558	-0.34921736	-0.14496201	-0.12801681	-0.82579374	-2.755663	-0.93674374	-1.1446912	-0.38414055	-0.8583685	-0.0018415004	-1.8196651	0.23052377	1.6368995	-0.83225954	0.22523876	0.86336774	-0.780923	-0.3461063	-0.20159742	-0.83560276	-0.75244164	1.2477846	-0.59702146	-0.6019696	-0.2752213	-0.7085146	-0.040693514	-0.6820705	0.58437777	0.32594374	-0.24661224	0.13873729	-1.5083051	-0.10109782	-0.8824129	1.0865374	-1.9898672	0.5907593	0.051419914	0.6933413	0.7848642	0.52655613	-0.5193207	-0.30238357	0.15996614	-0.26279968	0.005351469	0.22817995	-0.80553675	-0.04106567	0.82833207	-0.43572658	0.4997698	-0.68994427	0.06128007	-0.13189946	-0.018370166	0.012866065	-1.1350483	-0.07913476	-0.52864707	0.16055149	-0.41807485	-0.48769808	0.9051728
-4.5885305	-2.6376987	-0.12632447	-2.3844657	2.4184995	1.6146868	2.5719821	2.3359146	-0.9318641	-2.5005527	-1.5224164	-1.1455865	1.6539147	0.27499545	-1.4624445	0.21206537	-0.9427022	-1.2164103	-0.6978601	0.57862407	0.39554214	0.78861	-1.9682837	-0.89484096	-1.2775122	-0.09953173	0.48142198	0.87064755	-0.301671	0.9917106	1.6637245	-1.9598744	-0.03961718	0.7813525	-1.3593365	-0.8159472	0.47422773	-0.8698871	-0.55465174	0.41166997	1.7148365	0.5198856	-0.16319212	0.3751131	-0.36128575	0.6880851	0.2973244	-0.40569693	-0.57736576	0.6582304	0.76789576	-1.0480409	0.16660585	0.94387436	0.9650052	-0.045492984	-0.043349963	0.6343558	0.14352898	-0.69515073	-0.45243892	0.7304817	-0.5353914	0.18504815	-0.096315965	-0.12952304	0.047500238	0.27663875	-0.8700814	-0.04681534	0.64653766	-0.5258213	-0.44752368	-0.8485515	0.25675166	-0.55842966
-5.951824	4.325883	-0.04183072	-2.1759942	1.608248	2.0678637	-0.73707706	2.8842318	-1.5711267	0.58111256	-2.551453	-0.09596501	0.32642466	1.0890563	-3.005198	-0.26651832	0.56101	-0.8161929	-1.080893	-1.1352684	0.44180393	0.9522327	-0.041523427	-1.5552027	1.3503599	-1.3490655	-0.6217934	-0.33283263	0.6762405	-0.12257466	0.21175179	-0.33414418	0.059401393	0.7397725	-0.22114338	0.7076848	-0.041083455	0.5483376	-0.5307484	0.886814	0.9596491	1.4587228	-0.68162465	-0.045572866	-1.1420082	-0.8064735	0.2650707	0.44194418	-0.14536627	-0.06472024	0.24668525	-0.29974315	-0.027881399	-0.25666064	0.026515052	-0.3397948	1.0783916	0.31935576	0.14614946	0.275823	0.8612939	-0.71375686	-0.5150354	0.029449545	0.17247188	-0.4773448	-0.76954496	0.31863597	0.3712306	-0.9532574	-0.69013166	0.2787753	0.764966	0.11508039	0.08030034	0.76973844
-8.216303	-1.4045374	-0.02880203	-1.641096	1.8747721	1.492459	-0.58886445	0.09852776	-2.052946	1.1943307	-1.6930171	-1.7186844	-0.29659298	1.7259403	-1.3882648	0.19463292	0.38610467	-0.23665527	-1.3201926	-0.9168791	-0.2844254	0.3409022	0.28515476	0.42124957	1.1982076	0.23533927	0.21644486	0.8259649	0.85445094	2.2101607	-0.699803	-1.7064785	-1.1657126	0.92611545	-1.6293435	-1.5290337	0.12321216	0.7261964	-0.92227817	0.8357528	0.37896731	0.4439647	0.29662585	-0.2413924	-0.82517314	-0.5539582	0.54108316	-0.93500733	0.3889632	0.5340121	-0.2703329	-0.038078025	-0.85902566	0.43921244	-0.8671277	-0.16749242	-0.332685	0.23618543	-0.71905196	0.34689802	1.0044413	0.21212062	0.49050403	0.19029085	-0.14628199	-0.0263779	0.16988859	-0.49106508	-0.76050913	0.41632396	-0.020426406	-0.27542606	0.60035354	0.41079062	-0.028518299	0.18005556
-8.389389	-6.2066355	0.13647175	-4.5723295	3.1253476	0.97968215	1.3033762	1.6931095	1.9905679	-0.13773549	0.51899326	0.64610887	-0.6334803	-1.9388374	-1.5630734	0.198886	0.62850606	-0.70755696	-0.45137057	0.45686477	-0.06279196	-0.3504774	-1.6227273	0.97653913	-0.25903714	-0.14316985	1.1799011	2.7494488	0.11498502	-0.024129987	1.6235619	-0.22214085	-0.33509412	0.6378938	0.0019590259	1.023976	0.9151758	-0.49366218	-0.025211573	0.3839739	1.7985941	1.2933086	-0.59323275	1.0884613	-0.1023913	-0.705039	-0.12154852	0.11397377	0.58082134	0.70398664	0.941774	0.3091008	0.1449728	0.48264867	0.13893881	-0.057902187	0.1646434	-0.041608974	0.26113743	0.5984799	0.3945194	0.28527814	-0.05030185	0.6549454	0.18242612	0.90304136	0.3083347	0.58296204	-0.31710127	-0.05730763	0.4702214	1.131068	0.15012741	0.018169872	-1.1185343	0.31964353
-4.380118	3.7064018	-2.6392996	-1.6479925	-0.79246885	0.05183328	-1.25651	2.972649	-0.8896363	1.4459151	-1.270309	-1.0307589	0.030863106	-0.008986186	-0.7292182	-0.3027952	0.7721676	1.702372	0.3515178	0.80216324	1.3793576	-1.9141538	-1.5637069	-1.0167408	0.03253804	-0.8357515	0.49861026	0.92435277	-0.28819486	0.6553291	-1.707396	-0.14366816	1.894076	-0.15052891	-0.06862772	0.14644577	-0.5356108	-0.10319108	0.8096997	-0.12640643	0.956437	-1.2471135	-0.3443966	0.11989158	0.20659053	-1.1835029	-0.40856868	0.57919025	-0.7262783	-0.28305912	-1.4048672	-0.78126526	0.27358758	0.020474635	0.7800068	-0.684047	-0.75328916	0.10926344	-0.12223825	1.2578093	0.6244229	0.53255653	-0.36253434	-0.017515067	0.79152846	0.20727675	0.6393723	0.33814558	-0.25078723	0.43391508	-0.070989765	-0.012742735	-0.8383244	0.5920756	0.0603932	-0.68011427
2.7840462	6.835264	-1.8600551	-1.1423703	-0.29344103	-0.12653577	-1.7957095	1.492092	-0.48249853	1.5341284	-0.5428208	-0.5891918	-0.26202998	-1.2519941	-0.53521454	-0.70355785	-0.06932342	-0.540643	1.3773161	1.1205332	0.91172945	-0.42707923	0.118582994	-2.5119836	-0.5763179	-0.9863657	1.2195067	-0.30585483	-0.36628306	0.477148	0.2704058	0.6245598	-0.056737006	2.2858152	-0.8350306	0.6147628	0.17089048	0.7429446	1.2990562	0.89814603	0.12185155	-0.49182746	0.64263976	-0.50041664	0.12609091	0.20471399	-0.19050638	0.44166538	0.13723639	-0.20637459	0.09988323	-0.76921725	0.02146691	0.083402485	-0.19582239	-0.096351475	-0.73743105	-0.24640834	-0.7230706	0.5039463	0.30742672	-0.5767913	-0.15544313	0.09353064	0.1948219	1.5540555	1.0221717	0.078980595	0.41491234	0.472348	0.057442576	-0.05543875	0.40483487	-0.20176315	0.09072389	0.6447845
0.9547675	9.1376705	0.52872753	-1.716144	2.377582	2.9331992	-3.5646598	-1.5399182	1.730888	2.7442625	-0.6916655	-1.8234003	-1.424719	-0.94092363	-0.5596245	-2.8395941	0.26289028	1.7512578	-0.60750014	0.8296062	0.62110525	-0.8914684	0.87956333	-1.6552535	-1.9030392	-0.3254917	1.3837774	1.7018241	-0.7232504	2.9200482	0.014344841	2.005169	-0.6304362	0.5877091	0.61708856	-0.256715	-0.44079792	-0.58686376	0.54342175	0.20186436	-0.7956703	0.11615282	-0.35754243	-0.37486136	-0.22881083	0.5734329	0.22557724	-0.68996227	-0.11908011	-1.8854511	-0.40777004	-0.63036495	-0.68308365	-0.12750308	1.2088869	-0.20510527	0.026691027	0.35611644	0.9435662	-0.93003917	-0.14395574	0.47816542	0.69284284	0.13420266	-0.56088865	0.14627832	-0.51512074	-0.51888454	0.115484364	0.036173075	-0.6723834	0.47684202	-0.6975641	-0.9069179	0.13532154	0.43997353
16.042637	6.7821336	-1.6561418	-2.5869267	0.8453959	0.6590667	1.8338778	0.5128945	3.6244314	1.2299507	-0.63027966	-2.2677674	1.0692085	2.2772112	-0.40473717	-1.3731413	0.047292978	-1.2019119	2.9849353	-0.8062938	-0.80760306	2.6378264	-0.8142909	0.3208819	-0.6701221	1.539288	0.38752356	-1.9582348	-0.89756644	-0.16935	-0.32421476	0.06527855	0.054721728	-0.2806167	1.1158323	0.9381456	0.79572177	0.13759659	0.26548174	0.5163563	0.85553265	0.12619996	0.37235433	0.6370989	-0.875862	-0.00228218	-0.32563663	0.29901445	0.2732775	-0.7269819	0.4463748	1.1987424	-0.23078312	0.7528771	-1.3769757	0.14411081	-0.24820274	-0.17548485	0.3042237	0.89407927	0.09884608	0.08177621	-0.4365391	0.8597077	0.42379832	-0.12554248	0.8430383	-0.037488878	0.5891365	1.014409	0.4188335	0.17423992	-0.3259321	-0.06836825	0.8928729	-0.085019335
9.096815	6.5472536	0.26422936	-1.5503988	-0.33500004	-1.928618	3.0555005	1.653808	2.5912275	-0.04353992	-0.116871715	-2.5504441	-0.6718436	3.234343	0.27002192	-0.6561943	-0.5299223	-0.64266706	2.0716717	-1.0034636	-0.16511205	3.0376873	-1.2773782	-0.3876938	1.0170361	-0.15305306	0.0011654943	-0.12555262	-1.8222339	1.150242	-0.06832894	-0.5173901	0.023599327	-1.460979	-0.3464344	-0.47418034	-0.4377843	-0.54406387	-0.40530664	0.17377284	0.42961967	-1.3536985	-0.034710944	1.0744293	0.058993243	-0.4316174	-1.0165895	-0.10990748	0.16563293	0.41558218	-1.0043899	1.0867691	0.2392554	-0.33699912	0.51940376	0.3663388	0.4946218	0.5024752	-0.56754583	-0.5241493	-0.29010245	-0.7824875	0.20350143	-0.6744793	-0.41822663	1.0880458	-1.159722	0.065876484	0.40955305	-1.0926563	0.41152084	0.034139037	-0.114301205	0.023868494	-0.18759093	-0.4821073
