9.306538	-2.5819116	38.028152	4.175167	3.2181606	-0.42248952	-1.4168563	2.7956161	3.6243474	1.3169298	0.23802125	-2.0231838	2.3499882	0.05957312	-0.98510593	0.11826509	1.4472513	0.84703434	-0.026257634	0.69799674	-1.1653354	1.8898607	-1.6537459	-1.6652322	-0.21666658	1.7476112	-0.4831814	0.31395933	0.15097523	-1.3910527	1.2511946	0.7263523	-0.973772	-0.07314852	-1.1323304	0.5814234	-0.5082245	-0.95554805	-0.04753775	0.80363685
-24.83423	5.3805876	3.5154607	-6.1571007	5.6706133	0.30646372	-0.21575224	2.3240767	-4.5965843	-1.3344375	1.5102712	4.5714946	2.4414878	1.0550635	0.6033766	2.6200898	-1.7731073	-0.7409375	-0.43696207	0.043757163	-1.552858	-2.377868	1.3975971	-0.84746754	-0.5754372	-1.6071627	1.3211443	0.6822765	-0.02821596	-1.413935	-0.17046699	-1.6549267	0.039090283	1.0792016	-1.3850359	-0.7280554	-1.6256938	-1.2579278	-0.07595092	-0.015622884
6.504763	3.3950253	-2.3261378	-1.1825577	3.4049616	-8.583256	-4.9871063	0.37777168	-0.91585845	-3.0162876	3.2413793	4.357234	1.7199376	2.0357018	0.9853768	1.4253397	-1.2410903	0.30110073	0.64038324	-0.37814015	-0.92671347	-1.4588264	1.7717597	-0.5699384	-1.0511938	-0.8223168	1.2107344	0.83036923	1.7595787	-2.6950006	1.1965702	-2.0113897	-1.500969	1.0534015	1.1332806	-1.41821	1.6131747	0.5946543	-0.0979211	-0.32611597
-31.28431	9.426681	1.3828413	-5.2802277	4.6288185	-3.477541	-3.40699	2.6869204	-0.5278991	-1.2971123	3.3616056	2.463224	3.561175	2.702328	0.6475096	1.8969308	0.037988007	-0.112195745	0.46387947	-0.05352681	-1.3067888	-0.8509961	-0.058851227	-2.8873541	-0.65134203	0.21971428	0.19420813	1.8983724	1.7314236	-0.012259722	-0.26283997	-1.7403877	-0.6151131	0.9341463	0.34985557	-0.4471044	1.5769365	-1.2799666	-1.091513	1.4694762
-30.945242	3.5028234	4.2338467	-10.00928	4.864725	1.1879578	-1.8369837	2.1954727	-2.77171	-4.061706	-0.83697915	3.4716654	-0.29925194	0.26984322	-0.03235984	3.2831562	-1.8126215	-1.7047827	-1.8484869	-0.7411686	-3.2491908	-0.999003	-0.94794047	-0.8990941	-0.7363448	0.123626456	1.3695059	0.38808686	-0.50710475	-1.7709851	-0.51620597	-2.2209816	0.42079532	0.6120039	-0.96910155	-1.5364347	0.030595046	-0.71882653	-1.1768204	-0.9949965
14.282803	8.461717	-1.2578857	-3.2554262	0.6138276	-4.92707	-4.76569	-4.097837	0.19704342	-0.7395974	3.7416346	2.658259	-2.0663164	0.9359508	-0.7525875	-0.07569273	1.326866	1.3240919	-0.85745376	-2.5535607	0.9917331	-0.19680032	-0.629835	0.47740066	0.41561973	1.88227	-2.2849321	-0.09226983	1.0262426	-0.9230169	-2.406308	-0.03322488	0.2845697	1.0571382	-2.4911692	2.0041673	0.46089178	0.8677346	0.27095747	-0.1555188
29.255585	8.194705	-3.2049634	2.2741635	0.6398978	-7.469109	-4.2045107	-1.2280461	1.2562935	-0.9955599	3.1910863	1.8034238	-2.5619347	0.25902885	-1.9129674	-1.1553912	0.31633484	0.38781908	0.39642215	-2.1092367	1.6051135	-1.0329756	-0.85657847	1.0766704	-1.6634765	2.6291556	-1.5938997	0.1847325	1.0100949	-1.2984664	-0.13523817	0.112015724	-0.52822983	-0.81719416	-0.7263982	0.88739854	-0.7755178	-0.5416721	1.489533	0.1722158
35.104298	7.2311616	-4.9906015	5.7919846	0.9281564	-5.692931	-0.6676774	7.3508782	0.76062953	-5.2888026	1.1203038	2.7068453	-1.5161171	0.13394898	-2.255185	-0.2791959	1.5570493	0.9573231	1.2159421	-2.5392132	-0.14643073	-2.7168446	-1.1558613	-0.072788954	-1.747138	1.3710823	-1.7865326	-1.0752386	0.073024035	-0.3030119	-0.7618116	1.9357346	-0.033908904	-0.99992156	-2.07711	1.9587667	2.1779814	-1.8577641	0.05544412	-0.11769311
24.350027	15.035618	-3.636284	6.3507504	1.6388234	4.191359	3.7709854	-0.5518731	5.29163	1.3980899	-2.2947927	1.94323	-0.6481106	-0.35499954	3.979578	-2.4373915	-0.6265217	-3.675548	1.3704423	0.768298	1.3033341	-2.754873	-0.07509482	-2.3796425	1.7186341	0.6573855	-1.503165	-1.1255585	-0.7752534	-2.5126865	0.481237	-1.5493321	1.7312994	-0.8672871	1.2205192	-0.38987288	-0.6073616	-0.14723992	0.3460201	-0.041573703
23.35955	13.611879	-3.7783134	3.4744105	6.069471	4.2454553	3.942464	-4.833569	2.5829442	-0.1330769	-1.9426253	3.8647323	-0.6542528	0.5986398	2.266021	-1.7772772	0.37620813	-2.799316	1.9283235	0.9383167	0.8675797	-1.7398422	1.0300872	-2.607255	1.1125653	-1.5895035	0.0010845661	-0.88657594	-1.4541843	-2.6397324	0.19109029	-0.8432055	1.4379404	-1.5183611	1.3880574	-0.1020488	-1.0636631	1.8139814	0.7032215	0.38029397
