1.004879087800734927e-01	1.133307578605457522e+01	-3.238479438986728809e+01	1.003731830584644769e+01	5.824339764332616909e+00	4.658007818025193814e+00	-2.971026953913898372e-01	-3.911819464166432780e-01	3.452862207542999773e+00	1.341309606962755863e-01	-3.464789286217193620e+00	-5.912676185617881330e+00	2.331235240769224504e+00	1.326006729836412434e+00	4.381662009128140411e+00	7.184590104658113319e+00	-1.696247542314627044e+00	1.884312187474214140e+00	-4.362008163775499270e+00	-6.559093793114611159e+00	6.554591953523364323e-01
-2.298440349564579677e+01	3.738808604066889973e+00	-1.179216637305650472e+01	4.585081865719427441e+00	6.173321518708814182e+00	1.649008216245869463e+00	8.037531686606358861e+00	-1.071384620443872926e+01	5.769146111868706406e+00	-9.084442277389351617e+00	-5.123081833258369411e-01	-6.093499661960639635e+00	-3.001507724317498682e-01	1.403940448807245778e+00	3.209587158209130653e+00	6.923636409449684059e+00	-1.065693698767440800e+00	1.945947071137441142e+00	-5.089128488667719274e+00	-3.765902087418156796e+00	2.617716742534011765e+00
6.608021910792083453e+00	8.335838607287598734e+00	-3.891978047660077067e+01	8.786381340143698537e+00	4.293538451917563670e+00	4.218006167453115296e+00	2.634160986337965582e+00	-2.569457320970937264e+00	6.381066537238483605e+00	-4.619804732747707199e+00	6.345356942256287214e-01	-7.512618623744561575e+00	1.616719804795702542e+00	3.334406922846226529e+00	-6.420935063880203186e-01	4.751039197721423690e+00	-3.214102276988926921e+00	2.271974778548998541e-01	-3.278949324806417653e+00	-3.316565540555482361e+00	2.628769900403912008e+00
5.923662687159172435e+00	1.278110391548173297e+01	-3.345638539457864624e+01	1.132972668103121805e+01	8.517896198898689875e+00	4.168328547695465680e+00	-4.396654055589529264e+00	-9.437327785371135702e-01	2.237891489675133183e+00	-4.623038625355276876e-01	9.897510387491864625e-01	-5.175320869516793820e+00	1.101970179188765053e+00	-4.987491920582241556e-01	2.594355311997594171e+00	7.638539691410915822e+00	-1.895206895000946856e+00	1.098935103022941950e+00	-1.210797535905169253e+00	-5.922350716954852601e+00	-3.770468194716122046e+00
-3.307523535751221289e+01	-5.000097437902017106e+00	-7.352270128925694204e-01	-6.912064037273558670e-01	-1.370991307230209344e+00	1.663760224885226124e+00	-2.919005737207633344e-01	-9.688274302493827150e+00	-2.847625941106464165e+00	-6.551451948360192290e+00	-6.754427405597686340e-02	-4.162552185167418983e+00	3.213572281978192891e+00	-2.701680668872239899e+00	-5.672296551042647295e+00	2.657146543494051549e+00	1.804863752513286457e+00	3.486422593568637485e+00	2.068127064110294455e+00	4.232922875158757314e+00	-1.797438240316229008e+00
-4.355439299985892632e+01	-8.080476869792024175e+00	1.045349313671263403e+01	-3.418026558192415632e+00	-3.674938958745276540e+00	6.105126768323551056e-01	8.240099262880093534e+00	-7.389509857794141823e+00	-3.779605322383862154e-01	-9.044861649366795930e+00	7.387679149096317843e-01	-3.773441010709078114e+00	1.531357193768458691e+00	-2.962227767916968624e+00	-1.210101239865869704e+00	-2.348874973415990552e-01	2.344649975013552989e+00	1.149385881223057737e+00	7.788028670227665762e-01	2.194938069757268906e+00	3.795082215611129683e-01
-4.783343416861876563e+01	-7.557126105017091255e+00	1.627602450007730184e+01	-6.608311673566715783e+00	-4.895619302137919071e+00	1.201569630367783775e-01	1.344143965420152220e+01	-5.312889898795505328e-01	4.908576713512691647e+00	-5.822967125998467885e+00	8.343669324301743018e+00	-7.506984779804979802e+00	1.677898853794856926e+00	9.897481097050553345e-01	7.244937247778380218e-01	-1.586214497997376238e+00	-2.661361185387301487e-01	-4.819135891939062555e-01	2.769208737946143195e+00	7.215661185181533321e-01	-2.085822263054608161e+00
-4.216785721011822829e+01	-1.165967155210379680e+01	8.269354851969406894e+00	-5.072805776241832376e+00	-8.670896017838211733e+00	8.340384936057606557e-01	8.347695567574570319e+00	4.762232715863020438e+00	-4.877931447925934805e+00	1.768893820321718824e+00	1.160511698661617963e+00	-1.955867658711993418e+00	-5.779623279203225827e+00	-4.758214877368283524e+00	2.069366915950984431e+00	-4.195940658516803090e+00	-1.371725811568890618e+00	2.972239039892801582e+00	-9.318911377965427789e+00	-1.872448219219935081e-02	3.919243951846646201e+00
-4.153186368474094792e+01	-9.643412077791966297e+00	3.375678950961631397e+00	-3.799510797977881715e+00	-8.626422468552972234e+00	5.255426364890933399e+00	6.770160592518823961e+00	-1.094316211877303768e+00	-6.683086142908782890e+00	4.274996024698713981e+00	-1.988631326080936290e+00	-3.088223922499020890e+00	-5.475391342021409535e+00	-7.439690373805104784e+00	3.234857984620108873e+00	-7.063217613030537967e-01	7.370928735976837176e-01	3.482373634560583131e+00	-7.504879697458260779e+00	-1.394396221837509997e-02	4.045538466046443737e+00
-3.443203351738300455e+01	-1.323146132564491850e+01	-1.373052654577892273e+00	-3.489120574216903581e+00	-1.275506247086831557e+01	5.017244086220538080e+00	9.589248328972134416e+00	7.362711271286599413e+00	2.554024524228819537e+00	2.096390286362332933e+00	5.512536100896466174e+00	-4.662387435110008305e+00	-5.615195231212997129e+00	-4.737377926326332478e+00	3.877899952630038616e+00	-7.741540538409422467e+00	-2.022078527073066123e+00	1.242627921294194415e+00	-3.744239694364863702e+00	-2.115173439935392530e+00	1.643430350005326002e+00
-2.846732737505542232e+01	-1.153557432788022830e+01	-2.935924351468998772e+00	-1.558609604507654955e+00	-1.072441969468245837e+01	7.524198944326910166e+00	9.360825283831911037e+00	3.621576523650457347e+00	1.088658472111508324e+01	-8.294037371167862105e+00	3.394293090070210184e+00	-2.937888804594621650e-01	1.693293587805503764e+00	5.146402131360206411e+00	1.020006808547750499e+00	-3.189263981925611890e+00	2.192913308348003909e+00	-5.926646019946734789e+00	3.513093166137308376e+00	-1.850696992590321166e+00	-2.545749299660613918e+00
-2.339500804782281662e+01	-8.461357146991714373e+00	-1.125899723571846778e+01	4.060933475489873601e+00	-5.997509475561613179e+00	3.257880528415046939e+00	-6.272720124555425159e+00	-3.392855500932879131e+00	5.489505538387727590e+00	-9.961849793044367019e+00	-1.642481477041824567e+00	1.909503625046444553e+00	6.657392529409014159e+00	6.101344956836859623e+00	-1.186214461530957914e-02	-6.917308563160984303e-01	1.021882872918527640e+00	-7.480191226492010070e-01	-1.179613100252173030e+00	2.235479989425764591e-01	2.793582841340388340e-02
-1.624528856379025754e+01	-6.026555639074458348e+00	-1.272136533616870047e+01	-2.231290028155760830e+00	-8.364651877537218283e+00	9.624940302602004394e+00	8.339577271176739970e+00	5.209902086668018129e+00	4.930724113940930131e+00	-1.820333754867106579e+00	-2.003706909056186536e+00	1.424246188239450608e-02	5.138941222518124796e+00	6.187400205082992599e+00	-4.436209596162503210e+00	1.457704737323357147e+00	6.051498569519286441e+00	-7.230947473343945830e+00	3.797053132290942212e+00	1.982416931600718080e+00	-4.117119000131477691e+00
