-8.934712049827258085e+00	-5.543792084710855050e+00	-3.548410213546127778e+01	1.370536712536563329e+01	1.837837545421996177e+00	2.246283847434372483e+00	9.722666369662984476e-01	-4.320777814417954055e+00	3.941250089487730257e+00	-7.167048405512718157e-01	-1.043864583405834830e-02	-6.153864644246312743e+00	2.443387544274534751e+00	4.647365987168395662e+00	5.108628374877417500e+00	-1.621656395865095357e+00	1.273392535948845605e+00	-1.016033034911519639e+00
-3.324889996540510140e+01	-7.122103241551459796e+00	-1.116770825257900590e+01	3.613787690702801925e+00	-3.616198993261247718e+00	-2.710663555244956058e+00	9.859374442713486175e+00	-1.096205820877191606e+01	-1.899842687857874024e+00	-8.844670446539629083e+00	-5.656975565465625522e+00	-7.561645965390150437e+00	-1.993660866707758661e+00	2.939164094735863486e+00	3.967097925999345520e+00	-1.516266250595030174e+00	2.344468662656544744e+00	-3.381840581434998882e-01
-1.922070155937259051e+00	-1.041023529800014913e+01	-3.942538174080021918e+01	1.196750449304746411e+01	4.152590716666638038e+00	3.100262921739465938e+00	3.764372085754339015e+00	-5.935457891683538989e+00	2.959061002553078357e+00	-4.915926688423329693e+00	-4.527889200489677357e+00	-8.326943351419371808e+00	-5.115960705970445943e-01	6.801005057783671148e+00	2.787095802502014941e+00	-2.262907889104989856e+00	3.901388342697809541e+00	-5.924604725632725000e-01
-5.182293651386384425e+00	-3.296534860485268226e+00	-3.536052715905138655e+01	1.953232083763611371e+01	8.620232760537013261e-01	3.508228301537631655e+00	-3.495658860096550580e+00	-2.876298888640471674e+00	7.639254182545491823e-01	-3.425351645729151517e+00	-9.528164788960831466e-02	-4.783029206722070548e+00	4.553865894655495516e-01	3.565380972290650430e+00	5.809184209294259382e+00	-2.673214715433105404e+00	-1.156324679706479897e+00	-2.055444493083296575e-01
-3.746410285697897535e+01	-1.306421491972106352e+01	3.124011000991639975e+00	-4.793453350056596562e+00	8.972868303116134925e-01	1.128515577915446405e-01	1.736493871631879626e+00	-8.663242439302489828e+00	-6.973989976370370769e+00	-2.760755598020916857e+00	-6.281899983447763347e+00	-3.901710363517902014e+00	1.305434953345552929e+00	-8.880654465785912111e-01	-2.215792232448861032e+00	-5.144189639001786496e+00	-3.439985464330230336e+00	3.239825847950017046e+00
-4.652112890726938588e+01	-1.339581244810121952e+01	1.433052877698783156e+01	-9.021834418241756026e+00	5.988931215749784265e-01	-2.285287247838196922e+00	1.049868186253404900e+01	-4.034405875484484483e+00	-4.719071811899325120e+00	-5.858581064664186933e+00	-6.665977296153196008e+00	-3.877390931718784017e+00	1.364339233848253508e-01	-3.490027324891033178e+00	-7.194923033688773728e-01	-1.280116255041386930e+00	-1.905383724464472017e+00	1.310447445936220534e+00
-5.404830828765654616e+01	-1.041841376170547306e+01	2.215549659990411513e+01	-1.251625715217944546e+01	-2.012611649722292562e+00	-1.698833553170970401e+00	1.430461992525526860e+01	4.241238948573253786e+00	-8.350315858087642429e-01	-9.535747154456807095e+00	-2.626891414163423644e+00	-5.926633598200393038e+00	1.735294977965683438e-01	1.991650404069252644e+00	3.883722594426481489e+00	1.186336863958078025e+00	-8.293041657950092072e-01	1.924810891177238581e+00
-4.661287509970665610e+01	-1.530278844607487443e+01	1.610823865073438910e+01	-8.527808977220868059e+00	6.069726381206792531e+00	9.742365801742904896e-01	6.195353825434196438e+00	1.073102702667425135e+01	-4.181182660399767492e+00	2.847218617357334836e+00	4.957186432366260220e+00	-3.289070378906964631e+00	-4.702743221816433561e+00	-6.778919125935300549e+00	1.420470598003000795e-01	-4.854374581196985727e-01	8.743899858262844660e+00	1.307279570639750643e+00
-4.442032424979610994e+01	-1.619452103537139465e+01	9.845268932759436709e+00	-6.958155998705255030e+00	7.659650443715811718e+00	3.484451272977964198e+00	6.838282425255085784e+00	3.286611750029175827e+00	-5.868119792662313650e+00	4.636800283773698794e+00	6.981479231641046113e+00	-4.657809119198393688e+00	-3.876847350035955930e+00	-9.587901399159335369e+00	1.668424642556995297e+00	-2.384205549910637156e+00	5.158501554383878585e+00	1.533540263738181642e+00
-3.710005399372612089e+01	-2.141137803641931114e+01	9.112041644276063224e+00	-7.575546816024870012e+00	9.854884097895659778e+00	4.211254982129259972e+00	8.543945850314361934e+00	1.184493934564819995e+01	1.236691464614575242e+00	-1.959829101922179628e+00	6.448187180901819637e+00	-5.346963118991969743e+00	-4.489682864408229612e+00	-7.416252784243817509e+00	3.599898168105411411e+00	2.024299406049413275e+00	7.442082314990004832e+00	1.628112554808772927e+00
