-3.977400152324268134e+01	-2.598146074466551170e+01	-4.681924602778795474e+01	1.623749747683806888e+01	-8.090811889762951736e+00	-1.006478992758937530e+01	7.794887504986891535e+00	1.701668626198493683e-01	9.459292943450314795e-01	-1.954068582510249952e+00	3.397409724311006851e+00
-6.175815011610431071e+01	-8.860976553394779742e+00	-1.812611523282458137e+01	-1.005660952746062708e+00	-4.173840583033304519e+00	5.275431738114196634e+00	3.926488755106960937e+00	7.324570905626016426e+00	-4.472522885140375770e+00	5.563605404975199953e+00	1.583488739042672400e+01
-3.185586975704840995e+01	-3.048908750347572294e+01	-4.527158574048795714e+01	1.601178934862120684e+01	-8.959656046052058898e+00	-1.535460500738915890e+01	6.197660256333330508e+00	3.687363741640164783e+00	2.811683651334964118e+00	1.390297305617775647e+00	7.907928252741746711e+00
-3.718805863362160835e+01	-2.379572588626369622e+01	-5.162836922989284005e+01	2.330453653592361007e+01	-2.872444605095208825e+00	-1.062604981910487645e+01	7.175026757570546643e+00	-4.343106328787616377e+00	1.352723345092598839e+00	7.935522742651494876e-02	5.433768474696827333e+00
-6.265852336283166579e+01	-4.925737217057624129e+00	3.782979781983547785e+00	-1.741947990197339280e+01	1.129279268593012198e+00	1.241547881438441969e+00	-1.930310262217306727e+00	-1.926496597978917258e-01	-1.168616142522755119e+01	2.245325603851731966e+00	1.022782285043326311e+01
-6.782814441609198752e+01	-4.959939708038710870e-01	1.351373649739904970e+01	-2.365444850805656429e+01	4.566326878496761665e+00	7.407192563593887336e+00	-3.329772865806302384e+00	8.120661804098554981e+00	-5.212083991583105202e+00	7.240788941313289762e+00	8.825958316998244513e+00
-7.369212969037978667e+01	6.403161803560013077e+00	2.081719784142442364e+01	-2.602166559249959832e+01	4.387464712283038359e+00	1.365477914083151489e+01	-1.023428661597181666e+01	1.168634564818643717e+01	8.961237432528735170e+00	8.630774042070331831e+00	5.951180413708666350e+00
-6.153094303400639120e+01	-7.890880841545118152e+00	6.486116842985663489e+00	-2.998109773112646081e+01	1.130737066161563575e+01	4.842617402712405372e+00	-8.635247733780889945e+00	2.726783677323622257e+00	7.869004814755713006e+00	5.748037782054456896e-02	-7.261040093009562213e+00
-5.880700488638520795e+01	-1.085638234319808149e+01	3.041558388631706134e+00	-2.891031850209968113e+01	8.682699314898007614e+00	9.560416577633361612e-01	-6.269426568181212467e+00	5.742372606355130138e+00	-7.481172469297484584e-01	-2.760176562762042707e+00	-5.107515089135769237e+00
-5.174549270939777301e+01	-1.899015560773512590e+01	3.937428817942635106e+00	-2.782209023639845924e+01	9.204201122930534495e+00	-2.967928933433646943e+00	-9.562027750238218715e+00	8.163114626039940092e+00	1.157761281216797045e+01	8.263727693179432343e-01	-6.430025368489676652e+00
-6.387127465840999463e+01	-1.133351998513584213e+01	1.401495018786230595e+01	-1.540364402339701755e+01	3.163779542227772801e+00	-7.045251846724274181e+00	-8.855656866653154324e+00	1.288337904779972298e+01	1.133000400326228529e+01	3.870828146574441853e+00	3.173552168483027014e+00
-5.906213948468749919e+01	-1.725710611824818841e+01	-1.624744780791323451e-02	-8.541045425541369696e+00	8.942467796886840459e-01	-1.098846090852685720e+01	1.451535082948323674e-01	-3.826685671261760735e+00	-1.867319481563457728e+00	-4.740791526001161826e-01	8.607474880977399323e+00
-5.019481570823143102e+01	-1.965234841637402852e+01	-3.652602255236605533e+00	-4.674210466662035657e+00	2.257275692365028619e-01	-1.420589323484306377e+01	-1.020898904660768558e+01	1.176316874259707568e+01	1.055605183891452548e+01	1.764970308637376639e-01	-5.840934753559854364e-01
7.715432780698409942e+01	-3.306905360004574845e+01	-1.418334965851404483e+01	-5.726884785486727747e-01	8.735435028415698966e+00	1.058434691496194624e+01	-1.212301472835071614e+00	-4.072620154792653047e+00	-4.312124605545317735e+00	-8.645584406131730404e+00	4.351972507702244641e+00
5.838986122752444885e+01	-3.790729681864557676e+01	-3.411357960964537916e+00	-4.779024736421290775e+00	6.667912691455684104e+00	8.663251785973386632e+00	-1.620412840035742263e+00	-5.453197289182604157e-01	-3.473343367032446505e+00	-4.544293107206508253e+00	6.482638708799431271e+00
