4.6326914	2.004037	35.641674	35.68312	9.2666855	-3.3702004	-1.8745428	2.7491503	4.779528	0.52364016	0.20819774	1.7938546	1.0881242	1.1222925	-1.5687478	-1.022255	1.1072304	-1.2767463	0.29042327	3.2353356	-0.8419584	-2.0839744	2.099092	-0.64918536	-1.2058558	2.192484	-1.0707796	1.2081966	-0.08788061	1.4171503	1.1692846	0.8349351	1.6146796	0.8690633	-0.084285215	1.0164936	0.66776395	-0.76980937	0.24051848	0.10278475	0.30727798	0.2806751	-0.1280208	-0.7055986	-1.5645646	-0.54951787	0.76279944
-21.142313	-9.3805275	-8.83831	14.116234	1.2519578	-0.84729755	3.903901	-0.6861997	1.0483484	-1.3590767	-0.5510217	-7.3164387	-4.1343737	-0.9055474	7.3863773	-0.71180713	-4.0055394	2.3735254	-0.9950993	-2.007229	-1.6026027	1.1576809	-2.1207414	0.18841903	-0.6795426	-1.0713477	2.0891461	1.0947053	-0.940545	0.9466655	-3.0418723	-0.90448636	1.0701933	0.8488056	0.2361294	-0.2047286	2.6299255	-0.6585455	-1.7278844	0.1321545	0.2621202	-0.473544	2.1431074	-1.4864466	-0.50029826	0.06449783	0.96205044
7.453581	-5.4009356	-6.28751	5.827664	3.1431823	5.7780166	-2.8654814	-8.548259	5.2654676	-1.7509991	-4.2084002	-1.4565958	-4.885522	-0.0070978403	5.5138197	-0.30140847	-5.3745728	3.233556	-0.8422227	-1.752332	-0.01632306	0.9705927	0.05795204	0.40202165	-1.7154336	-3.5534844	2.0555959	-0.22555669	-0.45077145	3.4376833	-2.5774517	1.2768383	1.4085352	1.8405104	-0.9235531	-2.419585	-0.552249	2.1224973	0.3279097	1.7561594	1.4370081	-1.6317395	-0.6440358	-0.57350993	0.37813872	0.36402985	-0.5995561
-27.477236	-16.968002	-9.508163	13.620407	3.5658274	0.12142038	-0.091938734	-2.3684218	6.9727073	-2.3862257	-1.589803	-1.6908154	-6.338318	0.2408222	3.7999358	-2.3032079	-3.202279	0.5771432	-0.9504188	-0.79047394	0.27709752	-0.26452726	-0.315018	-3.0261178	-1.7501781	-0.43683624	-0.23741072	2.448886	0.48236582	2.041124	-2.0857153	0.7476382	1.0141784	-0.44153255	-0.97933334	-1.0928947	0.014784008	3.162303	0.5935359	2.023509	0.9512641	0.24862434	0.8575163	1.6353976	-1.2032433	-0.3687769	-0.25233105
-27.655647	-9.01553	-9.183893	16.855686	-1.6509559	-2.0576324	3.6552563	-0.0366534	3.0246546	-3.0880365	-0.27257568	-2.5584807	-3.4449706	-5.363659	6.15519	1.4880717	-1.5983108	3.170156	0.23089635	0.33164233	-4.795745	0.4093597	-3.120469	0.45132238	-0.32485762	-0.44935244	0.27877295	1.7175341	-1.9450552	3.7118964	-1.7630345	-0.16203788	2.033045	-0.46747637	0.73648685	-0.1225552	0.099026	-1.1394975	-0.6237592	0.6991686	-0.10652721	0.19917375	2.439036	0.46458805	-1.0367613	0.6308328	1.2839894
20.510603	-6.2421327	-5.0016065	2.9555805	-1.5583527	-0.014994949	-2.290579	-7.42179	-1.0993333	0.07525253	-6.6493683	2.8847427	-3.745904	-0.37908235	-2.7937822	5.163085	-1.8744812	-3.1091359	-0.76070976	2.6031404	0.8745239	1.6381812	-0.6831307	1.0338356	0.34996915	-0.08292757	-3.642978	1.3961382	0.0967419	-1.5023438	0.71758914	-3.4955719	2.6252792	-0.18309173	-1.166096	-0.10955557	0.39274654	-1.7745919	0.6336225	-0.99470854	0.85392696	-1.513175	0.446524	1.6442103	0.3945911	1.5261695	0.7894287
34.71457	-4.1087837	-2.1453335	-2.6592453	3.624968	4.6376	-5.0007677	-6.6201153	0.8366291	0.77585924	-6.8680916	2.1363149	-1.6200264	-0.49364758	-2.698104	2.6853595	-1.502033	0.91155547	-1.2725594	-0.5328233	1.5801415	-0.57210565	0.35947558	2.7935872	1.4191504	-2.2567487	-2.691242	3.3779902	0.8376463	-1.6571779	2.3911178	-0.99932843	2.4246457	0.51182437	-0.42271918	1.1908383	0.7682272	-2.0439994	0.50021243	-0.94906914	1.0840771	-0.862436	-0.40719604	-0.42538702	0.40215284	-0.7859726	1.2624487
38.45883	-4.4517846	-2.3024874	-4.923631	9.9384775	5.898461	-7.3012614	-0.14055419	8.206479	-5.418507	-1.3100028	0.47385824	-0.27219057	-3.237308	-2.8684168	1.2178638	-1.8388278	0.11116159	-0.31079495	-0.3761147	0.5416391	1.1061502	-2.6357393	3.4605799	0.92029834	-0.44436643	-3.9810283	1.4079024	0.9741877	-1.5902596	0.7573663	-0.8547605	2.9275804	1.8243574	-2.31975	2.5296705	1.6575865	-1.1410333	4.0099688	-0.9864352	0.9139769	-0.92711955	0.2140758	1.3778292	0.36273873	1.2256048	-1.0503926
34.37321	-7.803145	-1.8791965	-6.7846966	7.402881	-0.5798081	-1.8088224	5.7200956	-5.357159	4.153289	1.3462191	1.8729774	3.073135	1.6088402	2.4579196	0.0081743	-1.0428433	7.6675096	0.14914554	0.89925927	3.676933	1.4962311	-2.1036253	-1.0253658	-3.618248	0.97855705	-3.710999	-1.7175097	-0.11737498	1.1828195	-0.5970108	0.89381826	-1.5884014	-2.1843019	2.126202	0.032723546	1.1501756	-0.9756248	0.28257716	0.14950049	0.29624775	-1.3897774	0.33874226	-1.9068501	-1.0879481	0.43811575	0.3658925
30.841692	-8.893066	-4.547264	-3.8592155	8.110906	-1.7297398	-0.1231699	1.0962161	-10.22574	3.3465538	1.3621135	0.7257568	1.0573963	-0.26190272	2.4946723	2.4736984	-1.2510872	6.054622	-0.87374306	0.17356321	3.549099	3.6084666	-1.224958	0.50781775	-3.3016348	1.0435162	-1.0467652	-1.4836485	1.6421556	2.138792	-1.8281777	2.8043728	-1.2675562	-1.7429292	4.0404983	0.29590237	1.458981	-2.4451396	-0.6698009	0.46903014	-0.89628756	0.5966327	-0.84640586	0.2554105	-1.2024754	-0.869589	-0.33333635
