Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21
ADCYAP1R1	-	-	-	-	VIP and PACAP receptors	classB	-27.90938601094387	-7.679146421080526	-11.652166102399063	4.711249150194066	1.7018871560132052	2.808088148562227	1.920750722458609	-0.8443350629339936	2.7527140612367185	2.5110410510351557	-1.473564491444396	-5.564810314735793	0.12330737766589085	-4.457977671209665	4.619084382052604	-0.10669386363499037	0.2226181613302829	-0.8224837155136608	0.5034263052510294	0.3427709753994605	-2.3227166295715063
ADORA1	-	-	Not-coupled	-	Adenosine receptors	classA	7.247279305373127	-4.846167431419446	-7.390071299540902	-0.11899051289884821	-3.2320727413023547	5.011041910179393	-4.791983752801657	-8.496103311914478	2.459698581125055	-1.9839656479115337	-2.176014113875141	-1.22067391941274	-1.0109689505222952	-4.500391234603239	5.177730401361646	-0.5567284140831353	-0.39403541922533614	-1.011276089745805	0.14850101241035735	0.09372723441752981	-1.881317462455863
ADORA2A	-	-	Not-coupled	-	Adenosine receptors	classA	-35.0580953406947	-13.254039450590696	-10.915756608201983	2.8781643123556333	-0.21758700945914902	3.1062923351255245	-2.3861997373262525	-3.5534896810137147	4.241314409408088	0.0823159390963452	-0.42279559436334435	-0.20675752059333985	1.3830241679130053	-6.127831997701345	3.550306999895779	0.48846793493528884	1.0750744118627127	-0.4163848048676614	0.18621307435000256	-0.09946946164658017	-1.9474866228056587
ADORA2B	-	-	Not-coupled	-	Adenosine receptors	classA	-35.41707750678978	-6.916133000721041	-11.876099704263524	7.937792317101033	0.32492748152242595	0.12968538387604375	2.0017644631958453	-0.33737645923098736	2.753848839598257	3.7232742030105075	-2.351820801844073	-1.986580325422124	-0.863764661331602	-0.5667075292571974	4.6104979835167255	3.2061341004479966	0.5724961163565278	-3.1138324564021884	-0.6472243184811114	0.32310691075029824	-1.4293574857699838
ADORA3	-	-	Not-coupled	-	Adenosine receptors	classA	18.781185981538112	-8.615805023452051	-4.522201080111409	1.108459264813608	-1.5204553268980128	-0.552055346939915	-0.27101664013339394	-6.6859001889921075	-1.213042897035304	-5.141528016065974	-4.909979295593447	2.5787070695406946	1.318186479070034	0.1583754767992855	4.3780590706021485	-1.4230051935982124	0.060673864061163554	0.5012799522413417	-0.08434932167283003	-0.6630580103000179	2.1134087804221005
ADRA1A	-	-	Not-coupled	-	Adrenoceptors	classA	36.68815539559982	-6.403486308822215	-1.5832271204548396	-4.0275790116553365	-1.4341391931200853	2.553754500969546	-4.928828400299254	-6.68419233688529	-0.029165299885756325	-4.91504788864332	-3.383589621324936	1.965554058630621	0.7991550189546681	1.22055230831055	2.2660679828986505	-2.481325051929234	-0.8200383490682485	-0.4375251802470435	0.17657012738772437	-1.7803719980301544	-0.4262697348284136
ADRA1B	-	-	-	Coupled	Adrenoceptors	classA	43.31188505902629	-4.908842949143439	-1.349987475095739	-8.826899214035404	-0.5695470901686348	3.595932281858521	-9.071752001227988	-1.180653066748514	5.4952710125986215	2.2061147981134277	-2.5186127476721007	1.779174448779701	-0.7907180681443843	1.1574864049536522	2.8208758541828782	-0.6746372552373232	2.423965036721644	-0.67166443146969	0.18089033480719646	-2.5166314040748152	-1.2818334149243942
ADRA1D	-	-	-	-	Adrenoceptors	classA	32.248998149389365	-12.477540018513693	0.07698950916878124	-8.730278147815977	5.440722945356496	1.063095587861991	-0.9964643844805422	5.786036572902946	-3.6886357040985405	-0.373343896225824	3.2563524290707533	1.3044691807363749	-1.8688435195370143	1.7285017328663075	0.17180158082892147	-1.9988091158933867	-0.44215164128931095	-1.3001533166799877	-5.65728261231545	4.019512550048363	-4.421772051017083
ADRA2A	-	-	Coupled	-	Adrenoceptors	classA	28.764477016201997	-12.750450273858322	-2.636480639502793	-7.726596419225635	6.184773772489822	1.9859778452818875	3.1399975264753426	1.637017143872443	-7.276697836686331	0.9488314560025075	0.6996632748954736	-0.0479513485154514	-1.5372238338794102	1.5676653622244054	2.5136717372696906	-1.8958879759194407	-0.057819448145452236	-0.9057559983597402	-4.52395002826039	2.2445624545379643	-2.8299707628565054
ADRA2B	-	-	Coupled	-	Adrenoceptors	classA	22.30590713260191	-16.204242479602684	-2.075854095071614	-10.275158120868053	8.582894726860125	1.5486813813693718	-1.997900735176074	6.371846831284033	2.296602038599347	2.793991963963824	4.576932746826036	0.8240007315470468	-1.6227244992299403	3.8138911047466397	0.2358667983973847	0.6245546788151203	0.3823732563488619	-0.8187760351004144	-2.542795499207163	-1.4351485114881413	-4.4307522574497495
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	17.211145244577395	-12.078379368062667	-4.183588929859249	-9.83688828192765	5.658075863546777	2.112530330958175	-7.616116813439642	-1.0034433467138093	9.699342350704095	0.7415663299502496	-0.7271417530808749	2.8768250646249407	2.701264950315334	0.44016517866732147	-1.5580644279874212	2.2840064863672245	2.7729575920547846	-1.0021530574232382	2.2338350454790485	-0.7895740664726756	-2.648695977760681
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	5.050745803898734	-11.37405674319045	-6.490319188028486	2.2391035619070454	3.056706266032296	-4.603785716871585	-4.625215761947032	-4.119042020602267	6.345146911190877	-5.41612731442602	-0.6476948956995959	0.4001438659588972	0.6691317609377335	-3.4602516916865853	-1.7591564093910652	-2.396045456737731	2.1420851152957536	0.9368419921468418	0.1876924431467005	1.5060809098208288	-1.664898280649422
ADRB2	-	-	Coupled	Not-coupled	Adrenoceptors	classA	-3.2888391332815723	-12.352706482613275	-4.1835702452819605	-10.190689159190821	4.964291772133291	5.286189094373814	-2.0475076573163133	1.193477420865913	4.381672685122738	0.009702485002651272	-5.393947076603102	2.0348813749848063	6.373443121760924	-0.8702041016324226	-3.2862790072875354	2.0615433318667122	1.5921695837163266	0.7091116718727764	0.1096095130481114	0.26797241514386627	-0.2554703638441234
ADRB3	-	-	-	-	Adrenoceptors	classA	-18.945748526259326	-4.004482490992705	3.744357755996115	6.473855776037566	-1.0057904049140787	-1.3931723566125214	-2.5637268530166275	-2.215562937061084	-3.5862792521153604	1.4202764355537774	-2.923250450227116	-1.869257796439811	0.5330936291934105	2.7595553710714253	-0.17331226665115373	0.5811872767570101	-1.149121249190184	2.0741108340068863	-2.3189506537218634	-2.6696902373688767	0.7995123161803535
