-6.060746	38.324696	54.960236	60.39682	46.95792	-29.885372	-17.203072	8.649158	13.977783	0.53372777	5.554304	2.9897017	-5.800558	-1.2968459	-0.86695147	-1.4232113	0.5213833	1.667132	0.6567642	-1.016946	-0.15179542	1.1742512	-2.6510625	-1.0973338	0.53414506	-1.9876618	1.6402645
-52.063675	-5.8560343	-62.03881	10.053694	-6.1719265	-17.430305	0.22634983	10.505224	2.3354154	-5.4382734	9.949071	0.96328133	18.181177	-1.3164959	8.718279	-0.24363554	3.0267022	6.279321	1.7374806	-5.3687024	-7.21741	1.273176	8.455214	2.3036172	0.9591407	1.0304618	3.9254553
-65.35618	-2.144816	-26.765978	-4.660898	-2.873651	-1.30936	-5.848502	0.66860855	6.7894807	-22.649261	9.608267	-7.4884896	12.90753	-2.483347	8.184568	2.6697013	-0.53879523	3.1820526	3.1817513	-7.7868285	-7.756819	1.1428453	6.130337	4.400314	-3.0874217	-2.5458653	4.0764194
-45.1106	-8.724552	-61.742683	12.150603	-6.368885	-19.391296	2.698505	7.115216	7.5717483	-7.055257	9.903133	-4.20707	14.677927	-1.7559108	8.349621	0.16892529	4.169314	-0.25624868	1.9258232	-7.747094	-6.161188	0.9130829	3.5761	2.8594935	-0.6790982	0.096622646	4.219172
-51.063538	0.2489163	-68.03172	18.494768	-5.4138203	-19.248135	-1.3624535	7.1617336	-1.9369746	-5.3648434	13.576946	-3.859746	17.52315	-1.0512452	7.180708	1.4192853	1.7831076	5.632822	2.2525296	-2.851531	-9.036807	1.4891903	5.3269787	1.3591099	5.5357018	-0.47979295	2.2279146
-58.747757	-12.0246525	9.887966	-14.631974	7.7915	5.0948257	-1.9405826	0.028272867	-5.723516	-12.045717	-4.2668576	-7.3078265	-12.155908	-8.487906	4.3304453	3.1771507	-0.844187	3.8008401	3.6238918	-4.1131535	-1.3866388	-4.542915	-8.836427	1.1624006	3.74576	-0.38812113	-0.087588206
-62.188644	-12.756816	21.73336	-20.278446	9.962004	10.853246	-0.88708276	-6.986024	4.222372	-10.20864	-5.81729	-5.420494	-9.203472	-4.503205	5.5908523	2.186828	-0.07828426	2.296469	1.9329332	-2.6626523	-2.0203738	-4.731113	-5.99938	0.678321	2.4467003	-5.1476216	7.262023
-61.748264	-10.89773	29.332478	-21.749308	8.149819	16.34767	1.4611566	-20.422594	17.21634	-4.993745	2.6066713	-8.916457	1.2156577	-4.5129576	-1.6100931	3.2149148	-0.7288873	-0.64893794	-0.8210634	-0.9498626	-0.2842914	-6.1814322	-0.7814324	0.051686645	6.620306	-1.1577437	7.044816
-59.596874	-17.174377	12.982717	-23.799221	20.460033	6.01421	4.643545	-14.3713045	5.260982	4.998478	-7.1005177	12.943961	-4.614188	2.7108197	-6.4505825	8.3979	-2.5447116	-5.0588465	-0.13120914	-1.6670016	-2.9993162	4.500081	10.150576	-2.7467663	-4.3186693	1.1880879	5.14556
-57.437157	-19.971317	9.457511	-23.695547	20.261673	3.6822462	8.4289465	-3.9155402	3.5765069	-2.1174114	-8.132814	13.972397	-5.5516615	-0.7200754	-4.6743307	10.737762	-5.209775	-3.2752812	-0.7573569	-0.40867049	-8.119707	2.6591403	6.278726	-3.6275442	-4.5733986	2.344122	1.6651968
-49.641006	-26.200066	8.597812	-21.828661	18.500092	2.3446932	11.870096	-13.654095	12.872855	6.5130954	-2.583821	6.5437837	-1.6913185	1.7241818	-12.161493	8.538675	0.4103428	-6.370097	-7.2847996	-0.028964043	-3.2691348	-1.0526967	9.76346	-5.24103	1.7511169	1.3597825	6.071378
-58.811703	-19.61023	17.172073	-12.594629	6.4515038	2.1652234	12.680548	-10.427202	16.938265	0.9764886	5.9649715	-8.801064	6.0831923	-3.151957	1.4723315	-7.768956	1.6041936	-6.6758747	-2.818136	2.0310657	7.4136724	-4.9771767	4.173704	3.8997197	0.34624514	-5.8866324	0.77096933
-57.431007	-18.351768	3.8332815	-5.6387434	6.3666286	-5.3926096	3.6101718	4.3400683	-3.6791725	0.31912363	6.538574	-10.24394	-1.39923	-6.3555465	6.7296095	-6.4454966	-1.439767	-2.9259338	-0.29742706	-3.861389	12.084463	-0.9335051	4.968457	-0.0955506	-2.6596255	-3.9263778	-2.1115453
-47.37893	-20.639427	-2.579226	-1.3358805	4.8183317	-1.1636162	18.137154	-4.6294394	15.6741495	4.740559	3.5518627	-5.396446	5.284811	-7.77759	4.9907765	-7.355752	4.143176	-4.5866666	1.5117455	2.9738483	10.815262	-3.0414116	-1.6897409	7.633625	0.49397895	-1.8038988	-5.9061337
72.23191	-26.987076	-20.080526	6.4557743	10.51536	9.020628	-5.3406	2.184873	-10.259108	-3.8127952	8.939358	0.9199238	-3.3070111	-3.1674948	-1.5517273	1.3778183	-1.9857397	0.78655005	-2.7880645	-2.450221	-4.958823	-4.2850475	-6.9470453	1.3350103	-0.6868917	-0.6643535	-0.04224837
53.547874	-33.9322	-6.8068547	1.6078093	8.675997	8.222695	-2.6284494	-0.011622459	-4.6308975	-6.4897146	7.137877	0.6767993	-4.0615654	-1.7580664	-1.4164119	0.48282287	1.7461369	-0.4201997	-8.264914	-6.1371098	-2.6395605	-4.601753	-0.07608402	-0.2810303	-5.8774033	1.5057241	-1.9614003
