-5.7086697	38.425503	47.66675	43.006622	62.555847	-31.227638	10.312421	-7.506523	-20.934902	1.8738285	0.017881125	-6.2874084	-6.0569096	-3.4005542	-0.04575053	-1.4879053	3.0078964	-1.1776128	0.89786494	0.20240253	-0.028433636	2.6957312	-2.2314286	-0.16776979	-0.25520197	2.8942997	-2.4939528	-3.1736755	2.0401058
-48.264866	-3.8039265	-65.05437	8.426533	-2.2887979	-16.23988	-7.0311403	-4.490845	-9.056011	-3.3854654	-8.840081	-5.703307	5.4786706	13.774129	-5.189298	8.298397	3.4471366	-6.66108	-10.050739	5.3894215	-7.37317	-0.8717712	8.061302	3.239078	0.1764028	1.4771926	-1.6136388	0.5765828	-0.94288737
-64.34932	1.6218877	-27.563988	-0.21817565	-5.0131364	4.6667004	6.746928	-0.38282323	-11.223539	-16.107449	-17.94786	4.9477262	2.9300103	8.949885	-6.319973	9.613156	1.2442987	-3.279029	-7.8058877	2.9435096	-10.775142	-1.2604058	6.7078543	1.9073166	-4.2513046	-0.49984765	-2.9472537	1.8176363	-2.3351855
-41.55876	-6.531397	-64.14085	9.558405	-0.7182262	-17.271984	-3.824715	1.2226753	-10.974748	-2.3958106	-10.088305	0.4236088	2.7846382	10.943865	-6.9226427	8.528218	-0.7865597	-6.4489403	-6.661395	2.5325775	-9.251135	0.34029812	3.993596	0.9897697	-2.075076	2.1982176	-1.2020805	-0.91913927	-1.3041329
-47.24652	3.7776518	-70.86775	14.985406	0.8582656	-20.331505	-3.7864587	-5.939186	-3.5167613	0.5446527	-14.245061	-3.330351	5.4482126	13.205605	-4.1219807	8.008294	2.590976	-5.594252	-8.016653	4.545853	-6.81909	0.6139704	4.319407	-1.1834855	4.5194616	-0.0954622	-3.789397	1.8635982	2.653635
-57.530403	-14.675742	11.264593	-14.303455	3.6051505	7.2866015	3.8506932	-3.3649907	4.921087	-10.734667	-0.53437686	12.139637	-14.10055	-3.8773918	-3.593133	3.7271733	5.318337	1.2702639	1.315242	-0.83671886	-6.20241	0.0887413	-6.426465	-5.9270353	0.28368545	4.3828917	-1.7509657	-3.2029839	2.2186491
-61.084442	-15.507372	23.900097	-17.317799	2.1561408	15.695764	9.08446	6.185692	-0.2958429	-9.737289	0.9265022	8.853575	-8.407748	-4.570929	-3.510323	5.244703	3.2994337	-2.5775962	-1.8839746	-1.3093714	-4.0788693	-1.9761455	-6.975876	-0.8274926	-1.0228646	8.226942	-8.311372	-0.16550958	6.743021
-60.81987	-11.391531	29.76518	-15.319273	-0.19691283	23.690456	19.463017	21.248383	-7.1559124	0.46629083	-9.481765	6.8659687	-2.6670132	3.0927777	1.3580749	1.3292943	0.106303334	-1.3033068	-2.9708395	-2.5126295	-2.9379904	-3.8650403	-3.1511	-0.6904375	6.813303	11.097079	-6.1729326	-4.2694173	6.293929
-58.88573	-18.48599	13.703726	-25.27563	11.154734	15.137339	14.350278	16.542019	-0.3067882	-1.6638404	11.767767	-4.897829	-3.1164029	-3.4745224	16.372618	5.654859	-7.908284	-2.2612026	-1.0239763	2.3162308	-0.8778088	-0.7554221	7.2708693	9.893748	-2.7232695	-1.1395764	0.9476677	4.2340407	0.043026328
-55.728252	-22.94714	9.9297905	-26.150063	11.214718	10.34635	4.0805907	12.530144	-1.978502	-10.332027	10.64078	-4.4615917	-7.505816	-0.1485033	17.815205	9.017463	-5.593157	0.77076876	-5.2852025	1.9290637	1.5827734	-2.456019	2.6666834	5.3766317	-2.5485928	-4.742931	3.2290902	3.723742	1.491403
-47.971813	-27.336172	7.751171	-22.864223	10.174847	9.002444	10.227732	22.923943	-4.6855474	3.008758	3.6043801	-3.091563	-1.6025543	0.8257414	19.744762	1.3733369	-7.9294763	-5.931179	-4.944582	-3.1125686	4.0017004	-4.658766	3.318503	7.124251	4.9970884	2.5933073	0.5299479	-1.2149439	2.4592745
-56.294247	-22.094088	14.759644	-15.339067	3.7189012	4.2302537	1.1573324	23.780651	-9.354006	7.630305	-10.602409	5.0208645	5.3187265	5.9906397	-10.171668	-8.343264	-6.7829103	0.33298242	5.720314	-4.628886	2.2310917	-6.6596756	2.858756	2.615302	2.9548838	2.6304975	-5.0626645	1.9442964	6.4054575
-56.07571	-21.971321	3.2731078	-12.61392	7.125476	-7.312742	-6.895355	-2.6508362	2.6470852	5.147955	-8.235055	8.094408	-3.735207	1.215732	-12.183571	-4.868671	-1.357154	6.395152	6.3376384	-6.96444	-1.9652015	-0.14164007	4.904059	7.7396717	0.4433843	-1.011236	-0.9283668	-2.6166608	2.17163
-44.12057	-22.01696	-5.2252655	-9.307549	7.067772	-0.5255716	-8.755583	23.608301	-8.634837	9.475928	-4.072346	2.728675	1.3014987	7.345996	-15.671066	-8.797399	-0.3945431	3.3549085	13.489874	-4.0977206	1.8447262	-1.9001817	2.706251	-3.8582895	0.3058046	-0.25860345	1.7417938	2.0573945	0.00043052435
72.28373	-25.518707	-18.9264	4.683113	11.3008795	8.26476	-0.2145845	-11.975315	8.313975	-2.3331707	-7.7094254	-4.680882	-6.5932264	-0.6828283	1.2668116	1.6265318	-1.0917102	0.105469435	-2.6973183	-4.178403	-3.4596744	-2.779936	-4.745063	-6.290367	-0.6733202	-0.3484006	-1.236397	8.295143	0.33194876
