-5.215849418512868851e+01	-4.286122967873084555e+00	-6.238173552872321181e+01	9.016936261530544172e+00	-8.756956559722866018e+00	-1.426290171077149971e+01	-7.566631337336116481e+00	7.725663147366956807e+00	3.517032201785452283e+00	-5.429980814382641796e+00	1.062108572268141238e+01	1.796025926970999720e+00	1.770689824023419590e+01
-6.542928516489681101e+01	-1.124622836324493669e+00	-2.604413806740133097e+01	-3.267732759859179659e+00	-6.751449828776013184e+00	2.101989462715645018e+00	2.983630621300773278e+00	2.918201294781504362e+00	6.908286469130596963e+00	-2.264642959609252060e+01	1.013828854322740902e+01	-6.895247897596820330e+00	1.284518448418611314e+01
-4.520493712938636577e+01	-7.214924833493250311e+00	-6.232988506218293168e+01	1.076277892083476395e+01	-8.465665369961053344e+00	-1.662411750740454508e+01	-6.833158725147861823e+00	3.267412356977277721e+00	8.395795448609055356e+00	-7.024912571474602352e+00	1.076827475577894333e+01	-3.402047424972947098e+00	1.424620123778407077e+01
-5.114967544030319146e+01	1.809765966361518652e+00	-6.878708421961957242e+01	1.559503768523336475e+01	-4.659343336798478674e+00	-1.777016935016660071e+01	-3.621900180120817492e+00	8.033871632535376506e+00	-1.956917746196854546e-01	-5.373712325063718431e+00	1.437767179928118999e+01	-2.925389407193244029e+00	1.701784872621759348e+01
-5.879953591328464313e+01	-1.178748321217648964e+01	1.065012100358782909e+01	-1.578802343823632981e+01	1.652423603921854500e+00	5.374583660597008539e+00	1.223985462819620507e+00	1.355191983136651679e+00	-5.962733853925379357e+00	-1.207402037409191031e+01	-4.805805177121600380e+00	-7.917473771360453938e+00	-1.143692181399045182e+01
-6.223481879441055042e+01	-1.270705714564822131e+01	2.280203613312622934e+01	-2.106963064263115371e+01	2.919776288479556392e+00	1.100817809239056189e+01	5.090983278337806617e+00	-6.165385936000595812e+00	2.931534433584824573e+00	-1.020233739501509440e+01	-6.175935347171924938e+00	-5.939792981225354040e+00	-8.605436871944455390e+00
-6.179050378323913861e+01	-1.094296485054240975e+01	3.073289314780158321e+01	-2.076051891904327107e+01	2.893530309439933834e+00	1.608833493122558167e+01	1.268782838845646310e+01	-1.937103007638721408e+01	1.414536462929705785e+01	-4.986464979030755806e+00	2.772683747491730077e+00	-8.897425818618065918e+00	1.610946836508695856e+00
-5.965244843466450675e+01	-1.697590895389907928e+01	1.374574026813441208e+01	-2.992105561967639815e+01	8.620529688192045015e+00	4.133267259613508493e+00	7.034759393441696318e+00	-1.430976387763015190e+01	3.349882439562056113e+00	5.000760995020513633e+00	-7.643346458795321041e+00	1.258724382890901516e+01	-4.705574020421862791e+00
-5.749798980383196323e+01	-1.970410026099217404e+01	1.011369529746058227e+01	-2.999898212238066364e+01	7.575707441891627703e+00	2.164610729165076020e+00	-3.088673193733295186e+00	-9.577997809474339874e+00	2.034018924521042049e+00	-2.113999191239876119e+00	-8.774397107037277266e+00	1.354914088214821710e+01	-5.590472436524391853e+00
-4.970798698257991788e+01	-2.592834317119509180e+01	9.059645604410075492e+00	-2.760022502053873694e+01	6.675522810001457863e+00	5.118803071727795473e-01	1.426958684176607539e+00	-1.982352436870113621e+01	1.013912501814870737e+01	6.523746700922131936e+00	-2.755070256975078458e+00	6.423412932448983703e+00	-1.774206515352165336e+00
