3.190747649358049304e-02	3.414411793581400456e+00	-1.819227585185692053e+00	-3.809977351764290088e+00	-5.535982579833746003e-02	4.926654208534508306e-01	-1.535264320018328466e+00	-1.701817909140625584e+00	-4.973869017433668605e-02	1.011699676885937205e+00	2.856375152310580701e-01	-1.060184340912429413e+00	-1.655483271235468901e-01	-2.339038876703431746e-01	-5.408581605735984787e-01	8.386737405201122320e-01	2.506934944873102089e-01	7.951642053349523565e-01	-8.869162887430769027e-02	-4.065167963517311023e-01	-9.044415716813951622e-01	9.334724628158861393e-01	2.515538987817926286e-01	2.834476840215622295e-01	5.126059972679741783e-01	1.080661671560383813e-01	-8.714766382089508268e-01	-7.948862005553998522e-02	-3.550284209457869183e-02
7.560465762141735935e-01	-1.287203601421816446e+00	4.776116242294602965e-01	-2.880055554663758954e+00	-1.535579417094690369e+00	-1.539753533796480278e+00	5.566366820484919958e-02	-1.049224679471820465e-01	4.849976700641258076e-01	5.057597768604745747e-01	-3.449876559792015018e-01	-9.916697338169074838e-01	-6.631250563408015442e-01	-1.176604504823695940e+00	-1.510733766068516504e+00	-7.314469511088965703e-01	-5.091327501641577102e-01	-9.331278882311160316e-01	1.560413230474099466e-01	2.722531262767378113e-01	1.201612817775901121e+00	3.871994845715545086e-01	1.024830848652452442e+00	3.077746897009074889e-01	6.365018845856164065e-01	3.598289903091447112e-02	2.000914692424835550e-01	-5.898373508820357047e-01	-3.436068848057696745e-02
-4.533928934663521204e+00	1.013739266498765224e+00	1.006880968289114220e+00	-3.055368698869676880e+00	-2.205311241278081535e+00	7.052936593014763611e-01	5.600151277426602681e-01	-6.895266326091921139e-01	3.219557122450131259e-01	1.034282242995682166e+00	-9.346387363411924332e-01	-3.285625800128273988e-01	-6.183270990533920597e-02	-4.068963938825842508e-01	1.041571400783329215e+00	2.574504611480980532e-01	-3.806968927311739637e-01	2.982673735174826840e-02	-7.244758013583131595e-02	4.087337187390185922e-01	1.128064459241187700e+00	6.584585352077141351e-01	1.397174195627059745e-01	8.480948848002118901e-01	-2.304151195736403035e-01	6.848990022792557086e-01	9.180682575328934225e-02	2.528925798873017938e-01	-1.315617490564199576e-01
4.372212238305810961e-01	7.401668783417904685e+00	-3.843762102060166441e+00	-3.677053849392889484e-01	-9.710403971181965632e-01	-8.778036629041864325e-01	3.595929822443649226e-01	7.770926320283341737e-02	6.938155844636211267e-01	-2.681484542040867280e-01	4.093659726098455298e-01	-1.527102312040099941e+00	7.267995790207890661e-01	3.925243805443875411e-01	8.574837961183133794e-01	8.107646861788361248e-01	-7.924391638259311102e-03	6.218938548703266678e-01	6.025784677885965834e-01	-7.099256017789010720e-01	-6.831366169501718044e-01	4.183154780518046345e-01	7.746716154737749438e-01	1.487223014862738335e+00	5.096825143135530478e-01	6.715515030918723927e-01	-6.505652496620670799e-01	7.667663337642512122e-02	2.196005045364585462e-01
-2.635776084167540390e+00	-3.426762329410053987e+00	2.308830376318847521e-01	3.775811837055383924e-01	-1.275172292353157211e+00	-1.369270398642384867e+00	4.357160869051806551e-01	-2.152664896066989186e-01	-1.754246501733969454e+00	-1.049260271828992730e+00	-1.010351144786376221e+00	-1.367316933719250560e+00	2.241556269437801896e-01	-9.071627949869164320e-01	-1.302756922246652849e+00	5.189267224667510892e-01	-1.713805147534100071e+00	-1.236527649700623455e+00	8.854731722157370422e-02	5.243635529460560774e-01	-1.053966049330382182e+00	-3.418733637687619842e-01	-5.093649123997604500e-01	-7.558626026212325599e-02	1.286548933813424611e+00	-8.608110905233029575e-02	6.138593901390795304e-01	-1.420157209160149425e-01	-3.852329958668269660e-01
3.332459504679072815e+00	-5.245426019076536939e+00	3.855858847923053778e-01	2.457827557699674148e-01	-6.271927893135853527e-01	-1.574923528031149766e+00	7.088658615057034096e-01	1.550644421222114322e-01	-8.872307238360870318e-01	3.135710402130971741e-01	9.174072414802404429e-01	-9.112930501469865829e-01	4.049969502113427433e-01	-9.547934189524418525e-01	-1.101524848086201214e+00	2.650803561110103290e-01	-1.998022154105671966e+00	5.003551042495625323e-01	-1.319772508080549356e+00	-4.783050612988139494e-01	-4.287211742978495610e-01	4.245764012914407526e-01	2.209725852093903098e-01	-7.508045480826001927e-02	-8.888586258618192959e-01	3.620110579029193199e-01	-7.582794753793101195e-02	1.169491240888333033e-01	5.393586905780645147e-01
5.994817747862414947e+00	-5.338489948916949501e+00	1.243681191227536953e+00	-9.515993186686162453e-01	-1.909678169968409334e+00	-9.715748422420417141e-01	2.507322572440224828e+00	1.260454457148975971e+00	-2.591635075931605137e+00	-3.218985486981930655e-01	-1.361230550524308747e+00	-2.659986964435907986e+00	9.702869719782857283e-01	-2.925737477689664967e-01	8.630003167581813406e-01	1.264610177525508361e-01	4.285468150333185400e-01	1.935597597031104844e-01	-1.551126288034678335e+00	-1.264763408825828828e+00	-9.875085612461544926e-01	4.536753572756559993e-01	-1.215762872708354703e+00	1.383063478167216587e-01	-6.795496158656399999e-01	8.634229187410691342e-02	-9.441703353031795087e-01	7.885477944875015632e-01	-1.154493296716748274e+00
1.410921197753825496e+01	-4.985500616623962600e+00	-4.278353413776068592e+00	-1.564872322347551581e+00	1.963005693239709137e-01	3.780867376470866126e-01	1.275093589407631844e+00	-7.683113193467228097e-01	-1.396434177131740562e+00	2.179421442170532242e+00	9.971476275512737297e-01	-5.746446257103592359e-01	6.202413707499689760e-02	-5.652070023124788900e-01	-1.050197898488549608e+00	-1.382565445193888465e+00	-4.310304762137630585e-01	-6.697330150804760018e-01	9.191956351381104229e-01	-1.232683734883488702e+00	6.315049817057045711e-01	-2.342279365243720157e-01	-4.272944803731898444e-01	-7.698592506891106801e-02	7.859631590882482088e-02	-2.672339334972461539e-02	1.454104509927184041e-01	9.442790910515580505e-01	1.098395241849816850e+00
1.176662020146464549e+01	-2.697417488805768038e+00	-2.414711839497153623e+00	-9.399422134091449665e-01	1.316485048536711000e+00	-1.266157066065954240e+00	-8.035637826162607134e-01	-5.984364784602774767e-01	-6.766426571292870618e-01	2.829066630691235762e+00	7.523206258504606669e-01	1.071251002533331852e-02	3.842638420463377891e-01	-7.830880211760152809e-01	-2.665127068226842422e-01	-5.720000877140511975e-01	2.067066632200845744e-01	-7.182543271818301323e-01	5.546251685168535062e-01	4.855372215986398787e-01	8.714826876777111986e-01	1.253420887590697974e-01	-1.014631990890350499e+00	1.630120628581055719e-01	1.340362783976663197e+00	-1.406124778848389933e+00	-8.678339094510035823e-01	2.074007640874943603e-01	8.693207609073462239e-01
1.392665343453022686e+01	-3.111149352659113632e+00	-1.541339693357724139e+00	4.889371252163732806e-01	-3.784139441035893614e-01	5.307887174637134775e-01	3.143392148468612035e+00	1.005689032598340082e+00	-1.432299250559841752e+00	1.607207204630799025e+00	-1.272846960886311107e+00	-1.645741877155814770e+00	1.846686333954495218e+00	1.197353706220680936e+00	-4.833232240814030467e-01	-4.808163148405436571e-01	1.444669101775434283e+00	-9.438551437086038776e-02	1.044435260970695944e+00	9.547079407126812800e-02	6.591518324000612550e-01	4.302777985839253971e-01	-5.291412201587547548e-01	1.037318943289407824e-01	-1.039972422886058290e+00	1.190025110520468860e-01	4.861891399339612896e-01	7.916609502729292647e-01	-7.027602905657152066e-01
