Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.795085072517395	0.44928544759750366
LGR6	-	-	-	-	NA	classA	0.5054234862327576	0.5476519465446472
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6584269404411316	0.6377446055412292
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5825201272964478	0.7859385013580322
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.5173723697662354	0.5482349395751953
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6382442712783813	0.67799973487854
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	0.6296353340148926	0.7368279695510864
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4865368604660034	0.8882805109024048
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.48032474517822266	0.9032186269760132
ADGRF1	-	-	-	-	NA	classB	0.6766294836997986	0.6547935009002686
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4975815415382385	0.8822982311248779
LGR5	-	-	-	-	NA	classA	0.47388380765914917	0.5725158452987671
ADGRE1	-	-	-	-	NA	classB	0.39169472455978394	0.9410276412963867
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4886346459388733	0.8794717788696289
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.48424890637397766	0.8859173059463501
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6489732265472412	0.6574146151542664
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4658312201499939	0.8910562992095947
TAS1R3	-	-	-	-	NA	classC	0.6222330331802368	0.7536062002182007
TAS1R1	-	-	-	-	NA	classC	0.54155033826828	0.8429628610610962
TAS1R2	-	-	-	-	NA	classC	0.5758724212646484	0.8046776056289673
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4083724319934845	0.9336108565330505
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.37874913215637207	0.9434140920639038
GPR156	-	-	-	-	NA	classC	1.0	0.16877153515815735
ADGRG7	-	-	-	-	NA	classB	0.6205872297286987	0.7021224498748779
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.786712646484375	0.48661571741104126
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5324645638465881	0.4683781564235687
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.39821329712867737	0.6389020681381226
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.3851625323295593	0.644571840763092
GPR149	-	-	-	-	NA	classA	0.9597664475440979	0.0
ADGRF2	-	-	-	-	NA	classB	0.7952581644058228	0.5353052616119385
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.682305097579956	0.5757814049720764
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.4775354862213135	0.5099402070045471
