Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	0.5047742128372192	0.5828092098236084
LGR6	-	-	-	-	NA	classA	0.3898047208786011	0.44688987731933594
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	0.3177412450313568	0.7173653244972229
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	0.4962500333786011	0.6496725082397461
LGR4	-	-	-	-	Class A Orphans	classA	0.3862231373786926	0.48159778118133545
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	0.6061961650848389	0.5543692111968994
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	0.3607199788093567	0.7624666690826416
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	0.13752199709415436	0.9150905609130859
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.05489093065261841	1.0
ADGRF1	-	-	-	-	NA	classB	0.544912576675415	0.6400840282440186
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.09486514329910278	0.9591143727302551
LGR5	-	-	-	-	NA	classA	0.3639329969882965	0.44444820284843445
ADGRE1	-	-	-	-	NA	classB	0.18213558197021484	0.7834116816520691
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	0.16732586920261383	0.8829678297042847
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.17564763128757477	0.9251161217689514
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	0.38122624158859253	0.7176790833473206
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.16843584179878235	0.8740976452827454
TAS1R3	-	-	-	-	NA	classC	0.35571885108947754	0.8448910117149353
TAS1R1	-	-	-	-	NA	classC	0.2652221918106079	0.8962289094924927
TAS1R2	-	-	-	-	NA	classC	0.3191004991531372	0.8205845952033997
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	0.183395653963089	0.8029645681381226
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	0.13489675521850586	0.8256098031997681
GPR156	-	-	-	-	NA	classC	0.947050929069519	0.273257851600647
ADGRG7	-	-	-	-	NA	classB	0.3974399268627167	0.6277539730072021
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5848327279090881	0.5415357947349548
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	0.5486997961997986	0.3001747131347656
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	0.27096542716026306	0.42960304021835327
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	0.3128603398799896	0.40940627455711365
GPR149	-	-	-	-	NA	classA	1.0	0.1303078830242157
ADGRF2	-	-	-	-	NA	classB	0.6642063856124878	0.621725857257843
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.4900791645050049	0.5519294738769531
