Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.8185150623321533	0.4149115979671478
LGR6	-	-	-	-	NA	classA	0.5566884279251099	0.4424716532230377
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6644931435585022	0.6124423146247864
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5940381288528442	0.7409318685531616
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.5644423961639404	0.4501594603061676
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6559990644454956	0.6340098977088928
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.616428017616272	0.7587630152702332
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4877464473247528	0.871730625629425
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.4839269816875458	0.8795154094696045
ADGRF1	-	-	-	-	NA	classB	0.688508152961731	0.6571044921875
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.4942735433578491	0.8700491189956665
LGR5	-	-	-	-	NA	classA	0.5174762606620789	0.49023276567459106
ADGRE1	-	-	-	-	NA	classB	0.43889349699020386	0.8788802623748779
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4771718978881836	0.8861874938011169
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.4782108962535858	0.8789752721786499
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.655083417892456	0.6367421746253967
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.46467018127441406	0.8893146514892578
TAS1R3	-	-	-	-	NA	classC	0.5957491397857666	0.7863701581954956
TAS1R1	-	-	-	-	NA	classC	0.5247881412506104	0.8654800057411194
TAS1R2	-	-	-	-	NA	classC	0.5568069219589233	0.8397214412689209
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4419613778591156	0.8738350868225098
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.41022276878356934	0.8842359781265259
GPR156	-	-	-	-	NA	classC	1.0	0.12291702628135681
ADGRG7	-	-	-	-	NA	classB	0.6251116991043091	0.6979156732559204
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7986800670623779	0.4512639045715332
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5767882466316223	0.4145401120185852
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.4352114796638489	0.5776897668838501
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.43126362562179565	0.5798561573028564
GPR149	-	-	-	-	NA	classA	0.9429121017456055	0.0
ADGRF2	-	-	-	-	NA	classB	0.7876783013343811	0.5670973062515259
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.696321964263916	0.5350664854049683
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5142343044281006	0.46460944414138794
ADGRF4	-	-	-	-	NA	classB	0.6771293878555298	0.649489164352417
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.4704282879829407	0.48525992035865784
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5533148646354675	0.657447874546051
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7778794765472412	0.49565213918685913
ADGRL4	-	-	-	-	NA	classB	0.5077211260795593	0.8515090942382812
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6060189008712769	0.6389480233192444
ADGRE3	-	-	-	-	NA	classB	0.42150065302848816	0.8732685446739197
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5977339744567871	0.6389733552932739
GPR50	-	-	-	-	NA	classA	0.40850192308425903	0.34114211797714233
GPR37	Coupled	-	-	-	Class A Orphans	classA	0.6466681957244873	0.12622061371803284
GPR153	-	-	-	-	NA	classA	0.8095545768737793	0.10596534609794617
GPR107	-	-	-	-	NA	Other	0.8444896340370178	0.4269634783267975
