Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6533555388450623	0.6245255470275879
LGR6	-	-	-	-	NA	classA	0.5743324160575867	0.4578624665737152
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5375896692276001	0.7744803428649902
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.43254274129867554	0.7956380844116211
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.5658513903617859	0.4685625433921814
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.508224368095398	0.6710643768310547
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.40094101428985596	0.8048498630523682
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.36866411566734314	0.7954782247543335
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.3679189682006836	0.8001657128334045
ADGRF1	-	-	-	-	NA	classB	0.5300735235214233	0.8162308931350708
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.36570754647254944	0.7934670448303223
LGR5	-	-	-	-	NA	classA	0.5386289954185486	0.4657943844795227
ADGRE1	-	-	-	-	NA	classB	0.3661844730377197	0.9048588275909424
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.35404542088508606	0.8168839812278748
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.34691953659057617	0.8103774189949036
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.48127734661102295	0.8302827477455139
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.3465689718723297	0.815657377243042
TAS1R3	-	-	-	-	NA	classC	0.3757300078868866	0.8645827770233154
TAS1R1	-	-	-	-	NA	classC	0.3118079900741577	0.90084308385849
TAS1R2	-	-	-	-	NA	classC	0.34725138545036316	0.8703560829162598
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.34078845381736755	0.9524848461151123
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.34387239813804626	0.9199900031089783
GPR156	-	-	-	-	NA	classC	0.9999999403953552	0.23739871382713318
ADGRG7	-	-	-	-	NA	classB	0.45692014694213867	0.8556073904037476
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7279419898986816	0.565632700920105
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5911717414855957	0.38215774297714233
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.4583354890346527	0.4483982026576996
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.4560532569885254	0.449532687664032
GPR149	-	-	-	-	NA	classA	0.9240174293518066	0.09775492548942566
ADGRF2	-	-	-	-	NA	classB	0.5338546633720398	0.7960968017578125
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6289873719215393	0.609939694404602
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5330592393875122	0.41025030612945557
ADGRF4	-	-	-	-	NA	classB	0.4756071865558624	0.8369665741920471
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.4905511438846588	0.4236869215965271
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5033426880836487	0.6923152208328247
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6101369261741638	0.7043941020965576
ADGRL4	-	-	-	-	NA	classB	0.36052417755126953	0.945115864276886
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5442442893981934	0.6703749895095825
ADGRE3	-	-	-	-	NA	classB	0.35046595335006714	0.9284690022468567
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5133649706840515	0.7003222703933716
GPR50	-	-	-	-	NA	classA	0.41831284761428833	0.3476971387863159
GPR37	Coupled	-	-	-	Class A Orphans	classA	0.6247210502624512	0.23654305934906006
GPR153	-	-	-	-	NA	classA	0.7758699655532837	0.14734035730361938
GPR107	-	-	-	-	NA	Other	0.784022331237793	0.505342960357666
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	0.4495485723018646	0.7093468308448792
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.4955568015575409	0.7355584502220154
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.5183104276657104	0.14482329785823822
GPR162	-	-	-	-	NA	classA	0.7905672788619995	0.13206510245800018
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.4539172053337097	0.7397484183311462
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.4906994700431824	0.7365478277206421
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.4479021728038788	0.7677344083786011
ADRA1D	Not-coupled	-	-	-	Adrenoceptors	classA	0.5286669731140137	0.12986235320568085
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.4350391924381256	0.7858932018280029
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6746655702590942	0.600065290927887
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.4436292350292206	0.7007788419723511
PTH2R	-	-	-	-	NA	classB	0.3961655795574188	0.7506089806556702
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.43312177062034607	0.8679561018943787
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	0.6526559591293335	0.05003798007965088
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.42662811279296875	0.798564076423645
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.4923669099807739	0.12180107831954956
GPR161	-	-	-	-	NA	classA	0.5372780561447144	0.16231569647789001
ADGRG5	-	-	-	-	NA	classB	0.38425612449645996	0.903051495552063
NPFFR2	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.37847790122032166	0.24390435218811035
ADRA1B	Not-coupled	-	-	-	Adrenoceptors	classA	0.4870465397834778	0.13964879512786865
GPR176	-	-	-	-	NA	classA	0.5315937995910645	0.1523720622062683
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	0.41145509481430054	0.23944833874702454
GPR135	-	-	-	-	NA	classA	0.47460615634918213	0.13730551302433014
PTGER4	Coupled	-	Coupled	-	Prostanoid receptors	classA	0.549457848072052	0.1322030872106552
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	0.4836771488189697	0.12395903468132019
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	0.45723024010658264	0.18869549036026
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.47933048009872437	0.11632458865642548
GPR37L1	Coupled	-	-	-	Class A Orphans	classA	0.4582073986530304	0.29892003536224365
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.39384880661964417	0.1521492302417755
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.4476526379585266	0.13483984768390656
OPN4	Coupled	-	-	-	Class A Orphans	classA	0.49811851978302	0.15586642920970917
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.2780669331550598	0.8436751365661621
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.47560781240463257	0.12260551750659943
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	0.4049715995788574	0.16078437864780426
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	0.29478776454925537	0.8240291476249695
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.61771559715271	0.05003032088279724
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.4642459750175476	0.10251730680465698
GPR152	-	-	-	-	NA	classA	0.43466106057167053	0.28042277693748474
RXFP3	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.36183178424835205	0.24339598417282104
ADCYAP1R1	Not-coupled	-	-	-	VIP and PACAP receptors	classB	0.2605349123477936	0.8563220500946045
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.29910990595817566	0.7994512319564819
ADRA1A	Not-coupled	-	Not-coupled	-	Adrenoceptors	classA	0.4376539885997772	0.12156015634536743
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3929651379585266	0.15294912457466125
TACR3	Not-coupled	-	-	-	Tachykinin receptors	classA	0.29685860872268677	0.25687018036842346
ADRA2A	Coupled	-	Coupled	-	Adrenoceptors	classA	0.484638512134552	0.15271252393722534
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.26812803745269775	0.8216897249221802
GPR142	-	-	-	-	NA	classA	0.631827175617218	0.0
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	0.4255099594593048	0.15709197521209717
CALCRL	-	-	-	-	NA	classB	0.31525421142578125	0.8119098544120789
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3474670648574829	0.17276254296302795
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.4382193684577942	0.10162588953971863
ADGRE4P	-	-	-	-	NA	classB	0.1837921440601349	1.0
VIPR1	Coupled	-	Coupled	-	VIP and PACAP receptors	classB	0.29728466272354126	0.7996807098388672
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.41006383299827576	0.04652276635169983
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	0.4212789833545685	0.15146437287330627
ADRA2B	Coupled	-	Coupled	-	Adrenoceptors	classA	0.46866747736930847	0.1415405124425888
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	0.26346445083618164	0.2148514986038208
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.4390406012535095	0.10641859471797943
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.31799548864364624	0.24307270348072052
HRH3	Coupled	-	-	-	Histamine receptors	classA	0.40274131298065186	0.15415655076503754
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	0.18972378969192505	0.3112412095069885
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.2885266840457916	0.7569428086280823
