DimR	Family	Layer	Score
tSNE	Histamine receptors	5	0.027
tSNE	Histamine receptors	7	0.021
tSNE	Histamine receptors	15	0.021
tSNE	Histamine receptors	29	0.02
tSNE	Histamine receptors	17	0.018
tSNE	Histamine receptors	30	0.018
tSNE	Histamine receptors	12	0.008
tSNE	Histamine receptors	11	0.006
tSNE	Histamine receptors	2	0.006
tSNE	Histamine receptors	27	0.006
tSNE	Histamine receptors	23	0.006
tSNE	Histamine receptors	33	0.005
tSNE	Histamine receptors	10	0.004
tSNE	Histamine receptors	9	0.004
tSNE	Histamine receptors	31	0.004
tSNE	Histamine receptors	26	0.004
tSNE	Histamine receptors	13	0.004
tSNE	Histamine receptors	18	0.002
tSNE	Histamine receptors	25	0.0
tSNE	Histamine receptors	32	0.0
tSNE	Histamine receptors	3	0.0
tSNE	Histamine receptors	4	0.0
tSNE	Histamine receptors	28	0.0
tSNE	Histamine receptors	6	0.0
tSNE	Histamine receptors	8	0.0
tSNE	Histamine receptors	24	0.0
tSNE	Histamine receptors	22	0.0
tSNE	Histamine receptors	21	0.0
tSNE	Histamine receptors	20	0.0
tSNE	Histamine receptors	19	0.0
tSNE	Histamine receptors	1	0.0
tSNE	Histamine receptors	16	0.0
tSNE	Histamine receptors	14	0.0
tSNE	Histamine receptors	0	0.0
