DimR	Family	Layer	Score
tSNE	Free fatty acid receptors	22	0.035
tSNE	Free fatty acid receptors	32	0.033
tSNE	Free fatty acid receptors	1	0.031
tSNE	Free fatty acid receptors	3	0.031
tSNE	Free fatty acid receptors	14	0.031
tSNE	Free fatty acid receptors	24	0.03
tSNE	Free fatty acid receptors	12	0.029
tSNE	Free fatty acid receptors	6	0.027
tSNE	Free fatty acid receptors	21	0.027
tSNE	Free fatty acid receptors	17	0.022
tSNE	Free fatty acid receptors	2	0.009
tSNE	Free fatty acid receptors	5	0.009
tSNE	Free fatty acid receptors	27	0.008
tSNE	Free fatty acid receptors	31	0.007
tSNE	Free fatty acid receptors	19	0.007
tSNE	Free fatty acid receptors	0	0.006
tSNE	Free fatty acid receptors	7	0.004
tSNE	Free fatty acid receptors	25	0.002
tSNE	Free fatty acid receptors	9	0.002
tSNE	Free fatty acid receptors	13	0.002
tSNE	Free fatty acid receptors	10	0.002
tSNE	Free fatty acid receptors	8	0.002
tSNE	Free fatty acid receptors	4	0.001
tSNE	Free fatty acid receptors	28	0.001
tSNE	Free fatty acid receptors	33	0.001
tSNE	Free fatty acid receptors	23	0.001
tSNE	Free fatty acid receptors	11	0.001
tSNE	Free fatty acid receptors	20	0.001
tSNE	Free fatty acid receptors	15	0.0
tSNE	Free fatty acid receptors	26	0.0
tSNE	Free fatty acid receptors	29	0.0
tSNE	Free fatty acid receptors	30	0.0
tSNE	Free fatty acid receptors	18	0.0
tSNE	Free fatty acid receptors	16	0.0
