DimR	Family	Layer	Score
tSNE	Class Frizzled GPCRs	0	0.086
tSNE	Class Frizzled GPCRs	21	0.086
tSNE	Class Frizzled GPCRs	1	0.076
tSNE	Class Frizzled GPCRs	17	0.074
tSNE	Class Frizzled GPCRs	3	0.074
tSNE	Class Frizzled GPCRs	22	0.067
tSNE	Class Frizzled GPCRs	4	0.065
tSNE	Class Frizzled GPCRs	10	0.061
tSNE	Class Frizzled GPCRs	6	0.053
tSNE	Class Frizzled GPCRs	30	0.052
tSNE	Class Frizzled GPCRs	2	0.04
tSNE	Class Frizzled GPCRs	26	0.026
tSNE	Class Frizzled GPCRs	7	0.021
tSNE	Class Frizzled GPCRs	18	0.021
tSNE	Class Frizzled GPCRs	25	0.018
tSNE	Class Frizzled GPCRs	19	0.016
tSNE	Class Frizzled GPCRs	8	0.016
tSNE	Class Frizzled GPCRs	24	0.015
tSNE	Class Frizzled GPCRs	28	0.012
tSNE	Class Frizzled GPCRs	5	0.011
tSNE	Class Frizzled GPCRs	20	0.011
tSNE	Class Frizzled GPCRs	9	0.008
tSNE	Class Frizzled GPCRs	31	0.007
tSNE	Class Frizzled GPCRs	29	0.005
tSNE	Class Frizzled GPCRs	32	0.004
tSNE	Class Frizzled GPCRs	27	0.003
tSNE	Class Frizzled GPCRs	16	0.001
tSNE	Class Frizzled GPCRs	11	0.001
tSNE	Class Frizzled GPCRs	15	0.001
tSNE	Class Frizzled GPCRs	23	0.001
tSNE	Class Frizzled GPCRs	13	0.001
tSNE	Class Frizzled GPCRs	14	0.001
tSNE	Class Frizzled GPCRs	33	0.001
tSNE	Class Frizzled GPCRs	12	0.0
