DimR	Family	Layer	Score
tSNE	Urotensin receptor	17	0.012
tSNE	Urotensin receptor	7	0.01
tSNE	Urotensin receptor	21	0.009
tSNE	Urotensin receptor	32	0.008
tSNE	Urotensin receptor	3	0.008
tSNE	Urotensin receptor	4	0.008
tSNE	Urotensin receptor	27	0.008
tSNE	Urotensin receptor	25	0.008
tSNE	Urotensin receptor	24	0.008
tSNE	Urotensin receptor	14	0.008
tSNE	Urotensin receptor	1	0.007
tSNE	Urotensin receptor	28	0.007
tSNE	Urotensin receptor	26	0.007
tSNE	Urotensin receptor	23	0.007
tSNE	Urotensin receptor	22	0.007
tSNE	Urotensin receptor	20	0.007
tSNE	Urotensin receptor	33	0.007
tSNE	Urotensin receptor	9	0.007
tSNE	Urotensin receptor	2	0.007
tSNE	Urotensin receptor	13	0.007
tSNE	Urotensin receptor	5	0.007
tSNE	Urotensin receptor	11	0.007
tSNE	Urotensin receptor	10	0.007
tSNE	Urotensin receptor	8	0.006
tSNE	Urotensin receptor	31	0.006
tSNE	Urotensin receptor	6	0.006
tSNE	Urotensin receptor	16	0.006
tSNE	Urotensin receptor	18	0.006
tSNE	Urotensin receptor	12	0.006
tSNE	Urotensin receptor	15	0.006
tSNE	Urotensin receptor	19	0.006
tSNE	Urotensin receptor	0	0.006
tSNE	Urotensin receptor	29	0.005
tSNE	Urotensin receptor	30	0.005
