DimR	Family	Layer	Score
tSNE	Chemokine receptors	14	0.046
tSNE	Chemokine receptors	1	0.045
tSNE	Chemokine receptors	24	0.043
tSNE	Chemokine receptors	12	0.041
tSNE	Chemokine receptors	0	0.037
tSNE	Chemokine receptors	21	0.037
tSNE	Chemokine receptors	6	0.037
tSNE	Chemokine receptors	17	0.024
tSNE	Chemokine receptors	2	0.024
tSNE	Chemokine receptors	10	0.022
tSNE	Chemokine receptors	13	0.02
tSNE	Chemokine receptors	20	0.016
tSNE	Chemokine receptors	11	0.015
tSNE	Chemokine receptors	15	0.015
tSNE	Chemokine receptors	16	0.014
tSNE	Chemokine receptors	28	0.014
tSNE	Chemokine receptors	18	0.012
tSNE	Chemokine receptors	30	0.012
tSNE	Chemokine receptors	23	0.012
tSNE	Chemokine receptors	4	0.011
tSNE	Chemokine receptors	29	0.01
tSNE	Chemokine receptors	22	0.01
tSNE	Chemokine receptors	32	0.008
tSNE	Chemokine receptors	5	0.008
tSNE	Chemokine receptors	3	0.006
tSNE	Chemokine receptors	25	0.006
tSNE	Chemokine receptors	8	0.004
tSNE	Chemokine receptors	33	0.004
tSNE	Chemokine receptors	9	0.003
tSNE	Chemokine receptors	27	0.002
tSNE	Chemokine receptors	7	0.002
tSNE	Chemokine receptors	19	0.001
tSNE	Chemokine receptors	31	0.001
tSNE	Chemokine receptors	26	0.0
