DimR	Family	Layer	Score
UMAP	Leukotriene receptors	0	0.025
UMAP	Leukotriene receptors	2	0.025
UMAP	Leukotriene receptors	3	0.023
UMAP	Leukotriene receptors	1	0.023
UMAP	Leukotriene receptors	4	0.019
UMAP	Leukotriene receptors	5	0.015
UMAP	Leukotriene receptors	10	0.013
UMAP	Leukotriene receptors	12	0.013
UMAP	Leukotriene receptors	11	0.013
UMAP	Leukotriene receptors	23	0.011
UMAP	Leukotriene receptors	24	0.009
UMAP	Leukotriene receptors	28	0.005
UMAP	Leukotriene receptors	32	0.003
UMAP	Leukotriene receptors	27	0.003
UMAP	Leukotriene receptors	26	0.003
UMAP	Leukotriene receptors	29	0.003
UMAP	Leukotriene receptors	31	0.002
UMAP	Leukotriene receptors	33	0.002
UMAP	Leukotriene receptors	30	0.001
UMAP	Leukotriene receptors	6	0.001
UMAP	Leukotriene receptors	18	0.0
UMAP	Leukotriene receptors	19	0.0
UMAP	Leukotriene receptors	20	0.0
UMAP	Leukotriene receptors	21	0.0
UMAP	Leukotriene receptors	22	0.0
UMAP	Leukotriene receptors	16	0.0
UMAP	Leukotriene receptors	15	0.0
UMAP	Leukotriene receptors	25	0.0
UMAP	Leukotriene receptors	14	0.0
UMAP	Leukotriene receptors	13	0.0
UMAP	Leukotriene receptors	9	0.0
UMAP	Leukotriene receptors	8	0.0
UMAP	Leukotriene receptors	7	0.0
UMAP	Leukotriene receptors	17	0.0
