DimR	Family	Layer	Score
UMAP	Endothelin receptors	22	0.014
UMAP	Endothelin receptors	15	0.014
UMAP	Endothelin receptors	14	0.013
UMAP	Endothelin receptors	25	0.012
UMAP	Endothelin receptors	30	0.011
UMAP	Endothelin receptors	33	0.01
UMAP	Endothelin receptors	32	0.01
UMAP	Endothelin receptors	31	0.01
UMAP	Endothelin receptors	29	0.01
UMAP	Endothelin receptors	27	0.01
UMAP	Endothelin receptors	26	0.01
UMAP	Endothelin receptors	16	0.009
UMAP	Endothelin receptors	21	0.009
UMAP	Endothelin receptors	20	0.009
UMAP	Endothelin receptors	19	0.009
UMAP	Endothelin receptors	18	0.009
UMAP	Endothelin receptors	17	0.009
UMAP	Endothelin receptors	8	0.009
UMAP	Endothelin receptors	13	0.009
UMAP	Endothelin receptors	2	0.009
UMAP	Endothelin receptors	3	0.008
UMAP	Endothelin receptors	1	0.008
UMAP	Endothelin receptors	4	0.007
UMAP	Endothelin receptors	7	0.006
UMAP	Endothelin receptors	9	0.005
UMAP	Endothelin receptors	10	0.005
UMAP	Endothelin receptors	11	0.005
UMAP	Endothelin receptors	12	0.005
UMAP	Endothelin receptors	23	0.004
UMAP	Endothelin receptors	0	0.001
UMAP	Endothelin receptors	24	0.0
UMAP	Endothelin receptors	6	0.0
UMAP	Endothelin receptors	28	0.0
UMAP	Endothelin receptors	5	0.0
