DimR	Family	Layer	Score
tSNE	Bombesin receptors	17	0.023
tSNE	Bombesin receptors	29	0.02
tSNE	Bombesin receptors	14	0.016
tSNE	Bombesin receptors	11	0.015
tSNE	Bombesin receptors	32	0.015
tSNE	Bombesin receptors	4	0.015
tSNE	Bombesin receptors	28	0.015
tSNE	Bombesin receptors	23	0.015
tSNE	Bombesin receptors	27	0.014
tSNE	Bombesin receptors	20	0.014
tSNE	Bombesin receptors	33	0.014
tSNE	Bombesin receptors	5	0.014
tSNE	Bombesin receptors	10	0.013
tSNE	Bombesin receptors	13	0.013
tSNE	Bombesin receptors	25	0.013
tSNE	Bombesin receptors	8	0.012
tSNE	Bombesin receptors	0	0.012
tSNE	Bombesin receptors	16	0.012
tSNE	Bombesin receptors	15	0.011
tSNE	Bombesin receptors	7	0.011
tSNE	Bombesin receptors	30	0.001
tSNE	Bombesin receptors	6	0.0
tSNE	Bombesin receptors	2	0.0
tSNE	Bombesin receptors	31	0.0
tSNE	Bombesin receptors	3	0.0
tSNE	Bombesin receptors	9	0.0
tSNE	Bombesin receptors	1	0.0
tSNE	Bombesin receptors	26	0.0
tSNE	Bombesin receptors	18	0.0
tSNE	Bombesin receptors	24	0.0
tSNE	Bombesin receptors	12	0.0
tSNE	Bombesin receptors	21	0.0
tSNE	Bombesin receptors	19	0.0
tSNE	Bombesin receptors	22	0.0
