DimR	Family	Layer	Score
tSNE	QRFP receptor	0	0.009
tSNE	QRFP receptor	6	0.009
tSNE	QRFP receptor	21	0.009
tSNE	QRFP receptor	12	0.009
tSNE	QRFP receptor	16	0.009
tSNE	QRFP receptor	27	0.008
tSNE	QRFP receptor	4	0.008
tSNE	QRFP receptor	24	0.008
tSNE	QRFP receptor	23	0.008
tSNE	QRFP receptor	28	0.008
tSNE	QRFP receptor	32	0.008
tSNE	QRFP receptor	14	0.008
tSNE	QRFP receptor	26	0.007
tSNE	QRFP receptor	1	0.007
tSNE	QRFP receptor	22	0.007
tSNE	QRFP receptor	20	0.007
tSNE	QRFP receptor	25	0.007
tSNE	QRFP receptor	33	0.007
tSNE	QRFP receptor	13	0.007
tSNE	QRFP receptor	11	0.007
tSNE	QRFP receptor	10	0.007
tSNE	QRFP receptor	9	0.007
tSNE	QRFP receptor	5	0.007
tSNE	QRFP receptor	3	0.007
tSNE	QRFP receptor	2	0.007
tSNE	QRFP receptor	18	0.006
tSNE	QRFP receptor	19	0.006
tSNE	QRFP receptor	15	0.006
tSNE	QRFP receptor	8	0.006
tSNE	QRFP receptor	7	0.006
tSNE	QRFP receptor	31	0.006
tSNE	QRFP receptor	29	0.005
tSNE	QRFP receptor	30	0.005
tSNE	QRFP receptor	17	0.005
