DimR	Family	Layer	Score
tSNE	Formylpeptide receptors	15	0.02
tSNE	Formylpeptide receptors	19	0.017
tSNE	Formylpeptide receptors	26	0.016
tSNE	Formylpeptide receptors	4	0.015
tSNE	Formylpeptide receptors	22	0.015
tSNE	Formylpeptide receptors	2	0.014
tSNE	Formylpeptide receptors	5	0.014
tSNE	Formylpeptide receptors	32	0.014
tSNE	Formylpeptide receptors	14	0.013
tSNE	Formylpeptide receptors	3	0.013
tSNE	Formylpeptide receptors	24	0.013
tSNE	Formylpeptide receptors	1	0.013
tSNE	Formylpeptide receptors	31	0.013
tSNE	Formylpeptide receptors	0	0.012
tSNE	Formylpeptide receptors	21	0.012
tSNE	Formylpeptide receptors	12	0.012
tSNE	Formylpeptide receptors	8	0.012
tSNE	Formylpeptide receptors	6	0.012
tSNE	Formylpeptide receptors	18	0.011
tSNE	Formylpeptide receptors	7	0.011
tSNE	Formylpeptide receptors	29	0.001
tSNE	Formylpeptide receptors	30	0.001
tSNE	Formylpeptide receptors	17	0.001
tSNE	Formylpeptide receptors	23	0.0
tSNE	Formylpeptide receptors	20	0.0
tSNE	Formylpeptide receptors	25	0.0
tSNE	Formylpeptide receptors	16	0.0
tSNE	Formylpeptide receptors	27	0.0
tSNE	Formylpeptide receptors	28	0.0
tSNE	Formylpeptide receptors	13	0.0
tSNE	Formylpeptide receptors	11	0.0
tSNE	Formylpeptide receptors	10	0.0
tSNE	Formylpeptide receptors	9	0.0
tSNE	Formylpeptide receptors	33	0.0
