DimR	Family	Layer	Score
PCA	Glycoprotein hormone receptors	0	0.081
PCA	Glycoprotein hormone receptors	24	0.075
PCA	Glycoprotein hormone receptors	20	0.075
PCA	Glycoprotein hormone receptors	19	0.075
PCA	Glycoprotein hormone receptors	13	0.075
PCA	Glycoprotein hormone receptors	8	0.07
PCA	Glycoprotein hormone receptors	14	0.069
PCA	Glycoprotein hormone receptors	16	0.063
PCA	Glycoprotein hormone receptors	17	0.06
PCA	Glycoprotein hormone receptors	15	0.057
PCA	Glycoprotein hormone receptors	7	0.056
PCA	Glycoprotein hormone receptors	18	0.044
PCA	Glycoprotein hormone receptors	5	0.036
PCA	Glycoprotein hormone receptors	33	0.033
PCA	Glycoprotein hormone receptors	4	0.032
PCA	Glycoprotein hormone receptors	28	0.028
PCA	Glycoprotein hormone receptors	12	0.026
PCA	Glycoprotein hormone receptors	6	0.026
PCA	Glycoprotein hormone receptors	3	0.026
PCA	Glycoprotein hormone receptors	25	0.024
PCA	Glycoprotein hormone receptors	26	0.022
PCA	Glycoprotein hormone receptors	21	0.021
PCA	Glycoprotein hormone receptors	2	0.018
PCA	Glycoprotein hormone receptors	29	0.018
PCA	Glycoprotein hormone receptors	30	0.018
PCA	Glycoprotein hormone receptors	31	0.017
PCA	Glycoprotein hormone receptors	32	0.017
PCA	Glycoprotein hormone receptors	1	0.013
PCA	Glycoprotein hormone receptors	22	0.008
PCA	Glycoprotein hormone receptors	23	0.008
PCA	Glycoprotein hormone receptors	10	0.008
PCA	Glycoprotein hormone receptors	11	0.008
PCA	Glycoprotein hormone receptors	9	0.008
PCA	Glycoprotein hormone receptors	27	0.003
