DimR	Family	Layer	Score
UMAP	Glucagon receptor family	0	0.034
UMAP	Glucagon receptor family	33	0.028
UMAP	Glucagon receptor family	32	0.027
UMAP	Glucagon receptor family	24	0.021
UMAP	Glucagon receptor family	3	0.018
UMAP	Glucagon receptor family	28	0.012
UMAP	Glucagon receptor family	30	0.007
UMAP	Glucagon receptor family	1	0.006
UMAP	Glucagon receptor family	31	0.006
UMAP	Glucagon receptor family	29	0.006
UMAP	Glucagon receptor family	26	0.005
UMAP	Glucagon receptor family	27	0.005
UMAP	Glucagon receptor family	2	0.004
UMAP	Glucagon receptor family	9	0.003
UMAP	Glucagon receptor family	5	0.003
UMAP	Glucagon receptor family	23	0.002
UMAP	Glucagon receptor family	11	0.001
UMAP	Glucagon receptor family	10	0.001
UMAP	Glucagon receptor family	6	0.001
UMAP	Glucagon receptor family	4	0.001
UMAP	Glucagon receptor family	25	0.001
UMAP	Glucagon receptor family	12	0.001
UMAP	Glucagon receptor family	18	0.0
UMAP	Glucagon receptor family	22	0.0
UMAP	Glucagon receptor family	21	0.0
UMAP	Glucagon receptor family	20	0.0
UMAP	Glucagon receptor family	19	0.0
UMAP	Glucagon receptor family	16	0.0
UMAP	Glucagon receptor family	15	0.0
UMAP	Glucagon receptor family	14	0.0
UMAP	Glucagon receptor family	13	0.0
UMAP	Glucagon receptor family	8	0.0
UMAP	Glucagon receptor family	7	0.0
UMAP	Glucagon receptor family	17	0.0
