DimR	Family	Layer	Score
UMAP	VIP and PACAP receptors	5	0.021
UMAP	VIP and PACAP receptors	9	0.019
UMAP	VIP and PACAP receptors	30	0.016
UMAP	VIP and PACAP receptors	32	0.014
UMAP	VIP and PACAP receptors	31	0.014
UMAP	VIP and PACAP receptors	29	0.014
UMAP	VIP and PACAP receptors	26	0.014
UMAP	VIP and PACAP receptors	27	0.014
UMAP	VIP and PACAP receptors	23	0.012
UMAP	VIP and PACAP receptors	3	0.01
UMAP	VIP and PACAP receptors	1	0.01
UMAP	VIP and PACAP receptors	0	0.008
UMAP	VIP and PACAP receptors	2	0.008
UMAP	VIP and PACAP receptors	15	0.007
UMAP	VIP and PACAP receptors	10	0.007
UMAP	VIP and PACAP receptors	12	0.007
UMAP	VIP and PACAP receptors	11	0.007
UMAP	VIP and PACAP receptors	22	0.007
UMAP	VIP and PACAP receptors	14	0.006
UMAP	VIP and PACAP receptors	21	0.004
UMAP	VIP and PACAP receptors	17	0.004
UMAP	VIP and PACAP receptors	20	0.004
UMAP	VIP and PACAP receptors	19	0.004
UMAP	VIP and PACAP receptors	18	0.004
UMAP	VIP and PACAP receptors	16	0.004
UMAP	VIP and PACAP receptors	13	0.004
UMAP	VIP and PACAP receptors	6	0.004
UMAP	VIP and PACAP receptors	8	0.003
UMAP	VIP and PACAP receptors	7	0.002
UMAP	VIP and PACAP receptors	25	0.001
UMAP	VIP and PACAP receptors	28	0.001
UMAP	VIP and PACAP receptors	4	0.001
UMAP	VIP and PACAP receptors	24	0.0
UMAP	VIP and PACAP receptors	33	0.0
