DimR	Family	Layer	Score
UMAP	Calcitonin receptors	9	0.022
UMAP	Calcitonin receptors	1	0.014
UMAP	Calcitonin receptors	3	0.014
UMAP	Calcitonin receptors	0	0.013
UMAP	Calcitonin receptors	2	0.013
UMAP	Calcitonin receptors	6	0.01
UMAP	Calcitonin receptors	24	0.009
UMAP	Calcitonin receptors	5	0.007
UMAP	Calcitonin receptors	28	0.007
UMAP	Calcitonin receptors	25	0.006
UMAP	Calcitonin receptors	32	0.005
UMAP	Calcitonin receptors	31	0.005
UMAP	Calcitonin receptors	30	0.005
UMAP	Calcitonin receptors	29	0.005
UMAP	Calcitonin receptors	27	0.005
UMAP	Calcitonin receptors	26	0.005
UMAP	Calcitonin receptors	33	0.005
UMAP	Calcitonin receptors	4	0.004
UMAP	Calcitonin receptors	16	0.003
UMAP	Calcitonin receptors	13	0.003
UMAP	Calcitonin receptors	7	0.003
UMAP	Calcitonin receptors	8	0.003
UMAP	Calcitonin receptors	10	0.003
UMAP	Calcitonin receptors	11	0.003
UMAP	Calcitonin receptors	12	0.003
UMAP	Calcitonin receptors	14	0.003
UMAP	Calcitonin receptors	18	0.003
UMAP	Calcitonin receptors	15	0.003
UMAP	Calcitonin receptors	22	0.003
UMAP	Calcitonin receptors	21	0.003
UMAP	Calcitonin receptors	20	0.003
UMAP	Calcitonin receptors	19	0.003
UMAP	Calcitonin receptors	17	0.003
UMAP	Calcitonin receptors	23	0.002
