DimR	Family	Layer	Score
UMAP	P2Y receptors	24	0.041
UMAP	P2Y receptors	0	0.032
UMAP	P2Y receptors	2	0.032
UMAP	P2Y receptors	3	0.03
UMAP	P2Y receptors	1	0.029
UMAP	P2Y receptors	4	0.025
UMAP	P2Y receptors	9	0.023
UMAP	P2Y receptors	7	0.022
UMAP	P2Y receptors	16	0.019
UMAP	P2Y receptors	21	0.019
UMAP	P2Y receptors	20	0.019
UMAP	P2Y receptors	19	0.019
UMAP	P2Y receptors	18	0.019
UMAP	P2Y receptors	17	0.019
UMAP	P2Y receptors	13	0.019
UMAP	P2Y receptors	8	0.019
UMAP	P2Y receptors	14	0.017
UMAP	P2Y receptors	15	0.017
UMAP	P2Y receptors	22	0.017
UMAP	P2Y receptors	12	0.016
UMAP	P2Y receptors	11	0.016
UMAP	P2Y receptors	10	0.016
UMAP	P2Y receptors	23	0.014
UMAP	P2Y receptors	33	0.011
UMAP	P2Y receptors	6	0.004
UMAP	P2Y receptors	26	0.004
UMAP	P2Y receptors	28	0.004
UMAP	P2Y receptors	27	0.003
UMAP	P2Y receptors	29	0.003
UMAP	P2Y receptors	31	0.003
UMAP	P2Y receptors	32	0.003
UMAP	P2Y receptors	5	0.003
UMAP	P2Y receptors	30	0.002
UMAP	P2Y receptors	25	0.0
