DimR	Family	Layer	Score
UMAP	Cholecystokinin receptors	3	0.028
UMAP	Cholecystokinin receptors	0	0.025
UMAP	Cholecystokinin receptors	2	0.025
UMAP	Cholecystokinin receptors	5	0.014
UMAP	Cholecystokinin receptors	25	0.012
UMAP	Cholecystokinin receptors	6	0.011
UMAP	Cholecystokinin receptors	30	0.011
UMAP	Cholecystokinin receptors	32	0.01
UMAP	Cholecystokinin receptors	31	0.01
UMAP	Cholecystokinin receptors	29	0.01
UMAP	Cholecystokinin receptors	27	0.01
UMAP	Cholecystokinin receptors	26	0.01
UMAP	Cholecystokinin receptors	33	0.01
UMAP	Cholecystokinin receptors	4	0.007
UMAP	Cholecystokinin receptors	13	0.006
UMAP	Cholecystokinin receptors	20	0.006
UMAP	Cholecystokinin receptors	7	0.006
UMAP	Cholecystokinin receptors	8	0.006
UMAP	Cholecystokinin receptors	9	0.006
UMAP	Cholecystokinin receptors	21	0.006
UMAP	Cholecystokinin receptors	17	0.006
UMAP	Cholecystokinin receptors	19	0.006
UMAP	Cholecystokinin receptors	18	0.006
UMAP	Cholecystokinin receptors	16	0.006
UMAP	Cholecystokinin receptors	22	0.005
UMAP	Cholecystokinin receptors	14	0.005
UMAP	Cholecystokinin receptors	12	0.005
UMAP	Cholecystokinin receptors	11	0.005
UMAP	Cholecystokinin receptors	10	0.005
UMAP	Cholecystokinin receptors	15	0.005
UMAP	Cholecystokinin receptors	23	0.004
UMAP	Cholecystokinin receptors	1	0.002
UMAP	Cholecystokinin receptors	24	0.0
UMAP	Cholecystokinin receptors	28	0.0
