DimR	Family	Layer	Score
tSNE	Adrenoceptors	0	0.072
tSNE	Adrenoceptors	24	0.066
tSNE	Adrenoceptors	14	0.063
tSNE	Adrenoceptors	12	0.037
tSNE	Adrenoceptors	1	0.033
tSNE	Adrenoceptors	3	0.032
tSNE	Adrenoceptors	11	0.03
tSNE	Adrenoceptors	2	0.03
tSNE	Adrenoceptors	5	0.03
tSNE	Adrenoceptors	31	0.023
tSNE	Adrenoceptors	17	0.019
tSNE	Adrenoceptors	27	0.016
tSNE	Adrenoceptors	7	0.012
tSNE	Adrenoceptors	6	0.01
tSNE	Adrenoceptors	16	0.01
tSNE	Adrenoceptors	30	0.009
tSNE	Adrenoceptors	8	0.009
tSNE	Adrenoceptors	28	0.006
tSNE	Adrenoceptors	33	0.005
tSNE	Adrenoceptors	29	0.005
tSNE	Adrenoceptors	20	0.005
tSNE	Adrenoceptors	22	0.004
tSNE	Adrenoceptors	21	0.003
tSNE	Adrenoceptors	26	0.003
tSNE	Adrenoceptors	13	0.003
tSNE	Adrenoceptors	10	0.003
tSNE	Adrenoceptors	19	0.002
tSNE	Adrenoceptors	4	0.001
tSNE	Adrenoceptors	32	0.001
tSNE	Adrenoceptors	9	0.0
tSNE	Adrenoceptors	23	0.0
tSNE	Adrenoceptors	25	0.0
tSNE	Adrenoceptors	18	0.0
tSNE	Adrenoceptors	15	0.0
