DimR	Family	Layer	Score
UMAP	Bombesin receptors	24	0.018
UMAP	Bombesin receptors	28	0.013
UMAP	Bombesin receptors	25	0.012
UMAP	Bombesin receptors	30	0.011
UMAP	Bombesin receptors	27	0.01
UMAP	Bombesin receptors	32	0.01
UMAP	Bombesin receptors	31	0.01
UMAP	Bombesin receptors	29	0.01
UMAP	Bombesin receptors	26	0.01
UMAP	Bombesin receptors	0	0.009
UMAP	Bombesin receptors	1	0.008
UMAP	Bombesin receptors	3	0.008
UMAP	Bombesin receptors	4	0.007
UMAP	Bombesin receptors	21	0.006
UMAP	Bombesin receptors	20	0.006
UMAP	Bombesin receptors	19	0.006
UMAP	Bombesin receptors	18	0.006
UMAP	Bombesin receptors	17	0.006
UMAP	Bombesin receptors	16	0.006
UMAP	Bombesin receptors	13	0.006
UMAP	Bombesin receptors	9	0.006
UMAP	Bombesin receptors	8	0.006
UMAP	Bombesin receptors	7	0.006
UMAP	Bombesin receptors	15	0.005
UMAP	Bombesin receptors	14	0.005
UMAP	Bombesin receptors	22	0.005
UMAP	Bombesin receptors	12	0.005
UMAP	Bombesin receptors	11	0.005
UMAP	Bombesin receptors	10	0.005
UMAP	Bombesin receptors	23	0.004
UMAP	Bombesin receptors	2	0.001
UMAP	Bombesin receptors	33	0.001
UMAP	Bombesin receptors	6	0.0
UMAP	Bombesin receptors	5	0.0
