DimR	Family	Layer	Score
tSNE	Galanin receptors	26	0.023
tSNE	Galanin receptors	5	0.021
tSNE	Galanin receptors	3	0.019
tSNE	Galanin receptors	14	0.019
tSNE	Galanin receptors	24	0.018
tSNE	Galanin receptors	0	0.017
tSNE	Galanin receptors	21	0.017
tSNE	Galanin receptors	29	0.005
tSNE	Galanin receptors	19	0.003
tSNE	Galanin receptors	8	0.003
tSNE	Galanin receptors	10	0.003
tSNE	Galanin receptors	32	0.002
tSNE	Galanin receptors	25	0.002
tSNE	Galanin receptors	22	0.002
tSNE	Galanin receptors	20	0.002
tSNE	Galanin receptors	33	0.002
tSNE	Galanin receptors	2	0.002
tSNE	Galanin receptors	13	0.002
tSNE	Galanin receptors	11	0.002
tSNE	Galanin receptors	4	0.002
tSNE	Galanin receptors	16	0.001
tSNE	Galanin receptors	31	0.001
tSNE	Galanin receptors	12	0.001
tSNE	Galanin receptors	23	0.001
tSNE	Galanin receptors	9	0.001
tSNE	Galanin receptors	1	0.001
tSNE	Galanin receptors	6	0.001
tSNE	Galanin receptors	27	0.001
tSNE	Galanin receptors	28	0.001
tSNE	Galanin receptors	30	0.0
tSNE	Galanin receptors	7	0.0
tSNE	Galanin receptors	15	0.0
tSNE	Galanin receptors	18	0.0
tSNE	Galanin receptors	17	0.0
