DimR	Family	Layer	Score
tSNE	Melanocortin receptors	15	0.046
tSNE	Melanocortin receptors	5	0.035
tSNE	Melanocortin receptors	22	0.035
tSNE	Melanocortin receptors	33	0.033
tSNE	Melanocortin receptors	2	0.033
tSNE	Melanocortin receptors	3	0.031
tSNE	Melanocortin receptors	24	0.03
tSNE	Melanocortin receptors	18	0.026
tSNE	Melanocortin receptors	17	0.022
tSNE	Melanocortin receptors	7	0.016
tSNE	Melanocortin receptors	8	0.013
tSNE	Melanocortin receptors	19	0.013
tSNE	Melanocortin receptors	13	0.011
tSNE	Melanocortin receptors	27	0.011
tSNE	Melanocortin receptors	26	0.011
tSNE	Melanocortin receptors	32	0.009
tSNE	Melanocortin receptors	28	0.009
tSNE	Melanocortin receptors	20	0.009
tSNE	Melanocortin receptors	25	0.008
tSNE	Melanocortin receptors	14	0.008
tSNE	Melanocortin receptors	1	0.008
tSNE	Melanocortin receptors	21	0.006
tSNE	Melanocortin receptors	0	0.006
tSNE	Melanocortin receptors	6	0.006
tSNE	Melanocortin receptors	29	0.004
tSNE	Melanocortin receptors	30	0.003
tSNE	Melanocortin receptors	10	0.002
tSNE	Melanocortin receptors	31	0.002
tSNE	Melanocortin receptors	9	0.002
tSNE	Melanocortin receptors	23	0.001
tSNE	Melanocortin receptors	4	0.001
tSNE	Melanocortin receptors	11	0.001
tSNE	Melanocortin receptors	16	0.0
tSNE	Melanocortin receptors	12	0.0
