DimR	Family	Layer	Score
PCA	Somatostatin receptors	32	0.044
PCA	Somatostatin receptors	31	0.042
PCA	Somatostatin receptors	29	0.04
PCA	Somatostatin receptors	30	0.039
PCA	Somatostatin receptors	21	0.034
PCA	Somatostatin receptors	26	0.033
PCA	Somatostatin receptors	27	0.03
PCA	Somatostatin receptors	25	0.03
PCA	Somatostatin receptors	6	0.028
PCA	Somatostatin receptors	33	0.023
PCA	Somatostatin receptors	4	0.023
PCA	Somatostatin receptors	5	0.021
PCA	Somatostatin receptors	18	0.019
PCA	Somatostatin receptors	7	0.016
PCA	Somatostatin receptors	15	0.016
PCA	Somatostatin receptors	16	0.015
PCA	Somatostatin receptors	17	0.015
PCA	Somatostatin receptors	2	0.014
PCA	Somatostatin receptors	3	0.014
PCA	Somatostatin receptors	8	0.014
PCA	Somatostatin receptors	14	0.014
PCA	Somatostatin receptors	12	0.013
PCA	Somatostatin receptors	11	0.013
PCA	Somatostatin receptors	9	0.013
PCA	Somatostatin receptors	28	0.013
PCA	Somatostatin receptors	10	0.013
PCA	Somatostatin receptors	0	0.013
PCA	Somatostatin receptors	24	0.013
PCA	Somatostatin receptors	22	0.013
PCA	Somatostatin receptors	13	0.013
PCA	Somatostatin receptors	20	0.013
PCA	Somatostatin receptors	19	0.013
PCA	Somatostatin receptors	23	0.012
PCA	Somatostatin receptors	1	0.009
