DimR	Family	Layer	Score
UMAP	Ghrelin receptor	3	0.014
UMAP	Ghrelin receptor	32	0.012
UMAP	Ghrelin receptor	27	0.012
UMAP	Ghrelin receptor	26	0.012
UMAP	Ghrelin receptor	33	0.011
UMAP	Ghrelin receptor	31	0.011
UMAP	Ghrelin receptor	29	0.011
UMAP	Ghrelin receptor	30	0.01
UMAP	Ghrelin receptor	25	0.009
UMAP	Ghrelin receptor	28	0.008
UMAP	Ghrelin receptor	5	0.007
UMAP	Ghrelin receptor	24	0.006
UMAP	Ghrelin receptor	6	0.006
UMAP	Ghrelin receptor	0	0.005
UMAP	Ghrelin receptor	2	0.005
UMAP	Ghrelin receptor	1	0.004
UMAP	Ghrelin receptor	4	0.004
UMAP	Ghrelin receptor	14	0.003
UMAP	Ghrelin receptor	12	0.003
UMAP	Ghrelin receptor	7	0.003
UMAP	Ghrelin receptor	8	0.003
UMAP	Ghrelin receptor	9	0.003
UMAP	Ghrelin receptor	10	0.003
UMAP	Ghrelin receptor	11	0.003
UMAP	Ghrelin receptor	13	0.003
UMAP	Ghrelin receptor	15	0.003
UMAP	Ghrelin receptor	22	0.003
UMAP	Ghrelin receptor	21	0.003
UMAP	Ghrelin receptor	20	0.003
UMAP	Ghrelin receptor	19	0.003
UMAP	Ghrelin receptor	18	0.003
UMAP	Ghrelin receptor	16	0.003
UMAP	Ghrelin receptor	17	0.003
UMAP	Ghrelin receptor	23	0.002
