DimR	Family	Layer	Score
UMAP	Apelin receptor	32	0.012
UMAP	Apelin receptor	27	0.012
UMAP	Apelin receptor	26	0.012
UMAP	Apelin receptor	31	0.011
UMAP	Apelin receptor	29	0.011
UMAP	Apelin receptor	30	0.01
UMAP	Apelin receptor	25	0.009
UMAP	Apelin receptor	28	0.008
UMAP	Apelin receptor	5	0.007
UMAP	Apelin receptor	24	0.006
UMAP	Apelin receptor	6	0.006
UMAP	Apelin receptor	0	0.005
UMAP	Apelin receptor	33	0.005
UMAP	Apelin receptor	2	0.005
UMAP	Apelin receptor	3	0.004
UMAP	Apelin receptor	1	0.004
UMAP	Apelin receptor	4	0.004
UMAP	Apelin receptor	13	0.003
UMAP	Apelin receptor	12	0.003
UMAP	Apelin receptor	7	0.003
UMAP	Apelin receptor	8	0.003
UMAP	Apelin receptor	9	0.003
UMAP	Apelin receptor	10	0.003
UMAP	Apelin receptor	11	0.003
UMAP	Apelin receptor	17	0.003
UMAP	Apelin receptor	14	0.003
UMAP	Apelin receptor	22	0.003
UMAP	Apelin receptor	21	0.003
UMAP	Apelin receptor	20	0.003
UMAP	Apelin receptor	19	0.003
UMAP	Apelin receptor	18	0.003
UMAP	Apelin receptor	16	0.003
UMAP	Apelin receptor	15	0.003
UMAP	Apelin receptor	23	0.002
