DimR	Family	Layer	Score
tSNE	Bradykinin receptors	15	0.02
tSNE	Bradykinin receptors	31	0.016
tSNE	Bradykinin receptors	13	0.016
tSNE	Bradykinin receptors	4	0.015
tSNE	Bradykinin receptors	22	0.015
tSNE	Bradykinin receptors	11	0.014
tSNE	Bradykinin receptors	32	0.014
tSNE	Bradykinin receptors	5	0.014
tSNE	Bradykinin receptors	20	0.014
tSNE	Bradykinin receptors	27	0.014
tSNE	Bradykinin receptors	28	0.014
tSNE	Bradykinin receptors	3	0.013
tSNE	Bradykinin receptors	24	0.013
tSNE	Bradykinin receptors	14	0.013
tSNE	Bradykinin receptors	16	0.012
tSNE	Bradykinin receptors	0	0.012
tSNE	Bradykinin receptors	12	0.012
tSNE	Bradykinin receptors	6	0.012
tSNE	Bradykinin receptors	21	0.012
tSNE	Bradykinin receptors	7	0.011
tSNE	Bradykinin receptors	30	0.009
tSNE	Bradykinin receptors	29	0.001
tSNE	Bradykinin receptors	17	0.001
tSNE	Bradykinin receptors	23	0.0
tSNE	Bradykinin receptors	19	0.0
tSNE	Bradykinin receptors	25	0.0
tSNE	Bradykinin receptors	26	0.0
tSNE	Bradykinin receptors	18	0.0
tSNE	Bradykinin receptors	1	0.0
tSNE	Bradykinin receptors	10	0.0
tSNE	Bradykinin receptors	9	0.0
tSNE	Bradykinin receptors	8	0.0
tSNE	Bradykinin receptors	2	0.0
tSNE	Bradykinin receptors	33	0.0
