DimR	Family	Layer	Score
tSNE	Angiotensin receptors	15	0.02
tSNE	Angiotensin receptors	29	0.02
tSNE	Angiotensin receptors	31	0.016
tSNE	Angiotensin receptors	26	0.016
tSNE	Angiotensin receptors	4	0.015
tSNE	Angiotensin receptors	2	0.014
tSNE	Angiotensin receptors	28	0.014
tSNE	Angiotensin receptors	3	0.013
tSNE	Angiotensin receptors	9	0.013
tSNE	Angiotensin receptors	10	0.013
tSNE	Angiotensin receptors	0	0.012
tSNE	Angiotensin receptors	6	0.012
tSNE	Angiotensin receptors	7	0.011
tSNE	Angiotensin receptors	30	0.009
tSNE	Angiotensin receptors	17	0.009
tSNE	Angiotensin receptors	14	0.0
tSNE	Angiotensin receptors	25	0.0
tSNE	Angiotensin receptors	32	0.0
tSNE	Angiotensin receptors	5	0.0
tSNE	Angiotensin receptors	8	0.0
tSNE	Angiotensin receptors	11	0.0
tSNE	Angiotensin receptors	12	0.0
tSNE	Angiotensin receptors	27	0.0
tSNE	Angiotensin receptors	13	0.0
tSNE	Angiotensin receptors	24	0.0
tSNE	Angiotensin receptors	16	0.0
tSNE	Angiotensin receptors	23	0.0
tSNE	Angiotensin receptors	22	0.0
tSNE	Angiotensin receptors	21	0.0
tSNE	Angiotensin receptors	20	0.0
tSNE	Angiotensin receptors	19	0.0
tSNE	Angiotensin receptors	18	0.0
tSNE	Angiotensin receptors	1	0.0
tSNE	Angiotensin receptors	33	0.0
