DimR	Family	Layer	Score
UMAP	Galanin receptors	0	0.013
UMAP	Galanin receptors	2	0.013
UMAP	Galanin receptors	3	0.012
UMAP	Galanin receptors	1	0.012
UMAP	Galanin receptors	4	0.01
UMAP	Galanin receptors	7	0.009
UMAP	Galanin receptors	9	0.009
UMAP	Galanin receptors	13	0.008
UMAP	Galanin receptors	21	0.008
UMAP	Galanin receptors	20	0.008
UMAP	Galanin receptors	19	0.008
UMAP	Galanin receptors	18	0.008
UMAP	Galanin receptors	16	0.008
UMAP	Galanin receptors	17	0.008
UMAP	Galanin receptors	8	0.008
UMAP	Galanin receptors	14	0.007
UMAP	Galanin receptors	12	0.007
UMAP	Galanin receptors	11	0.007
UMAP	Galanin receptors	10	0.007
UMAP	Galanin receptors	22	0.007
UMAP	Galanin receptors	15	0.007
UMAP	Galanin receptors	23	0.006
UMAP	Galanin receptors	25	0.003
UMAP	Galanin receptors	5	0.002
UMAP	Galanin receptors	28	0.001
UMAP	Galanin receptors	29	0.0
UMAP	Galanin receptors	32	0.0
UMAP	Galanin receptors	31	0.0
UMAP	Galanin receptors	30	0.0
UMAP	Galanin receptors	24	0.0
UMAP	Galanin receptors	27	0.0
UMAP	Galanin receptors	26	0.0
UMAP	Galanin receptors	6	0.0
UMAP	Galanin receptors	33	0.0
