DimR	Family	Layer	Score
tSNE	Calcium-sensing receptors	18	0.01
tSNE	Calcium-sensing receptors	12	0.009
tSNE	Calcium-sensing receptors	6	0.009
tSNE	Calcium-sensing receptors	16	0.009
tSNE	Calcium-sensing receptors	8	0.009
tSNE	Calcium-sensing receptors	25	0.008
tSNE	Calcium-sensing receptors	22	0.008
tSNE	Calcium-sensing receptors	28	0.008
tSNE	Calcium-sensing receptors	1	0.008
tSNE	Calcium-sensing receptors	14	0.008
tSNE	Calcium-sensing receptors	26	0.008
tSNE	Calcium-sensing receptors	10	0.008
tSNE	Calcium-sensing receptors	32	0.008
tSNE	Calcium-sensing receptors	3	0.008
tSNE	Calcium-sensing receptors	11	0.007
tSNE	Calcium-sensing receptors	13	0.007
tSNE	Calcium-sensing receptors	9	0.007
tSNE	Calcium-sensing receptors	5	0.007
tSNE	Calcium-sensing receptors	4	0.007
tSNE	Calcium-sensing receptors	20	0.007
tSNE	Calcium-sensing receptors	27	0.007
tSNE	Calcium-sensing receptors	2	0.007
tSNE	Calcium-sensing receptors	23	0.007
tSNE	Calcium-sensing receptors	33	0.007
tSNE	Calcium-sensing receptors	31	0.006
tSNE	Calcium-sensing receptors	0	0.006
tSNE	Calcium-sensing receptors	24	0.006
tSNE	Calcium-sensing receptors	21	0.006
tSNE	Calcium-sensing receptors	19	0.006
tSNE	Calcium-sensing receptors	15	0.006
tSNE	Calcium-sensing receptors	7	0.006
tSNE	Calcium-sensing receptors	29	0.005
tSNE	Calcium-sensing receptors	30	0.005
tSNE	Calcium-sensing receptors	17	0.005
