DimR	Family	Layer	Score
UMAP	Oxoglutarate receptor	3	0.014
UMAP	Oxoglutarate receptor	32	0.012
UMAP	Oxoglutarate receptor	27	0.012
UMAP	Oxoglutarate receptor	26	0.012
UMAP	Oxoglutarate receptor	33	0.011
UMAP	Oxoglutarate receptor	31	0.011
UMAP	Oxoglutarate receptor	29	0.011
UMAP	Oxoglutarate receptor	30	0.01
UMAP	Oxoglutarate receptor	25	0.009
UMAP	Oxoglutarate receptor	28	0.008
UMAP	Oxoglutarate receptor	5	0.007
UMAP	Oxoglutarate receptor	24	0.006
UMAP	Oxoglutarate receptor	6	0.006
UMAP	Oxoglutarate receptor	0	0.005
UMAP	Oxoglutarate receptor	2	0.005
UMAP	Oxoglutarate receptor	1	0.004
UMAP	Oxoglutarate receptor	4	0.004
UMAP	Oxoglutarate receptor	14	0.003
UMAP	Oxoglutarate receptor	12	0.003
UMAP	Oxoglutarate receptor	7	0.003
UMAP	Oxoglutarate receptor	8	0.003
UMAP	Oxoglutarate receptor	9	0.003
UMAP	Oxoglutarate receptor	10	0.003
UMAP	Oxoglutarate receptor	11	0.003
UMAP	Oxoglutarate receptor	13	0.003
UMAP	Oxoglutarate receptor	15	0.003
UMAP	Oxoglutarate receptor	22	0.003
UMAP	Oxoglutarate receptor	21	0.003
UMAP	Oxoglutarate receptor	20	0.003
UMAP	Oxoglutarate receptor	19	0.003
UMAP	Oxoglutarate receptor	18	0.003
UMAP	Oxoglutarate receptor	16	0.003
UMAP	Oxoglutarate receptor	17	0.003
UMAP	Oxoglutarate receptor	23	0.002
