DimR	Family	Layer	Score
UMAP	Prokineticin receptors	6	0.011
UMAP	Prokineticin receptors	33	0.01
UMAP	Prokineticin receptors	0	0.009
UMAP	Prokineticin receptors	2	0.009
UMAP	Prokineticin receptors	3	0.008
UMAP	Prokineticin receptors	1	0.008
UMAP	Prokineticin receptors	4	0.007
UMAP	Prokineticin receptors	13	0.006
UMAP	Prokineticin receptors	21	0.006
UMAP	Prokineticin receptors	20	0.006
UMAP	Prokineticin receptors	19	0.006
UMAP	Prokineticin receptors	16	0.006
UMAP	Prokineticin receptors	18	0.006
UMAP	Prokineticin receptors	17	0.006
UMAP	Prokineticin receptors	8	0.006
UMAP	Prokineticin receptors	7	0.006
UMAP	Prokineticin receptors	9	0.006
UMAP	Prokineticin receptors	14	0.005
UMAP	Prokineticin receptors	22	0.005
UMAP	Prokineticin receptors	12	0.005
UMAP	Prokineticin receptors	10	0.005
UMAP	Prokineticin receptors	11	0.005
UMAP	Prokineticin receptors	15	0.005
UMAP	Prokineticin receptors	23	0.004
UMAP	Prokineticin receptors	26	0.001
UMAP	Prokineticin receptors	27	0.001
UMAP	Prokineticin receptors	29	0.001
UMAP	Prokineticin receptors	31	0.001
UMAP	Prokineticin receptors	32	0.001
UMAP	Prokineticin receptors	5	0.0
UMAP	Prokineticin receptors	24	0.0
UMAP	Prokineticin receptors	25	0.0
UMAP	Prokineticin receptors	28	0.0
UMAP	Prokineticin receptors	30	0.0
