DimR	Family	Layer	Score
tSNE	Neuropeptide FF/neuropeptide AF receptors	0	0.018
tSNE	Neuropeptide FF/neuropeptide AF receptors	21	0.018
tSNE	Neuropeptide FF/neuropeptide AF receptors	12	0.017
tSNE	Neuropeptide FF/neuropeptide AF receptors	24	0.016
tSNE	Neuropeptide FF/neuropeptide AF receptors	14	0.016
tSNE	Neuropeptide FF/neuropeptide AF receptors	2	0.015
tSNE	Neuropeptide FF/neuropeptide AF receptors	3	0.015
tSNE	Neuropeptide FF/neuropeptide AF receptors	23	0.015
tSNE	Neuropeptide FF/neuropeptide AF receptors	11	0.015
tSNE	Neuropeptide FF/neuropeptide AF receptors	28	0.015
tSNE	Neuropeptide FF/neuropeptide AF receptors	32	0.015
tSNE	Neuropeptide FF/neuropeptide AF receptors	20	0.014
tSNE	Neuropeptide FF/neuropeptide AF receptors	22	0.014
tSNE	Neuropeptide FF/neuropeptide AF receptors	9	0.013
tSNE	Neuropeptide FF/neuropeptide AF receptors	13	0.013
tSNE	Neuropeptide FF/neuropeptide AF receptors	25	0.013
tSNE	Neuropeptide FF/neuropeptide AF receptors	10	0.013
tSNE	Neuropeptide FF/neuropeptide AF receptors	8	0.012
tSNE	Neuropeptide FF/neuropeptide AF receptors	7	0.011
tSNE	Neuropeptide FF/neuropeptide AF receptors	15	0.011
tSNE	Neuropeptide FF/neuropeptide AF receptors	17	0.009
tSNE	Neuropeptide FF/neuropeptide AF receptors	29	0.001
tSNE	Neuropeptide FF/neuropeptide AF receptors	30	0.001
tSNE	Neuropeptide FF/neuropeptide AF receptors	19	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	18	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	1	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	16	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	6	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	26	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	27	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	5	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	31	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	4	0.0
tSNE	Neuropeptide FF/neuropeptide AF receptors	33	0.0
