DimR	Family	Layer	Score
tSNE	Prostanoid receptors	0	0.02
tSNE	Prostanoid receptors	16	0.008
tSNE	Prostanoid receptors	10	0.007
tSNE	Prostanoid receptors	20	0.005
tSNE	Prostanoid receptors	11	0.004
tSNE	Prostanoid receptors	18	0.004
tSNE	Prostanoid receptors	5	0.004
tSNE	Prostanoid receptors	32	0.004
tSNE	Prostanoid receptors	2	0.004
tSNE	Prostanoid receptors	6	0.003
tSNE	Prostanoid receptors	21	0.003
tSNE	Prostanoid receptors	1	0.003
tSNE	Prostanoid receptors	8	0.002
tSNE	Prostanoid receptors	19	0.002
tSNE	Prostanoid receptors	31	0.002
tSNE	Prostanoid receptors	12	0.002
tSNE	Prostanoid receptors	29	0.001
tSNE	Prostanoid receptors	23	0.001
tSNE	Prostanoid receptors	28	0.001
tSNE	Prostanoid receptors	33	0.001
tSNE	Prostanoid receptors	9	0.001
tSNE	Prostanoid receptors	15	0.0
tSNE	Prostanoid receptors	14	0.0
tSNE	Prostanoid receptors	22	0.0
tSNE	Prostanoid receptors	13	0.0
tSNE	Prostanoid receptors	24	0.0
tSNE	Prostanoid receptors	25	0.0
tSNE	Prostanoid receptors	26	0.0
tSNE	Prostanoid receptors	27	0.0
tSNE	Prostanoid receptors	7	0.0
tSNE	Prostanoid receptors	30	0.0
tSNE	Prostanoid receptors	4	0.0
tSNE	Prostanoid receptors	3	0.0
tSNE	Prostanoid receptors	17	0.0
