DimR	Family	Layer	Score
tSNE	Orexin receptors	7	0.019
tSNE	Orexin receptors	0	0.018
tSNE	Orexin receptors	9	0.016
tSNE	Orexin receptors	25	0.016
tSNE	Orexin receptors	1	0.016
tSNE	Orexin receptors	13	0.016
tSNE	Orexin receptors	10	0.016
tSNE	Orexin receptors	22	0.015
tSNE	Orexin receptors	33	0.015
tSNE	Orexin receptors	3	0.015
tSNE	Orexin receptors	20	0.014
tSNE	Orexin receptors	32	0.014
tSNE	Orexin receptors	28	0.014
tSNE	Orexin receptors	4	0.014
tSNE	Orexin receptors	26	0.013
tSNE	Orexin receptors	23	0.013
tSNE	Orexin receptors	21	0.012
tSNE	Orexin receptors	30	0.001
tSNE	Orexin receptors	29	0.001
tSNE	Orexin receptors	17	0.001
tSNE	Orexin receptors	19	0.0
tSNE	Orexin receptors	6	0.0
tSNE	Orexin receptors	18	0.0
tSNE	Orexin receptors	16	0.0
tSNE	Orexin receptors	24	0.0
tSNE	Orexin receptors	2	0.0
tSNE	Orexin receptors	15	0.0
tSNE	Orexin receptors	27	0.0
tSNE	Orexin receptors	14	0.0
tSNE	Orexin receptors	5	0.0
tSNE	Orexin receptors	12	0.0
tSNE	Orexin receptors	31	0.0
tSNE	Orexin receptors	11	0.0
tSNE	Orexin receptors	8	0.0
