Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7431286573410034	0.4547181725502014
LGR6	-	-	-	-	NA	classA	0.35477274656295776	0.59596848487854
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6384369134902954	0.5970692038536072
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6176350116729736	0.6918871402740479
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.34265244007110596	0.6357051730155945
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6954824328422546	0.5669384002685547
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.5658348202705383	0.8298289179801941
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.5375644564628601	0.8109910488128662
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5039293766021729	0.8402543067932129
ADGRF1	-	-	-	-	NA	classB	0.6394654512405396	0.7024555206298828
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5433346033096313	0.8109314441680908
LGR5	-	-	-	-	NA	classA	0.3172239363193512	0.6959709525108337
ADGRE1	-	-	-	-	NA	classB	0.467063307762146	0.8329099416732788
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.5145403146743774	0.8701247572898865
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5539888143539429	0.7890504598617554
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7045595049858093	0.5866082310676575
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.513585090637207	0.8596158623695374
TAS1R3	-	-	-	-	NA	classC	0.5661267638206482	0.795783519744873
TAS1R1	-	-	-	-	NA	classC	0.49285006523132324	0.9116703271865845
TAS1R2	-	-	-	-	NA	classC	0.5376585721969604	0.8797817826271057
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.48741233348846436	0.8034909963607788
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4436846375465393	0.8275538682937622
GPR156	-	-	-	-	NA	classC	1.0	0.05499491095542908
ADGRG7	-	-	-	-	NA	classB	0.6399502754211426	0.6766757369041443
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7206704616546631	0.41476747393608093
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.46949803829193115	0.4545341432094574
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.3062063157558441	0.6814990043640137
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.29889729619026184	0.7065490484237671
GPR149	-	-	-	-	NA	classA	0.828402578830719	0.004299730062484741
ADGRF2	-	-	-	-	NA	classB	0.7962583303451538	0.5520662069320679
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6681652069091797	0.4928455948829651
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.3894931674003601	0.5230111479759216
ADGRF4	-	-	-	-	NA	classB	0.6890972256660461	0.6463683247566223
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.3778441548347473	0.5196088552474976
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5471105575561523	0.59978187084198
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7366244792938232	0.5346607565879822
ADGRL4	-	-	-	-	NA	classB	0.599213182926178	0.7656885981559753
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6065618395805359	0.5896950364112854
ADGRE3	-	-	-	-	NA	classB	0.5044011473655701	0.7878618240356445
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5983770489692688	0.5864203572273254
GPR50	-	-	-	-	NA	classA	0.37123429775238037	0.3423933982849121
GPR37	Coupled	-	-	-	Class A Orphans	classA	0.4920153319835663	0.18170303106307983
GPR153	-	-	-	-	NA	classA	0.828364908695221	0.0
GPR107	-	-	-	-	NA	Other	0.7425876259803772	0.4966161251068115
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	0.6261192560195923	0.46237713098526
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.575014591217041	0.6192179322242737
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4890061020851135	0.06622430682182312
GPR162	-	-	-	-	NA	classA	0.8154057264328003	0.00014954805374145508
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5089347958564758	0.6673410534858704
